snapshot,Fischer-Tropsch,H2,H2 Electrolysis,H2 for industry,H2 liquefaction,SMR,SMR CC,Sabatier,land transport fuel cell
2013-04-28 15:00:00,-151.4,-44.17,409.15,-22.35,-57.4,0.0,0.0,-91.23,-42.6
2013-04-28 18:00:00,-151.4,48.83,287.99,-22.35,-57.4,0.0,0.0,-83.41,-22.25
2013-04-28 21:00:00,-151.4,8.85,311.23,-22.35,-57.4,0.0,0.0,-81.2,-7.73
2013-04-29 00:00:00,-151.4,-17.21,340.23,-22.35,-57.4,0.0,0.0,-84.46,-7.41
2013-04-29 03:00:00,-151.4,6.7,343.9,-22.35,-57.4,0.0,0.0,-78.79,-40.66
2013-04-29 06:00:00,-151.4,-179.22,549.92,-22.35,-57.4,0.0,0.0,-92.67,-46.87
2013-04-29 09:00:00,-151.4,-278.17,662.61,-22.35,-57.4,0.0,0.0,-110.1,-43.19
2013-04-29 12:00:00,-151.4,-269.89,659.79,-22.35,-57.4,0.0,0.0,-108.46,-50.29
2013-04-29 15:00:00,-151.4,-127.14,502.12,-22.35,-57.4,0.0,0.0,-100.19,-43.63
2013-04-29 18:00:00,-151.4,29.56,278.62,-22.35,-57.4,0.0,0.0,-58.98,-18.05
2013-04-29 21:00:00,-151.4,19.69,260.43,-22.35,-57.4,0.0,0.0,-42.22,-6.75
2013-04-30 00:00:00,-151.4,35.41,221.77,-22.35,-57.4,0.0,0.0,-19.81,-6.22
2013-04-30 03:00:00,-151.4,111.73,175.7,-22.35,-57.4,0.0,0.0,-18.17,-38.1
2013-04-30 06:00:00,-151.4,-13.57,330.24,-22.35,-57.4,0.0,0.0,-39.68,-45.83
2013-04-30 09:00:00,-151.4,-101.14,417.22,-22.35,-57.4,0.0,0.0,-43.17,-41.75
2013-04-30 12:00:00,-151.4,-102.95,432.0,-22.35,-57.4,0.0,0.0,-46.66,-51.24
2013-04-30 15:00:00,-151.4,57.57,257.16,-22.35,-57.4,0.0,0.0,-38.13,-45.45
2013-04-30 18:00:00,-151.4,167.2,109.73,-22.35,-57.4,0.0,0.0,-27.04,-18.73
2013-04-30 21:00:00,-151.4,138.79,129.76,-22.35,-57.4,0.0,0.0,-30.34,-7.06
2013-05-01 00:00:00,-151.4,153.03,119.5,-22.35,-57.4,0.0,0.0,-35.3,-6.08
2013-05-01 03:00:00,-151.4,182.82,127.47,-22.35,-57.4,0.0,0.0,-41.59,-37.54
2013-05-01 06:00:00,-151.4,13.66,314.25,-22.35,-57.4,0.0,0.0,-50.7,-46.07
2013-05-01 09:00:00,-151.4,-132.17,442.93,-22.35,-57.4,0.0,0.0,-36.55,-43.05
2013-05-01 12:00:00,-151.4,-99.35,408.13,-22.35,-57.4,0.0,0.0,-25.16,-52.47
2013-05-01 15:00:00,-151.4,111.65,174.99,-22.35,-57.4,0.0,0.0,-8.9,-46.59
2013-05-01 18:00:00,-151.39,190.79,62.96,-22.35,-57.4,0.0,0.0,-2.66,-19.94
2013-05-01 21:00:00,-151.39,177.65,63.74,-22.35,-57.4,0.0,0.0,-2.66,-7.58
2013-05-02 00:00:00,-151.39,186.11,53.81,-22.35,-57.4,0.0,0.0,-2.66,-6.11
2013-05-02 03:00:00,-151.39,222.75,47.32,-22.35,-57.4,0.0,0.0,-2.66,-36.27
2013-05-02 06:00:00,-151.4,70.25,213.72,-22.35,-57.4,0.0,0.0,-7.24,-45.58
2013-05-02 09:00:00,-151.4,-35.93,321.28,-22.35,-57.4,0.0,0.0,-10.52,-43.68
2013-05-02 12:00:00,-151.4,-45.04,350.2,-22.35,-57.4,0.0,0.0,-21.01,-52.99
2013-05-02 15:00:00,-151.4,82.07,228.04,-22.35,-57.4,0.0,0.0,-31.28,-47.69
2013-05-02 18:00:00,-151.4,171.49,115.13,-22.35,-57.4,0.0,0.0,-34.16,-21.31
2013-05-02 21:00:00,-151.4,143.77,138.39,-22.35,-57.4,0.0,0.0,-42.92,-8.08
2013-05-03 00:00:00,-151.4,154.68,130.06,-22.35,-57.4,0.0,0.0,-47.32,-6.28
2013-05-03 03:00:00,-151.4,197.91,102.8,-22.35,-57.4,0.0,0.0,-35.43,-34.13
2013-05-03 06:00:00,-151.4,40.09,286.81,-22.35,-57.4,0.0,0.0,-51.39,-44.36
2013-05-03 09:00:00,-151.4,-114.12,466.83,-22.35,-57.4,0.0,0.0,-69.5,-52.06
2013-05-03 12:00:00,-151.4,-94.7,464.82,-22.35,-57.4,0.0,0.0,-79.4,-59.57
2013-05-03 15:00:00,-151.4,27.36,336.75,-22.35,-57.4,0.0,0.0,-84.31,-48.64
2013-05-03 18:00:00,-151.4,131.86,189.34,-22.35,-57.4,0.0,0.0,-66.02,-24.03
2013-05-03 21:00:00,-151.4,92.57,189.53,-22.35,-57.4,0.0,0.0,-39.85,-11.11
2013-05-04 00:00:00,-151.4,67.82,179.69,-22.35,-57.4,0.0,0.0,-9.72,-6.63
2013-05-04 03:00:00,-151.4,84.45,167.7,-22.35,-57.4,0.0,0.0,-5.64,-15.37
2013-05-04 06:00:00,-151.4,-189.85,492.54,-22.35,-57.4,0.0,0.0,-34.13,-37.41
2013-05-04 09:00:00,-151.4,-275.56,657.51,-22.35,-57.4,0.0,0.0,-103.8,-46.99
2013-05-04 12:00:00,-151.4,-300.71,693.74,-22.35,-57.4,0.0,0.0,-118.37,-43.51
2013-05-04 15:00:00,-151.4,-153.04,506.47,-22.35,-57.4,0.0,0.0,-87.59,-34.7
2013-05-04 18:00:00,-151.4,95.21,213.36,-22.35,-57.4,0.0,0.0,-59.17,-18.25
2013-05-04 21:00:00,-151.4,135.85,152.85,-22.35,-57.4,0.0,0.0,-47.63,-9.93
2013-05-05 00:00:00,-151.4,147.26,133.35,-22.35,-57.4,0.0,0.0,-45.05,-4.41
2013-05-05 03:00:00,-151.4,156.38,124.1,-22.35,-57.4,0.0,0.0,-42.36,-6.98
2013-05-05 06:00:00,-151.4,-126.0,445.01,-22.35,-57.4,0.0,0.0,-64.71,-23.15
2013-05-05 09:00:00,-151.4,-263.74,621.48,-22.35,-57.4,0.0,0.0,-85.63,-40.97
2013-05-05 12:00:00,-151.4,-234.97,591.97,-22.35,-57.4,0.0,0.0,-81.03,-44.82
2013-05-05 15:00:00,-151.4,82.63,239.93,-22.35,-57.4,0.0,0.0,-50.35,-41.06
2013-05-05 18:00:00,-151.26,192.54,84.64,-22.35,-57.4,0.0,0.0,-24.84,-21.32
2013-05-05 21:00:00,-151.28,169.08,83.04,-22.35,-57.4,0.0,0.0,-13.62,-7.47
2013-05-06 00:00:00,-150.66,163.0,84.41,-22.35,-57.4,0.0,0.0,-9.76,-7.24
2013-05-06 03:00:00,-151.22,212.05,64.1,-22.35,-57.4,0.0,0.0,-5.33,-39.86
2013-05-06 06:00:00,-151.4,73.49,214.77,-22.35,-57.4,0.0,0.0,-11.79,-45.33
2013-05-06 09:00:00,-151.4,-67.0,353.16,-22.35,-57.4,0.0,0.0,-13.29,-41.72
2013-05-06 12:00:00,-151.4,-31.75,325.35,-22.35,-57.4,0.0,0.0,-13.47,-48.98
2013-05-06 15:00:00,-151.4,112.06,166.16,-22.35,-57.4,0.0,0.0,-4.53,-42.54
2013-05-06 18:00:00,-131.19,188.61,46.0,-22.35,-57.4,0.0,0.0,-6.22,-17.44
2013-05-06 21:00:00,-130.32,161.98,61.91,-22.35,-57.4,0.0,0.0,-7.31,-6.51
2013-05-07 00:00:00,-129.79,175.95,47.22,-22.35,-57.4,0.0,0.0,-7.59,-6.04
2013-05-07 03:00:00,-130.37,214.8,40.13,-22.35,-57.4,0.0,0.0,-7.88,-36.92
2013-05-07 06:00:00,-151.4,82.99,213.44,-22.35,-57.4,0.0,0.0,-21.12,-44.15
2013-05-07 09:00:00,-151.4,-136.56,431.0,-22.35,-57.4,0.0,0.0,-22.85,-40.44
2013-05-07 12:00:00,-151.4,-119.65,446.51,-22.35,-57.4,0.0,0.0,-45.66,-50.05
2013-05-07 15:00:00,-151.4,46.71,267.09,-22.35,-57.4,0.0,0.0,-38.3,-44.35
2013-05-07 18:00:00,-151.4,108.21,171.68,-22.35,-57.4,0.0,0.0,-30.64,-18.1
2013-05-07 21:00:00,-151.4,26.57,256.24,-22.35,-57.4,0.0,0.0,-44.86,-6.79
2013-05-08 00:00:00,-151.4,42.05,246.86,-22.35,-57.4,0.0,0.0,-51.87,-5.88
2013-05-08 03:00:00,-151.4,73.61,247.42,-22.35,-57.4,0.0,0.0,-53.64,-36.24
2013-05-08 06:00:00,-151.4,-147.3,503.04,-22.35,-57.4,0.0,0.0,-80.28,-44.31
2013-05-08 09:00:00,-151.4,-241.38,628.88,-22.35,-57.4,0.0,0.0,-114.23,-42.11
2013-05-08 12:00:00,-151.4,-227.84,625.36,-22.35,-57.4,0.0,0.0,-114.45,-51.91
2013-05-08 15:00:00,-151.4,-55.69,426.84,-22.35,-57.4,0.0,0.0,-93.82,-46.17
2013-05-08 18:00:00,-151.4,83.74,237.33,-22.35,-57.4,0.0,0.0,-70.32,-19.6
2013-05-08 21:00:00,-151.4,38.06,266.69,-22.35,-57.4,0.0,0.0,-66.22,-7.38
2013-05-09 00:00:00,-151.4,29.68,272.14,-22.35,-57.4,0.0,0.0,-64.73,-5.94
2013-05-09 03:00:00,-151.4,63.58,271.44,-22.35,-57.4,0.0,0.0,-68.61,-35.26
2013-05-09 06:00:00,-151.4,-167.01,565.55,-22.35,-57.4,0.0,0.0,-122.87,-44.51
2013-05-09 09:00:00,-151.4,-246.09,647.48,-22.35,-57.4,0.0,0.0,-126.85,-43.39
2013-05-09 12:00:00,-151.4,-216.29,628.11,-22.35,-57.4,0.0,0.0,-127.65,-53.01
2013-05-09 15:00:00,-151.4,-88.44,482.88,-22.35,-57.4,0.0,0.0,-115.51,-47.77
2013-05-09 18:00:00,-151.4,40.15,310.3,-22.35,-57.4,0.0,0.0,-98.1,-21.2
2013-05-09 21:00:00,-151.4,19.06,310.17,-22.35,-57.4,0.0,0.0,-90.12,-7.96
2013-05-10 00:00:00,-151.4,-1.47,328.45,-22.35,-57.4,0.0,0.0,-89.67,-6.16
2013-05-10 03:00:00,-151.4,17.45,339.1,-22.35,-57.4,0.0,0.0,-91.95,-33.45
2013-05-10 06:00:00,-151.4,-188.33,569.0,-22.35,-57.4,0.0,0.0,-105.77,-43.74
2013-05-10 09:00:00,-151.4,-257.65,650.45,-22.35,-57.4,0.0,0.0,-109.59,-52.05
2013-05-10 12:00:00,-151.4,-256.31,666.14,-22.35,-57.4,0.0,0.0,-118.99,-59.69
2013-05-10 15:00:00,-151.4,-162.83,552.28,-22.35,-57.4,0.0,0.0,-109.55,-48.75
2013-05-10 18:00:00,-151.4,7.58,267.29,-22.35,-57.4,0.0,0.0,-19.67,-24.05
2013-05-10 21:00:00,-151.4,23.87,235.34,-22.35,-57.4,0.0,0.0,-17.02,-11.04
2013-05-11 00:00:00,-151.4,20.12,248.5,-22.35,-57.4,0.0,0.0,-30.9,-6.56
2013-05-11 03:00:00,-151.4,33.7,267.93,-22.35,-57.4,0.0,0.0,-55.31,-15.17
2013-05-11 06:00:00,-151.4,-178.01,575.74,-22.35,-57.4,0.0,0.0,-129.3,-37.28
2013-05-11 09:00:00,-151.4,-232.95,641.68,-22.35,-57.4,0.0,0.0,-130.31,-47.26
2013-05-11 12:00:00,-151.4,-237.96,641.75,-22.35,-57.4,0.0,0.0,-128.79,-43.85
2013-05-11 15:00:00,-151.4,-125.64,523.04,-22.35,-57.4,0.0,0.0,-131.23,-35.02
2013-05-11 18:00:00,-151.4,10.49,358.76,-22.35,-57.4,0.0,0.0,-119.63,-18.46
2013-05-11 21:00:00,-151.4,-17.77,338.33,-22.35,-57.4,0.0,0.0,-79.41,-9.99
2013-05-12 00:00:00,-151.4,-4.22,316.55,-22.35,-57.4,0.0,0.0,-76.75,-4.42
2013-05-12 03:00:00,-151.4,39.45,258.9,-22.35,-57.4,0.0,0.0,-60.22,-6.98
2013-05-12 06:00:00,-151.4,-153.6,483.41,-22.35,-57.4,0.0,0.0,-75.24,-23.42
2013-05-12 09:00:00,-151.4,-213.84,617.22,-22.35,-57.4,0.0,0.0,-130.47,-41.76
2013-05-12 12:00:00,-151.4,-231.18,646.04,-22.35,-57.4,0.0,0.0,-138.13,-45.57
2013-05-12 15:00:00,-151.4,-118.81,530.03,-22.35,-57.4,0.0,0.0,-138.26,-41.81
2013-05-12 18:00:00,-151.4,23.3,364.93,-22.35,-57.4,0.0,0.0,-135.25,-21.82
2013-05-12 21:00:00,-151.4,-32.51,406.15,-22.35,-57.4,0.0,0.0,-134.91,-7.58
2013-05-13 00:00:00,-151.4,-76.14,448.95,-22.35,-57.4,0.0,0.0,-134.38,-7.28
2013-05-13 03:00:00,-151.4,-47.83,453.31,-22.35,-57.4,0.0,0.0,-134.31,-40.01
2013-05-13 06:00:00,-151.4,-226.13,641.01,-22.35,-57.4,0.0,0.0,-137.66,-46.07
2013-05-13 09:00:00,-151.4,-294.12,705.51,-22.35,-57.4,0.0,0.0,-137.73,-42.5
2013-05-13 12:00:00,-151.4,-268.87,686.94,-22.35,-57.4,0.0,0.0,-137.32,-49.6
2013-05-13 15:00:00,-151.4,-146.9,557.37,-22.35,-57.4,0.0,0.0,-136.12,-43.19
2013-05-13 18:00:00,-151.4,9.05,342.22,-22.35,-57.4,0.0,0.0,-102.25,-17.87
2013-05-13 21:00:00,-151.4,-16.32,346.72,-22.35,-57.4,0.0,0.0,-92.57,-6.67
2013-05-14 00:00:00,-151.4,-6.74,326.42,-22.35,-57.4,0.0,0.0,-82.37,-6.16
2013-05-14 03:00:00,-151.4,85.16,244.75,-22.35,-57.4,0.0,0.0,-61.07,-37.69
2013-05-14 06:00:00,-151.4,-117.34,456.77,-22.35,-57.4,0.0,0.0,-63.17,-45.11
2013-05-14 09:00:00,-151.4,-241.4,583.91,-22.35,-57.4,0.0,0.0,-70.27,-41.08
2013-05-14 12:00:00,-151.4,-215.78,547.42,-22.35,-57.4,0.0,0.0,-49.9,-50.58
2013-05-14 15:00:00,-151.4,9.06,298.14,-22.35,-57.4,0.0,0.0,-31.07,-44.97
2013-05-14 18:00:00,-151.4,131.33,157.76,-22.35,-57.4,0.0,0.0,-39.45,-18.49
2013-05-14 21:00:00,-151.4,43.71,250.08,-22.35,-57.4,0.0,0.0,-55.67,-6.97
2013-05-15 00:00:00,-151.4,-43.37,335.02,-22.35,-57.4,0.0,0.0,-54.49,-6.0
2013-05-15 03:00:00,-151.4,-49.41,370.93,-22.35,-57.4,0.0,0.0,-53.41,-36.96
2013-05-15 06:00:00,-151.4,-207.68,601.08,-22.35,-57.4,0.0,0.0,-117.07,-45.18
2013-05-15 09:00:00,-151.4,-287.65,673.62,-22.35,-57.4,0.0,0.0,-112.08,-42.73
2013-05-15 12:00:00,-151.4,-276.45,650.56,-22.35,-57.4,0.0,0.0,-90.52,-52.44
2013-05-15 15:00:00,-151.4,-97.35,400.06,-22.35,-57.4,0.0,0.0,-24.92,-46.64
2013-05-15 18:00:00,-150.87,86.21,169.22,-22.35,-57.4,0.0,0.0,-4.88,-19.93
2013-05-15 21:00:00,-138.31,106.24,121.97,-22.35,-57.4,0.0,0.0,-2.58,-7.56
2013-05-16 00:00:00,-126.52,151.6,63.23,-22.35,-57.4,0.0,0.01,-2.48,-6.09
2013-05-16 03:00:00,-125.3,213.72,28.26,-22.35,-57.4,0.0,1.61,-2.48,-36.06
2013-05-16 06:00:00,-136.18,108.85,164.05,-22.35,-57.4,0.0,1.83,-13.48,-45.31
2013-05-16 09:00:00,-141.11,-44.1,323.09,-22.35,-57.4,0.0,1.29,-15.59,-43.83
2013-05-16 12:00:00,-140.9,-8.54,298.02,-22.35,-57.4,0.0,1.24,-16.67,-53.39
2013-05-16 15:00:00,-140.66,64.54,213.87,-22.35,-57.4,0.0,1.15,-11.03,-48.12
2013-05-16 18:00:00,-124.57,84.91,150.03,-22.35,-57.4,0.0,0.02,-9.22,-21.42
2013-05-16 21:00:00,-124.84,72.04,149.73,-22.35,-57.4,0.0,0.02,-9.14,-8.07
2013-05-17 00:00:00,-128.73,97.31,123.4,-22.35,-57.4,0.0,0.03,-6.05,-6.22
2013-05-17 03:00:00,-142.25,148.74,111.44,-22.35,-57.4,0.0,0.03,-4.49,-33.72
2013-05-17 06:00:00,-145.69,36.7,250.83,-22.35,-57.4,0.0,0.03,-17.93,-44.18
2013-05-17 09:00:00,-151.4,-37.25,339.41,-22.35,-57.4,0.0,0.03,-18.58,-52.46
2013-05-17 12:00:00,-151.4,-43.99,352.38,-22.35,-57.4,0.0,0.02,-17.1,-60.17
2013-05-17 15:00:00,-151.4,56.74,230.88,-22.35,-57.4,0.0,0.01,-7.3,-49.18
2013-05-17 18:00:00,-151.4,144.93,120.14,-22.35,-57.4,0.0,0.0,-9.7,-24.23
2013-05-17 21:00:00,-151.4,102.79,151.44,-22.35,-57.4,0.0,0.0,-11.98,-11.11
2013-05-18 00:00:00,-151.4,99.26,149.33,-22.35,-57.4,0.0,0.0,-10.87,-6.58
2013-05-18 03:00:00,-151.4,118.67,139.15,-22.35,-57.4,0.0,0.0,-11.48,-15.19
2013-05-18 06:00:00,-151.4,-81.79,381.32,-22.35,-57.4,0.0,0.0,-31.01,-37.37
2013-05-18 09:00:00,-151.4,-159.2,477.13,-22.35,-57.4,0.0,0.0,-39.4,-47.37
2013-05-18 12:00:00,-151.4,-138.81,459.71,-22.35,-57.4,0.0,0.0,-45.84,-43.91
2013-05-18 15:00:00,-151.4,59.74,234.16,-22.35,-57.4,0.0,0.0,-27.79,-34.96
2013-05-18 18:00:00,-151.4,179.78,87.04,-22.35,-57.4,0.0,0.0,-17.33,-18.35
2013-05-18 21:00:00,-151.39,175.09,76.39,-22.35,-57.4,0.0,0.0,-10.4,-9.93
2013-05-19 00:00:00,-151.13,171.82,69.85,-22.35,-57.4,0.0,0.0,-6.39,-4.4
2013-05-19 03:00:00,-150.12,177.2,63.43,-22.35,-57.4,0.0,0.0,-3.84,-6.92
2013-05-19 06:00:00,-148.72,37.71,229.23,-22.35,-57.4,0.0,0.0,-15.29,-23.18
2013-05-19 09:00:00,-146.98,-14.97,298.39,-22.35,-57.4,0.0,0.0,-15.3,-41.38
2013-05-19 12:00:00,-147.68,-13.73,301.74,-22.35,-57.4,0.0,0.0,-15.3,-45.26
2013-05-19 15:00:00,-150.69,127.01,151.08,-22.35,-57.4,0.0,0.0,-6.15,-41.5
2013-05-19 18:00:00,-151.39,199.02,56.54,-22.35,-57.4,0.0,0.0,-2.84,-21.58
2013-05-19 21:00:00,-151.39,172.42,69.05,-22.35,-57.4,0.0,0.0,-2.83,-7.5
2013-05-20 00:00:00,-151.39,171.99,69.17,-22.35,-57.4,0.0,0.0,-2.83,-7.19
2013-05-20 03:00:00,-151.39,191.27,82.29,-22.35,-57.4,0.0,0.0,-2.85,-39.57
2013-05-20 06:00:00,-151.4,69.67,219.12,-22.35,-57.4,0.0,0.0,-11.84,-45.79
2013-05-20 09:00:00,-151.4,-29.96,315.82,-22.35,-57.4,0.0,0.0,-12.36,-42.35
2013-05-20 12:00:00,-151.4,-46.46,339.85,-22.35,-57.4,0.0,0.0,-12.79,-49.46
2013-05-20 15:00:00,-151.4,61.14,219.73,-22.35,-57.4,0.0,0.0,-6.74,-42.99
2013-05-20 18:00:00,-151.4,151.0,107.16,-22.35,-57.4,0.0,0.0,-9.31,-17.71
2013-05-20 21:00:00,-151.4,116.71,124.27,-22.35,-57.4,0.0,0.0,-3.23,-6.6
2013-05-21 00:00:00,-151.4,104.78,134.88,-22.35,-57.4,0.0,0.0,-2.41,-6.11
2013-05-21 03:00:00,-151.4,139.74,131.2,-22.35,-57.4,0.0,0.0,-2.41,-37.38
2013-05-21 06:00:00,-151.4,13.19,272.88,-22.35,-57.4,0.0,0.0,-9.97,-44.93
2013-05-21 09:00:00,-151.4,-81.23,364.59,-22.35,-57.4,0.0,0.0,-11.08,-41.12
2013-05-21 12:00:00,-151.4,-81.35,374.19,-22.35,-57.4,0.0,0.0,-11.08,-50.6
2013-05-21 15:00:00,-151.4,39.08,240.87,-22.35,-57.4,0.0,0.0,-3.87,-44.93
2013-05-21 18:00:00,-151.4,143.96,108.58,-22.35,-57.4,0.0,0.0,-2.9,-18.48
2013-05-21 21:00:00,-151.4,106.23,134.73,-22.35,-57.4,0.0,0.0,-2.86,-6.95
2013-05-22 00:00:00,-151.4,85.63,154.7,-22.35,-57.4,0.0,0.0,-3.18,-5.98
2013-05-22 03:00:00,-151.4,96.64,178.15,-22.35,-57.4,0.0,0.0,-6.65,-36.99
2013-05-22 06:00:00,-151.4,-173.05,493.73,-22.35,-57.4,0.0,0.0,-44.07,-45.46
2013-05-22 09:00:00,-151.4,-271.78,617.05,-22.35,-57.4,0.0,0.0,-71.13,-42.98
2013-05-22 12:00:00,-151.4,-286.35,648.86,-22.35,-57.4,0.0,0.0,-78.6,-52.76
2013-05-22 15:00:00,-151.4,-206.12,575.68,-22.35,-57.4,0.0,0.0,-91.4,-47.01
2013-05-22 18:00:00,-151.4,-55.78,393.26,-22.35,-57.4,0.0,0.0,-86.23,-20.1
2013-05-22 21:00:00,-151.4,-79.19,393.98,-22.35,-57.4,0.0,0.0,-76.04,-7.6
2013-05-23 00:00:00,-151.4,-97.37,421.03,-22.35,-57.4,0.0,0.0,-86.39,-6.12
2013-05-23 03:00:00,-151.4,-36.96,397.73,-22.35,-57.4,0.0,0.0,-93.18,-36.43
2013-05-23 06:00:00,-151.4,-192.57,599.89,-22.35,-57.4,0.0,0.0,-130.15,-46.01
2013-05-23 09:00:00,-151.4,-234.82,641.6,-22.35,-57.4,0.0,0.0,-131.06,-44.56
2013-05-23 12:00:00,-151.4,-194.37,611.01,-22.35,-57.4,0.0,0.0,-131.22,-54.27
2013-05-23 15:00:00,-151.4,-87.31,498.4,-22.35,-57.4,0.0,0.0,-130.89,-49.05
2013-05-23 18:00:00,-151.4,70.03,308.92,-22.35,-57.4,0.0,0.0,-125.85,-21.95
2013-05-23 21:00:00,-151.4,81.43,256.13,-22.35,-57.4,0.0,0.0,-98.13,-8.29
2013-05-24 00:00:00,-151.4,57.61,277.18,-22.35,-57.4,0.0,0.0,-97.24,-6.4
2013-05-24 03:00:00,-151.4,87.12,269.67,-22.35,-57.4,0.0,0.0,-90.87,-34.77
2013-05-24 06:00:00,-151.4,-94.02,487.78,-22.35,-57.4,0.0,0.0,-117.33,-45.27
2013-05-24 09:00:00,-151.4,-157.55,554.29,-22.35,-57.4,0.0,0.0,-112.12,-53.47
2013-05-24 12:00:00,-151.4,-140.47,511.98,-22.35,-57.4,0.0,0.0,-79.22,-61.14
2013-05-24 15:00:00,-151.4,-42.68,375.59,-22.35,-57.4,0.0,0.0,-51.76,-50.0
2013-05-24 18:00:00,-151.4,141.03,153.58,-22.35,-57.4,0.0,0.0,-38.72,-24.73
2013-05-24 21:00:00,-151.4,153.54,124.27,-22.35,-57.4,0.0,0.0,-35.28,-11.38
2013-05-25 00:00:00,-151.4,152.26,120.92,-22.35,-57.4,0.0,0.0,-35.27,-6.75
2013-05-25 03:00:00,-151.4,172.64,107.37,-22.35,-57.4,0.0,0.0,-33.28,-15.58
2013-05-25 06:00:00,-151.4,-127.25,447.24,-22.35,-57.4,0.0,0.0,-50.84,-38.0
2013-05-25 09:00:00,-151.4,-198.2,528.1,-22.35,-57.4,0.0,0.0,-50.96,-47.78
2013-05-25 12:00:00,-151.4,-203.12,525.02,-22.35,-57.4,0.0,0.0,-46.56,-44.19
2013-05-25 15:00:00,-151.4,-105.74,415.05,-22.35,-57.4,0.0,0.0,-42.81,-35.34
2013-05-25 18:00:00,-151.4,133.54,127.8,-22.35,-57.4,0.0,0.0,-11.53,-18.65
2013-05-25 21:00:00,-151.4,102.58,149.03,-22.35,-57.4,0.0,0.0,-10.3,-10.15
2013-05-26 00:00:00,-151.4,79.56,165.67,-22.35,-57.4,0.0,0.0,-9.58,-4.49
2013-05-26 03:00:00,-151.4,60.19,187.91,-22.35,-57.4,0.0,0.0,-9.88,-7.06
2013-05-26 06:00:00,-151.4,-145.61,437.05,-22.35,-57.4,0.0,0.0,-36.72,-23.57
2013-05-26 09:00:00,-151.4,-230.16,544.93,-22.35,-57.4,0.0,0.0,-41.88,-41.74
2013-05-26 12:00:00,-151.4,-261.23,581.4,-22.35,-57.4,0.0,0.0,-43.56,-45.47
2013-05-26 15:00:00,-151.4,-95.88,406.62,-22.35,-57.4,0.0,0.0,-37.91,-41.67
2013-05-26 18:00:00,-151.4,133.94,148.75,-22.35,-57.4,0.0,0.0,-29.79,-21.75
2013-05-26 21:00:00,-151.4,119.1,187.08,-22.35,-57.4,0.0,0.0,-67.41,-7.62
2013-05-27 00:00:00,-151.4,129.26,186.64,-22.35,-57.4,0.0,0.0,-77.39,-7.35
2013-05-27 03:00:00,-151.4,170.58,179.93,-22.35,-57.4,0.0,0.0,-78.96,-40.41
2013-05-27 06:00:00,-151.4,-86.17,430.31,-22.35,-57.4,0.0,0.0,-66.88,-46.1
2013-05-27 09:00:00,-151.4,-198.42,555.0,-22.35,-57.4,0.0,0.0,-83.34,-42.09
2013-05-27 12:00:00,-151.4,-196.66,564.65,-22.35,-57.4,0.0,0.0,-87.76,-49.07
2013-05-27 15:00:00,-151.4,-35.06,355.8,-22.35,-57.4,0.0,0.0,-46.92,-42.67
2013-05-27 18:00:00,-151.4,139.8,119.39,-22.35,-57.4,0.0,0.0,-10.41,-17.64
2013-05-27 21:00:00,-151.4,156.35,86.38,-22.35,-57.4,0.0,0.0,-4.95,-6.62
2013-05-28 00:00:00,-151.4,172.01,70.15,-22.35,-57.4,0.0,0.0,-4.87,-6.13
2013-05-28 03:00:00,-151.4,208.17,63.31,-22.35,-57.4,0.0,0.0,-2.88,-37.46
2013-05-28 06:00:00,-151.4,-6.34,303.05,-22.35,-57.4,0.0,0.0,-20.74,-44.82
2013-05-28 09:00:00,-151.4,-143.21,445.35,-22.35,-57.4,0.0,0.0,-30.13,-40.86
2013-05-28 12:00:00,-151.4,-152.66,463.1,-22.35,-57.4,0.0,0.0,-28.92,-50.37
2013-05-28 15:00:00,-151.4,-11.24,307.69,-22.35,-57.4,0.0,0.0,-20.53,-44.77
2013-05-28 18:00:00,-151.4,103.9,154.73,-22.35,-57.4,0.0,0.0,-9.06,-18.41
2013-05-28 21:00:00,-151.4,94.19,151.38,-22.35,-57.4,0.0,0.0,-7.47,-6.94
2013-05-29 00:00:00,-151.4,110.87,133.65,-22.35,-57.4,0.0,0.0,-7.38,-5.99
2013-05-29 03:00:00,-151.4,148.72,126.91,-22.35,-57.4,0.0,0.0,-7.51,-36.96
2013-05-29 06:00:00,-151.4,-52.6,353.71,-22.35,-57.4,0.0,0.0,-24.54,-45.42
2013-05-29 09:00:00,-151.4,-165.3,464.74,-22.35,-57.4,0.0,0.0,-25.36,-42.93
2013-05-29 12:00:00,-151.4,-159.77,468.92,-22.35,-57.4,0.0,0.0,-25.3,-52.7
2013-05-29 15:00:00,-151.4,-16.76,307.9,-22.35,-57.4,0.0,0.0,-13.1,-46.89
2013-05-29 18:00:00,-151.4,119.05,142.86,-22.35,-57.4,0.0,0.0,-10.77,-19.99
2013-05-29 21:00:00,-151.4,112.57,144.2,-22.35,-57.4,0.0,0.0,-18.09,-7.53
2013-05-30 00:00:00,-151.4,110.16,145.38,-22.35,-57.4,0.0,0.0,-18.35,-6.04
2013-05-30 03:00:00,-151.4,139.14,146.24,-22.35,-57.4,0.0,0.0,-18.33,-35.9
2013-05-30 06:00:00,-151.4,-59.61,371.69,-22.35,-57.4,0.0,0.0,-35.68,-45.24
2013-05-30 09:00:00,-151.4,-136.91,458.26,-22.35,-57.4,0.0,0.0,-46.42,-43.79
