snapshot,Fischer-Tropsch,low-temperature heat for industry,urban central air heat pump,urban central gas CHP,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-04-30 00:00:00,37.85,-5.94,94.37,0.0,0.0,-119.44,0.19,0.0,0.0,4.16,-41.63,30.44
2013-04-30 03:00:00,37.85,-5.94,114.78,0.0,0.0,-172.96,2.96,0.0,0.0,17.4,-26.45,32.34
2013-04-30 06:00:00,37.85,-5.94,120.51,0.0,0.0,-163.08,3.89,0.37,0.0,11.45,-27.97,22.9
2013-04-30 09:00:00,37.85,-5.94,125.24,0.0,0.0,-149.47,3.36,6.57,0.0,6.36,-43.27,19.28
2013-04-30 12:00:00,37.85,-5.94,137.88,0.0,0.0,-147.96,4.0,12.46,0.0,4.94,-63.4,20.17
2013-04-30 15:00:00,37.85,-5.94,132.88,0.0,0.0,-156.15,1.34,3.29,0.0,8.54,-43.31,21.49
2013-04-30 18:00:00,37.85,-5.94,115.02,0.0,0.0,-144.55,0.78,0.0,0.0,7.32,-34.61,24.12
2013-04-30 21:00:00,37.85,-5.94,88.53,0.0,0.0,-109.71,0.04,0.0,0.0,2.09,-43.43,30.55
2013-05-01 00:00:00,37.85,-5.94,84.34,0.0,0.0,-106.51,0.34,0.0,0.0,1.83,-44.07,32.16
2013-05-01 03:00:00,37.85,-5.94,98.9,0.0,0.0,-150.86,1.34,0.0,0.0,5.6,-29.92,43.03
2013-05-01 06:00:00,37.85,-5.94,114.29,0.0,0.0,-142.91,1.18,1.73,0.0,2.83,-33.15,24.1
2013-05-01 09:00:00,37.85,-5.94,135.69,0.0,0.0,-131.59,0.59,14.29,0.0,0.68,-75.07,23.49
2013-05-01 12:00:00,37.85,-5.94,165.93,0.0,0.0,-130.32,0.54,15.08,0.0,0.56,-107.21,23.5
2013-05-01 15:00:00,37.85,-5.94,117.7,0.0,0.0,-137.13,0.52,3.41,0.0,1.86,-43.15,24.87
2013-05-01 18:00:00,37.85,-5.94,99.44,0.0,0.0,-127.59,0.01,0.0,0.0,2.39,-36.23,30.07
2013-05-01 21:00:00,37.85,-5.94,68.74,0.0,0.0,-98.57,0.01,0.0,0.0,1.24,-47.3,43.97
2013-05-02 00:00:00,37.85,-5.94,37.03,0.0,0.0,-94.84,0.02,0.0,0.0,1.52,-49.61,73.98
2013-05-02 03:00:00,37.85,-5.94,38.81,0.0,0.0,-130.84,0.14,0.0,0.0,3.43,-38.21,94.75
2013-05-02 06:00:00,37.85,-5.94,98.65,0.0,0.0,-124.47,1.02,1.49,0.0,1.49,-39.18,29.07
2013-05-02 09:00:00,37.85,-5.94,97.54,0.0,0.0,-115.26,0.57,14.94,0.0,0.23,-59.58,29.64
2013-05-02 12:00:00,37.85,-5.94,126.36,0.0,0.0,-114.21,0.55,15.35,0.0,0.26,-88.16,27.93
2013-05-02 15:00:00,37.85,-5.94,126.43,0.0,0.0,-119.75,0.71,3.28,0.0,1.41,-73.26,29.26
2013-05-02 18:00:00,37.85,-5.94,88.55,0.0,0.0,-111.99,0.29,0.0,0.0,1.93,-43.84,33.14
2013-05-02 21:00:00,37.85,-5.94,65.55,0.0,0.0,-88.39,0.06,0.0,0.0,1.1,-54.38,44.14
2013-05-03 00:00:00,37.85,-5.94,54.37,0.0,0.0,-91.93,0.19,0.0,0.0,2.18,-55.59,58.87
2013-05-03 03:00:00,37.85,-5.94,51.17,0.0,0.0,-125.82,0.88,0.0,0.0,5.27,-44.49,81.08
2013-05-03 06:00:00,37.85,-5.94,93.83,0.0,0.0,-119.36,1.25,1.67,0.0,2.96,-45.87,33.6
2013-05-03 09:00:00,37.85,-5.94,99.13,0.0,0.0,-110.8,0.78,13.65,0.0,1.02,-70.27,34.57
2013-05-03 12:00:00,37.85,-5.94,148.05,0.0,0.0,-109.94,0.69,15.13,0.0,0.87,-119.84,33.12
2013-05-03 15:00:00,37.85,-5.94,109.49,0.0,0.0,-115.17,0.54,3.79,0.0,3.2,-67.52,33.75
2013-05-03 18:00:00,37.85,-5.94,81.05,0.0,0.0,-107.56,0.36,0.0,0.0,3.05,-50.27,41.46
2013-05-03 21:00:00,37.85,-5.94,59.69,0.0,0.0,-85.84,0.05,0.0,0.0,1.64,-58.47,51.03
2013-05-04 00:00:00,37.85,-5.94,55.16,0.0,0.0,-90.47,0.13,0.0,0.0,2.07,-59.06,60.25
2013-05-04 03:00:00,37.85,-5.94,47.66,0.0,0.0,-119.28,0.74,0.0,0.0,4.36,-50.23,84.84
2013-05-04 06:00:00,37.85,-5.94,93.54,0.0,0.0,-112.99,1.06,1.93,0.0,1.91,-54.7,37.33
2013-05-04 09:00:00,37.85,-5.94,119.63,0.0,0.0,-105.2,0.59,16.32,0.0,0.05,-100.52,37.2
2013-05-04 12:00:00,37.85,-5.94,166.03,0.0,0.0,-104.99,0.61,17.88,0.0,0.06,-145.32,33.81
2013-05-04 15:00:00,37.85,-5.94,103.53,0.0,0.0,-110.74,0.54,4.86,0.0,0.29,-69.07,38.68
2013-05-04 18:00:00,37.85,-5.94,80.65,0.0,0.0,-104.89,0.28,0.0,0.0,2.47,-55.17,44.74
2013-05-04 21:00:00,37.85,-5.94,61.52,0.0,0.0,-83.64,0.02,0.0,0.0,1.72,-62.48,50.94
2013-05-05 00:00:00,37.85,-5.94,49.57,0.0,0.0,-76.63,0.1,0.0,0.0,1.89,-65.28,58.43
2013-05-05 03:00:00,37.85,-5.94,40.51,0.0,0.0,-96.52,0.37,0.0,0.0,3.08,-57.89,78.54
2013-05-05 06:00:00,37.85,-5.94,77.65,0.0,0.0,-92.08,2.44,1.81,0.0,0.01,-64.92,43.18
2013-05-05 09:00:00,37.85,-5.94,103.16,0.0,0.0,-86.68,2.61,15.56,0.0,0.0,-107.66,41.07
2013-05-05 12:00:00,37.85,-5.94,150.67,0.0,0.0,-86.61,0.79,15.38,0.0,0.07,-150.74,38.51
2013-05-05 15:00:00,37.85,-5.94,79.99,0.0,0.0,-90.61,0.68,3.78,0.0,1.46,-67.86,40.64
2013-05-05 18:00:00,37.81,-5.94,60.14,0.0,0.0,-86.28,0.02,0.0,0.0,2.25,-60.77,52.75
2013-05-05 21:00:00,37.82,-5.94,27.79,0.0,0.0,-71.3,0.0,0.0,0.0,1.46,-66.69,76.85
2013-05-06 00:00:00,37.66,-5.94,9.96,0.0,0.0,-64.93,0.0,0.0,0.0,1.79,-68.57,90.02
2013-05-06 03:00:00,37.8,-5.94,6.75,0.0,0.0,-79.68,0.01,0.0,0.0,3.11,-61.67,99.6
2013-05-06 06:00:00,37.85,-5.94,58.59,0.0,0.0,-77.1,0.02,0.98,0.0,2.53,-60.95,44.01
2013-05-06 09:00:00,37.85,-5.94,64.67,0.0,0.0,-73.29,0.01,11.38,0.0,0.39,-79.06,43.98
2013-05-06 12:00:00,37.85,-5.94,136.79,0.0,0.0,-72.88,0.01,13.51,0.0,0.52,-152.07,42.21
2013-05-06 15:00:00,37.85,-5.94,55.72,0.0,0.0,-75.17,0.0,3.86,0.0,2.36,-60.08,41.39
2013-05-06 18:00:00,32.8,-5.94,49.9,0.0,0.0,-71.86,0.0,0.0,0.0,2.25,-60.86,53.7
2013-05-06 21:00:00,32.58,-5.94,30.28,0.0,0.0,-62.13,0.0,0.0,0.0,1.46,-65.42,69.16
2013-05-07 00:00:00,32.45,-5.94,13.63,0.0,0.0,-57.61,0.0,0.0,0.0,1.71,-68.42,84.17
2013-05-07 03:00:00,32.59,-5.94,9.61,0.0,0.0,-67.45,0.01,0.0,0.0,2.97,-64.41,92.61
2013-05-07 06:00:00,37.85,-5.94,50.89,0.0,0.0,-65.58,0.01,1.82,0.0,0.23,-67.74,48.44
2013-05-07 09:00:00,37.85,-5.94,48.91,0.0,0.0,-63.09,0.01,14.01,0.0,0.08,-80.18,48.34
2013-05-07 12:00:00,37.85,-5.94,55.59,0.0,0.0,-62.86,0.01,14.07,0.0,0.06,-84.21,45.4
2013-05-07 15:00:00,37.85,-5.94,50.29,0.0,0.0,-64.39,0.01,3.61,0.0,0.2,-70.51,48.87
2013-05-07 18:00:00,37.85,-5.94,49.2,0.0,0.0,-62.14,0.01,0.0,0.0,0.92,-71.42,51.51
2013-05-07 21:00:00,37.85,-5.94,44.76,0.0,0.0,-55.68,0.0,0.0,0.0,0.98,-73.71,51.74
2013-05-08 00:00:00,37.85,-5.94,45.26,0.0,0.0,-58.61,0.01,0.0,0.0,1.05,-69.82,50.19
2013-05-08 03:00:00,37.85,-5.94,50.56,0.0,0.0,-69.37,0.03,0.0,0.0,2.03,-63.91,48.75
2013-05-08 06:00:00,37.85,-5.94,51.55,0.0,0.0,-68.1,0.02,2.5,0.0,0.05,-63.27,45.34
2013-05-08 09:00:00,37.85,-5.94,47.73,0.0,0.0,-65.23,0.02,17.66,0.0,0.0,-78.09,45.99
2013-05-08 12:00:00,37.85,-5.94,68.38,0.0,0.0,-64.77,0.02,16.17,0.0,0.0,-95.01,43.29
2013-05-08 15:00:00,37.85,-5.94,58.51,0.0,0.0,-66.42,0.02,3.79,0.0,0.06,-72.81,44.94
2013-05-08 18:00:00,37.85,-5.94,49.04,0.0,0.0,-64.5,0.02,0.0,0.0,1.12,-65.5,47.9
2013-05-08 21:00:00,37.85,-5.94,42.97,0.0,0.0,-57.22,0.01,0.0,0.0,0.89,-68.12,49.56
2013-05-09 00:00:00,37.85,-5.94,52.36,0.0,0.0,-70.92,0.01,0.0,0.0,0.94,-61.56,47.26
2013-05-09 03:00:00,37.85,-5.94,63.82,0.0,0.0,-90.56,0.03,0.0,0.0,1.58,-53.52,46.75
2013-05-09 06:00:00,37.85,-5.94,69.25,0.0,0.0,-88.51,0.06,1.1,0.0,0.09,-53.56,39.64
2013-05-09 09:00:00,37.85,-5.94,81.76,0.0,0.0,-83.19,0.18,11.13,0.0,0.0,-81.15,39.34
2013-05-09 12:00:00,37.85,-5.94,114.73,0.0,0.0,-82.26,0.16,12.71,0.0,0.0,-113.4,36.13
2013-05-09 15:00:00,37.85,-5.94,77.48,0.0,0.0,-85.22,0.12,2.37,0.0,0.95,-66.41,38.79
2013-05-09 18:00:00,37.85,-5.94,62.72,0.0,0.0,-81.97,0.11,0.0,0.0,1.32,-57.89,43.79
2013-05-09 21:00:00,37.85,-5.94,49.37,0.0,0.0,-68.7,0.1,0.0,0.0,0.89,-62.49,48.92
2013-05-10 00:00:00,37.85,-5.94,58.01,0.0,0.0,-81.7,0.1,0.0,0.0,1.98,-59.88,49.58
2013-05-10 03:00:00,37.85,-5.94,72.75,0.0,0.0,-108.94,0.07,0.0,0.0,4.11,-51.41,51.51
2013-05-10 06:00:00,37.85,-5.94,95.52,0.0,0.0,-104.25,1.5,0.82,0.0,1.44,-65.29,38.35
2013-05-10 09:00:00,37.85,-5.94,111.22,0.0,0.0,-97.27,1.79,8.47,0.0,0.15,-95.03,38.75
2013-05-10 12:00:00,37.85,-5.94,121.8,0.0,0.0,-96.42,1.09,10.15,0.0,1.4,-104.8,34.85
2013-05-10 15:00:00,37.85,-5.94,77.45,0.0,0.0,-100.57,0.01,3.06,0.0,2.81,-53.01,38.33
2013-05-10 18:00:00,37.85,-5.94,72.62,0.0,0.0,-94.98,0.01,0.0,0.0,2.72,-55.51,43.23
2013-05-10 21:00:00,37.85,-5.94,52.19,0.0,0.0,-77.47,0.0,0.0,0.0,1.76,-61.42,53.03
2013-05-11 00:00:00,37.85,-5.94,56.94,0.0,0.0,-96.56,0.01,0.0,0.0,3.62,-56.2,60.28
2013-05-11 03:00:00,37.85,-5.94,60.44,0.0,0.0,-130.19,0.02,0.0,0.0,8.49,-46.23,75.56
2013-05-11 06:00:00,37.85,-5.94,102.42,0.0,0.0,-123.66,2.12,1.23,0.0,3.19,-53.31,36.09
2013-05-11 09:00:00,37.85,-5.94,117.51,0.0,0.0,-114.55,2.78,14.47,0.0,2.17,-88.46,34.16
2013-05-11 12:00:00,37.85,-5.94,127.77,0.0,0.0,-114.02,2.87,18.05,0.0,2.15,-99.78,31.05
2013-05-11 15:00:00,37.85,-5.94,115.61,0.0,0.0,-120.65,7.09,5.34,0.0,3.23,-77.2,34.66
2013-05-11 18:00:00,37.85,-5.94,84.08,0.0,0.0,-114.73,0.12,0.0,0.0,5.44,-49.07,42.25
2013-05-11 21:00:00,37.85,-5.94,61.69,0.0,0.0,-89.88,0.0,0.0,0.0,2.4,-56.89,50.76
2013-05-12 00:00:00,37.85,-5.94,61.08,0.0,0.0,-109.14,0.01,0.0,0.0,5.95,-54.62,64.82
2013-05-12 03:00:00,37.85,-5.94,68.44,0.0,0.0,-150.27,0.02,0.0,0.0,14.86,-45.52,80.56
2013-05-12 06:00:00,37.85,-5.94,117.39,0.0,0.0,-141.27,4.74,1.95,0.0,7.72,-61.98,39.53
2013-05-12 09:00:00,37.85,-5.94,122.45,0.0,0.0,-130.29,6.49,14.91,0.0,5.39,-86.09,35.22
2013-05-12 12:00:00,37.85,-5.94,136.21,0.0,0.0,-129.98,3.8,17.32,0.0,5.92,-97.71,32.53
2013-05-12 15:00:00,37.85,-5.94,105.37,0.0,0.0,-138.17,0.02,5.38,0.0,11.68,-52.15,35.96
2013-05-12 18:00:00,37.85,-5.94,92.83,0.0,0.0,-130.08,0.01,0.0,0.0,11.06,-48.2,42.47
2013-05-12 21:00:00,37.85,-5.94,66.66,0.0,0.0,-99.29,0.0,0.0,0.0,4.33,-56.7,53.09
2013-05-13 00:00:00,37.85,-5.94,63.64,0.0,0.0,-101.68,0.01,0.0,0.0,5.62,-54.04,54.54
2013-05-13 03:00:00,37.85,-5.94,78.05,0.0,0.0,-143.55,0.02,0.0,0.0,15.8,-43.25,61.01
2013-05-13 06:00:00,37.85,-5.94,111.35,0.0,0.0,-136.07,5.1,2.09,0.0,2.2,-58.0,41.41
2013-05-13 09:00:00,37.85,-5.94,125.9,0.0,0.0,-125.55,5.65,16.02,0.0,0.22,-92.04,37.89
2013-05-13 12:00:00,37.85,-5.94,135.4,0.0,0.0,-124.38,3.32,18.09,0.0,5.63,-101.05,31.07
2013-05-13 15:00:00,37.85,-5.94,110.37,0.0,0.0,-130.87,2.07,5.44,0.0,7.24,-59.75,33.58
2013-05-13 18:00:00,37.85,-5.94,90.8,0.0,0.0,-122.14,0.13,0.0,0.0,7.68,-47.08,38.69
2013-05-13 21:00:00,37.85,-5.94,69.32,0.0,0.0,-94.6,0.08,0.0,0.0,3.08,-53.93,44.14
2013-05-14 00:00:00,37.85,-5.94,69.52,0.0,0.0,-97.56,0.1,0.0,0.0,1.36,-51.6,46.26
2013-05-14 03:00:00,37.85,-5.94,93.34,0.0,0.0,-136.44,0.06,0.0,0.0,3.43,-39.69,47.38
2013-05-14 06:00:00,37.85,-5.94,105.58,0.0,0.0,-130.42,0.72,2.43,0.0,1.29,-41.79,30.27
2013-05-14 09:00:00,37.85,-5.94,105.51,0.0,0.0,-120.4,0.49,15.96,0.0,0.01,-62.35,28.85
2013-05-14 12:00:00,37.85,-5.94,112.65,0.0,0.0,-119.06,0.48,15.8,0.0,0.0,-69.82,28.03
2013-05-14 15:00:00,37.85,-5.94,101.28,0.0,0.0,-125.03,0.11,3.74,0.0,0.26,-42.59,30.31
2013-05-14 18:00:00,37.85,-5.94,82.69,0.0,0.0,-117.49,0.02,0.0,0.0,2.08,-43.76,44.55
2013-05-14 21:00:00,37.85,-5.94,74.9,0.0,0.0,-91.72,0.0,0.0,0.0,1.11,-53.02,36.82
2013-05-15 00:00:00,37.85,-5.94,67.03,0.0,0.0,-88.78,0.0,0.0,0.0,1.25,-53.55,42.13
2013-05-15 03:00:00,37.85,-5.94,93.51,0.0,0.0,-121.04,0.36,0.0,0.0,2.35,-44.15,37.05
2013-05-15 06:00:00,37.85,-5.94,103.8,0.0,0.0,-116.64,1.94,0.93,0.0,0.16,-56.59,34.47
2013-05-15 09:00:00,37.85,-5.94,116.69,0.0,0.0,-108.09,2.84,9.04,0.0,0.0,-84.65,32.25
2013-05-15 12:00:00,37.85,-5.94,130.0,0.0,0.0,-106.8,2.62,7.89,0.0,0.0,-94.8,29.17
2013-05-15 15:00:00,37.85,-5.94,92.85,0.0,0.0,-111.67,0.14,1.0,0.0,1.51,-47.76,32.01
2013-05-15 18:00:00,37.72,-5.94,82.35,0.0,0.0,-105.71,0.01,0.0,0.0,2.46,-46.19,35.3
2013-05-15 21:00:00,34.58,-5.94,61.17,0.0,0.0,-84.29,0.0,0.0,0.0,1.56,-50.91,43.82
2013-05-16 00:00:00,31.63,-5.94,42.36,0.0,0.0,-93.97,0.0,0.0,0.0,11.31,-48.34,62.95
2013-05-16 03:00:00,31.32,-5.94,32.75,0.0,0.0,-130.31,0.0,0.0,0.0,15.48,-40.74,97.43
2013-05-16 06:00:00,34.05,-5.94,88.85,0.0,0.0,-124.63,0.0,0.29,0.0,14.43,-39.87,32.82
2013-05-16 09:00:00,35.28,-5.94,91.86,0.0,0.0,-115.17,0.0,5.32,0.0,7.27,-48.55,29.92
2013-05-16 12:00:00,35.23,-5.94,107.81,0.0,0.0,-113.82,0.0,8.47,0.0,4.69,-64.86,28.41
2013-05-16 15:00:00,35.17,-5.94,92.32,0.0,0.0,-119.27,0.0,2.19,0.0,8.81,-43.29,30.01
2013-05-16 18:00:00,31.14,-5.94,83.75,0.0,0.0,-112.36,0.0,0.0,0.0,10.85,-43.97,36.52
2013-05-16 21:00:00,31.21,-5.94,61.54,0.0,0.0,-88.59,0.0,0.0,0.0,10.57,-49.28,40.48
2013-05-17 00:00:00,32.18,-5.94,56.85,0.0,0.0,-96.1,0.0,0.0,0.0,14.68,-49.48,47.81
2013-05-17 03:00:00,35.56,-5.94,61.58,0.0,0.0,-134.13,0.0,0.0,0.0,17.95,-41.88,66.86
2013-05-17 06:00:00,36.42,-5.94,96.63,0.0,0.0,-127.81,0.0,0.83,0.0,10.06,-41.29,31.09
2013-05-17 09:00:00,37.85,-5.94,95.68,0.0,0.0,-118.02,0.0,8.41,0.0,4.39,-55.46,33.09
2013-05-17 12:00:00,37.85,-5.94,108.21,0.0,0.0,-116.7,0.0,10.66,0.0,3.36,-67.77,30.32
2013-05-17 15:00:00,37.85,-5.94,97.48,0.0,0.0,-122.43,0.0,2.41,0.0,6.1,-49.05,33.57
2013-05-17 18:00:00,37.85,-5.94,90.74,0.0,0.0,-115.02,0.0,0.0,0.0,5.8,-49.61,36.18
2013-05-17 21:00:00,37.85,-5.94,70.64,0.0,0.0,-90.68,0.0,0.0,0.0,3.48,-55.98,40.62
2013-05-18 00:00:00,37.85,-5.94,69.82,0.0,0.0,-92.19,0.0,0.0,0.0,3.96,-55.73,42.23
2013-05-18 03:00:00,37.85,-5.94,89.23,0.0,0.0,-122.78,0.0,0.0,0.0,6.89,-47.9,42.64
2013-05-18 06:00:00,37.85,-5.94,101.32,0.0,0.0,-116.45,1.83,1.68,0.0,1.74,-58.99,36.95
2013-05-18 09:00:00,37.85,-5.94,117.07,0.0,0.0,-108.12,2.03,12.1,0.0,0.0,-91.4,36.4
2013-05-18 12:00:00,37.85,-5.94,139.57,0.0,0.0,-107.7,1.81,13.29,0.0,0.03,-114.3,35.36
2013-05-18 15:00:00,37.85,-5.94,119.54,0.0,0.0,-113.72,0.0,3.0,0.0,2.06,-83.44,40.64
2013-05-18 18:00:00,37.85,-5.94,82.82,0.0,0.0,-108.21,0.0,0.0,0.0,3.43,-52.72,42.76
2013-05-18 21:00:00,37.85,-5.94,59.2,0.0,0.0,-85.74,0.0,0.0,0.0,2.08,-58.22,50.76
2013-05-19 00:00:00,37.78,-5.94,42.64,0.0,0.0,-85.63,0.0,0.0,0.0,3.17,-60.15,68.12
2013-05-19 03:00:00,37.53,-5.94,48.41,0.0,0.0,-111.81,0.0,0.0,0.0,7.04,-53.52,78.29
2013-05-19 06:00:00,37.18,-5.94,91.54,0.0,0.0,-105.86,1.2,0.95,0.0,4.81,-64.31,40.4
2013-05-19 09:00:00,36.74,-5.94,110.76,0.0,0.0,-98.79,2.18,9.84,0.0,2.49,-97.84,40.54
2013-05-19 12:00:00,36.92,-5.94,138.47,0.0,0.0,-98.59,1.15,13.74,0.0,1.44,-125.02,37.81
2013-05-19 15:00:00,37.67,-5.94,83.7,0.0,0.0,-103.78,0.0,3.77,0.0,3.89,-59.8,40.49
2013-05-19 18:00:00,37.85,-5.94,74.46,0.0,0.0,-98.65,0.0,0.0,0.0,4.32,-58.09,46.05
2013-05-19 21:00:00,37.85,-5.94,54.18,0.0,0.0,-79.14,0.0,0.0,0.0,2.26,-63.64,54.43
2013-05-20 00:00:00,37.85,-5.94,53.37,0.0,0.0,-88.47,0.0,0.0,0.0,3.6,-64.99,64.56
2013-05-20 03:00:00,37.85,-5.94,61.79,0.0,0.0,-120.62,0.0,0.0,0.0,11.13,-59.73,75.52
2013-05-20 06:00:00,37.85,-5.94,91.84,0.0,0.0,-113.63,0.0,1.77,0.0,6.23,-63.64,45.51
2013-05-20 09:00:00,37.85,-5.94,95.01,0.0,0.0,-105.71,0.0,14.9,0.0,1.98,-81.58,43.48
2013-05-20 12:00:00,37.85,-5.94,102.33,0.0,0.0,-105.01,0.0,16.23,0.0,2.06,-87.55,40.02
2013-05-20 15:00:00,37.85,-5.94,106.8,0.0,0.0,-109.91,0.0,3.89,0.0,5.38,-83.25,45.17
2013-05-20 18:00:00,37.85,-5.94,84.61,0.0,0.0,-102.55,0.0,0.0,0.0,5.52,-69.11,49.62
2013-05-20 21:00:00,37.85,-5.94,59.04,0.0,0.0,-82.06,0.0,0.0,0.0,2.69,-69.41,57.83
2013-05-21 00:00:00,37.85,-5.94,50.14,0.0,0.0,-90.9,0.0,0.0,0.0,3.87,-66.36,71.34
2013-05-21 03:00:00,37.85,-5.94,63.59,0.0,0.0,-125.03,0.0,0.0,0.0,11.01,-58.27,76.79
2013-05-21 06:00:00,37.85,-5.94,96.4,0.0,0.0,-118.24,0.0,1.11,0.0,6.22,-60.59,43.19
2013-05-21 09:00:00,37.85,-5.94,103.54,0.0,0.0,-109.75,0.0,10.21,0.0,3.65,-80.32,40.74
2013-05-21 12:00:00,37.85,-5.94,111.42,0.0,0.0,-108.88,0.0,11.1,0.0,3.23,-88.86,40.06
2013-05-21 15:00:00,37.85,-5.94,100.87,0.0,0.0,-114.09,0.0,2.59,0.0,5.62,-68.59,41.68
2013-05-21 18:00:00,37.85,-5.94,89.34,0.0,0.0,-106.7,0.0,0.0,0.0,5.12,-62.56,42.88
2013-05-21 21:00:00,37.85,-5.94,72.96,0.0,0.0,-84.69,0.0,0.0,0.0,2.56,-67.37,44.62
2013-05-22 00:00:00,37.85,-5.94,81.99,0.0,0.0,-102.57,0.0,0.0,0.0,5.98,-60.43,43.11
2013-05-22 03:00:00,37.85,-5.94,100.99,0.0,0.0,-145.18,0.0,0.0,0.0,22.01,-50.97,41.23
2013-05-22 06:00:00,37.85,-5.94,100.04,0.0,0.0,-136.89,0.34,1.18,0.0,16.05,-51.01,38.36
2013-05-22 09:00:00,37.85,-5.94,105.87,0.0,0.0,-126.31,0.07,10.97,0.0,11.83,-70.05,35.69
2013-05-22 12:00:00,37.85,-5.94,117.35,0.0,0.0,-125.22,0.07,11.12,0.0,8.69,-80.88,36.94
2013-05-22 15:00:00,37.85,-5.94,107.54,0.0,0.0,-131.79,0.06,2.33,0.0,14.75,-61.99,37.18
2013-05-22 18:00:00,37.85,-5.94,92.93,0.0,0.0,-122.63,0.03,0.0,0.0,12.66,-53.5,38.58
2013-05-22 21:00:00,37.85,-5.94,76.62,0.0,0.0,-94.95,0.03,0.0,0.0,4.23,-60.06,42.21
2013-05-23 00:00:00,37.85,-5.94,96.81,0.0,0.0,-131.43,0.04,0.0,0.0,14.88,-51.85,39.63
2013-05-23 03:00:00,37.85,-5.94,114.61,0.0,0.0,-194.84,3.22,0.0,0.0,32.25,-39.25,52.08
2013-05-23 06:00:00,37.85,-5.94,124.67,0.0,0.0,-183.04,12.2,1.86,0.0,26.32,-49.54,35.6
2013-05-23 09:00:00,37.85,-5.94,129.33,0.0,0.0,-167.17,12.16,15.77,0.0,17.81,-70.49,30.68
2013-05-23 12:00:00,37.85,-5.94,134.29,0.0,0.0,-165.44,11.73,16.84,0.0,19.5,-78.77,29.94
2013-05-23 15:00:00,37.85,-5.94,128.42,0.0,0.0,-175.22,2.06,4.82,0.0,26.5,-51.83,33.34
2013-05-23 18:00:00,37.85,-5.94,110.52,0.0,0.0,-161.88,0.04,0.0,0.0,24.64,-42.54,37.32
2013-05-23 21:00:00,37.85,-5.94,85.44,0.0,0.0,-120.5,0.0,0.0,0.0,15.06,-57.61,45.69
2013-05-24 00:00:00,37.85,-5.94,85.29,0.0,0.0,-139.53,0.02,0.0,0.0,23.3,-57.69,56.7
2013-05-24 03:00:00,37.85,-5.94,96.17,0.0,0.0,-208.72,0.01,0.0,0.0,39.12,-43.13,84.64
2013-05-24 06:00:00,37.85,-5.94,123.23,0.0,0.0,-195.4,0.86,1.27,0.0,36.2,-43.37,45.29
2013-05-24 09:00:00,37.85,-5.94,129.54,0.0,0.0,-178.18,1.06,13.43,0.0,27.8,-60.62,35.04
2013-05-24 12:00:00,37.85,-5.94,132.39,0.0,0.0,-176.38,1.36,16.25,0.0,25.18,-62.0,31.27
2013-05-24 15:00:00,37.85,-5.94,129.55,0.0,0.0,-187.04,1.1,4.63,0.0,32.37,-48.29,35.77
2013-05-24 18:00:00,37.85,-5.94,119.29,0.0,0.0,-172.24,0.14,0.0,0.0,29.22,-48.11,39.78
2013-05-24 21:00:00,37.85,-5.94,98.72,0.0,0.0,-128.0,0.0,0.0,0.0,13.58,-57.97,41.76
2013-05-25 00:00:00,37.85,-5.94,90.95,0.0,0.0,-128.0,0.0,0.0,0.0,18.13,-60.84,47.85
2013-05-25 03:00:00,37.85,-5.94,103.47,0.0,0.0,-181.11,0.02,0.0,0.0,38.47,-51.64,58.88
2013-05-25 06:00:00,37.85,-5.94,117.97,0.0,0.0,-168.66,0.6,0.91,0.0,28.95,-52.91,41.23
2013-05-25 09:00:00,37.85,-5.94,118.97,0.0,0.0,-154.69,0.21,11.69,0.0,17.31,-66.01,40.61
2013-05-25 12:00:00,37.85,-5.94,128.66,0.0,0.0,-154.54,0.22,15.04,0.0,15.97,-75.16,37.89
2013-05-25 15:00:00,37.85,-5.94,121.19,0.0,0.0,-165.14,0.13,4.17,0.0,26.79,-57.74,38.69
2013-05-25 18:00:00,37.85,-5.94,111.4,0.0,0.0,-154.22,0.03,0.0,0.0,24.86,-55.32,41.33
2013-05-25 21:00:00,37.85,-5.94,89.13,0.0,0.0,-115.21,0.0,0.0,0.0,10.4,-63.24,47.01
2013-05-26 00:00:00,37.85,-5.94,79.5,0.0,0.0,-115.64,0.0,0.0,0.0,15.07,-63.9,53.05
2013-05-26 03:00:00,37.85,-5.94,94.74,0.0,0.0,-160.68,0.26,0.0,0.0,34.33,-56.52,55.95
2013-05-26 06:00:00,37.85,-5.94,110.2,0.0,0.0,-149.66,4.99,2.22,0.0,20.82,-64.81,44.33
2013-05-26 09:00:00,37.85,-5.94,132.73,0.0,0.0,-137.88,6.49,17.05,0.0,9.21,-107.54,48.02
2013-05-26 12:00:00,37.85,-5.94,136.29,0.0,0.0,-137.91,6.32,18.29,0.0,14.42,-108.94,39.6
2013-05-26 15:00:00,37.85,-5.94,101.69,0.0,0.0,-146.94,0.02,4.78,0.0,23.59,-58.1,43.05
2013-05-26 18:00:00,37.85,-5.94,98.69,0.0,0.0,-137.24,0.01,0.0,0.0,20.97,-60.89,46.54
2013-05-26 21:00:00,37.85,-5.94,76.75,0.0,0.0,-103.65,0.0,0.0,0.0,9.01,-64.92,50.9
