snapshot,Fischer-Tropsch,agriculture heat,low-temperature heat for industry,residential rural gas boiler,residential rural ground heat pump,residential rural heat,residential rural resistive heater,residential rural solar thermal,residential rural water tanks charger,residential rural water tanks discharger,residential urban decentral air heat pump,residential urban decentral gas boiler,residential urban decentral heat,residential urban decentral resistive heater,residential urban decentral solar thermal,residential urban decentral water tanks charger,residential urban decentral water tanks discharger,services rural gas boiler,services rural ground heat pump,services rural heat,services rural resistive heater,services rural water tanks charger,services rural water tanks discharger,services urban decentral air heat pump,services urban decentral gas boiler,services urban decentral heat,services urban decentral resistive heater,services urban decentral solar thermal,services urban decentral water tanks charger,services urban decentral water tanks discharger,urban central air heat pump,urban central gas CHP,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-10-12 00:00:00,37.55,-21.63,-5.94,0.0,34.44,-34.44,0.0,0.0,-0.02,0.01,48.08,0.0,-48.08,0.0,0.0,-0.0,0.0,0.0,39.89,-18.25,0.0,-0.02,0.01,27.2,0.0,-27.37,0.18,0.0,-0.0,0.0,77.86,0.0,0.0,-130.16,0.02,0.0,0.02,37.47,-62.81,45.99
2013-10-12 03:00:00,37.54,-21.63,-5.94,0.0,52.0,-52.0,0.0,0.0,-0.02,0.01,72.01,0.0,-74.47,2.45,0.0,-0.0,0.0,0.0,42.49,-20.86,0.0,-0.02,0.01,30.34,0.0,-31.49,1.15,0.0,-0.0,0.0,92.67,0.0,0.0,-182.77,0.03,0.0,1.46,42.26,-53.64,68.38
2013-10-12 06:00:00,37.3,-21.63,-5.94,0.0,48.94,-48.93,0.0,0.0,-0.03,0.01,69.22,0.0,-70.02,0.81,0.0,-0.01,0.0,0.0,40.37,-18.74,0.0,-0.03,0.01,27.97,0.0,-28.19,0.22,0.0,-0.0,0.0,111.47,0.0,0.0,-169.42,0.04,0.29,0.0,33.0,-53.79,47.03
2013-10-12 09:00:00,37.69,-21.63,-5.94,0.0,45.64,-45.63,0.0,0.0,-0.02,0.01,64.96,0.0,-65.05,0.08,0.02,-0.01,0.0,0.0,38.4,-16.77,0.0,-0.02,0.01,25.1,0.0,-25.11,0.01,0.0,-0.01,0.0,111.04,0.0,0.0,-155.52,0.16,10.83,0.0,27.07,-64.88,39.54
2013-10-12 12:00:00,37.68,-21.63,-5.94,0.0,45.84,-45.83,0.0,0.0,-0.02,0.01,65.24,0.0,-65.28,0.03,0.01,-0.01,0.0,0.0,38.34,-16.7,0.0,-0.02,0.01,24.99,0.0,-25.0,0.01,0.0,-0.01,0.0,125.13,0.0,0.0,-155.73,0.28,14.26,0.0,25.25,-78.27,37.33
2013-10-12 15:00:00,36.45,-21.63,-5.94,0.0,49.43,-49.43,0.0,0.0,-0.02,0.01,70.35,0.0,-70.66,0.32,0.0,-0.0,0.0,0.0,38.83,-17.2,0.0,-0.02,0.01,25.76,0.0,-25.77,0.02,0.0,-0.0,0.0,115.24,0.0,0.0,-166.35,0.01,3.28,0.04,32.29,-57.27,42.26
2013-10-12 18:00:00,37.22,-21.63,-5.94,0.0,46.03,-46.02,0.0,0.0,-0.02,0.01,65.66,0.0,-65.78,0.12,0.0,-0.0,0.0,0.0,37.46,-15.82,0.0,-0.02,0.01,23.64,0.0,-23.65,0.01,0.0,-0.0,0.0,102.58,0.0,0.0,-154.26,0.03,0.0,0.44,34.49,-56.48,41.91
2013-10-12 21:00:00,37.43,-21.63,-5.94,0.0,32.42,-32.41,0.01,0.0,-0.07,0.04,45.32,0.0,-45.32,0.01,0.0,-0.03,0.02,0.0,36.24,-14.61,0.01,-0.07,0.04,21.72,0.0,-21.72,0.01,0.0,-0.02,0.01,64.72,0.0,0.0,-115.65,0.08,0.0,0.0,34.61,-62.38,47.13
2013-10-13 00:00:00,37.45,-21.63,-5.94,0.0,34.27,-34.27,0.01,0.0,-0.07,0.04,46.61,0.0,-46.61,0.01,0.0,-0.02,0.02,0.0,39.58,-17.94,0.01,-0.07,0.04,26.07,0.0,-26.07,0.01,0.0,-0.01,0.01,72.11,0.0,0.0,-125.37,0.13,0.0,0.0,36.17,-61.21,46.65
2013-10-13 03:00:00,37.53,-21.63,-5.94,0.0,51.59,-51.59,0.01,0.0,-0.07,0.04,71.35,0.0,-71.58,0.23,0.0,-0.02,0.01,0.0,42.12,-20.49,0.01,-0.07,0.04,29.92,0.0,-30.02,0.11,0.0,-0.01,0.01,102.2,0.0,0.0,-175.26,0.22,0.0,0.0,39.89,-51.14,52.5
2013-10-13 06:00:00,37.72,-21.63,-5.94,0.0,48.59,-48.58,0.01,0.0,-0.07,0.04,67.58,0.0,-67.6,0.03,0.0,-0.02,0.01,0.0,40.05,-18.42,0.01,-0.08,0.05,26.94,0.0,-26.94,0.01,0.0,-0.02,0.01,114.52,0.0,0.0,-163.09,0.18,0.32,0.0,29.44,-52.7,39.55
2013-10-13 09:00:00,37.73,-21.63,-5.94,0.0,45.32,-45.32,0.0,0.0,-0.02,0.01,62.83,0.0,-62.84,0.0,0.01,-0.01,0.0,0.0,38.13,-16.49,0.0,-0.02,0.01,24.04,0.0,-24.04,0.0,0.0,-0.01,0.0,115.4,0.0,0.0,-149.86,0.09,11.37,0.0,18.65,-65.04,37.59
2013-10-13 12:00:00,37.74,-21.63,-5.94,0.0,45.52,-45.51,0.0,0.0,-0.02,0.01,63.01,0.0,-63.02,0.0,0.01,-0.01,0.0,0.0,38.06,-16.43,0.0,-0.02,0.01,23.9,0.0,-23.9,0.0,0.0,-0.01,0.0,140.01,0.0,0.0,-149.93,0.11,13.51,0.0,17.67,-90.14,36.97
2013-10-13 15:00:00,36.84,-21.63,-5.94,0.0,49.07,-49.06,0.0,0.0,-0.02,0.01,68.09,0.0,-68.1,0.02,0.0,-0.01,0.0,0.0,38.55,-16.91,0.0,-0.02,0.01,24.64,0.0,-24.64,0.0,0.0,-0.01,0.0,109.13,0.0,0.0,-159.98,0.22,3.25,0.0,36.57,-56.07,35.97
2013-10-13 18:00:00,36.05,-21.63,-5.94,0.0,45.69,-45.68,0.0,0.0,-0.02,0.01,63.6,0.0,-63.6,0.0,0.0,-0.0,0.0,0.0,37.2,-15.57,0.0,-0.02,0.01,22.67,0.0,-22.67,0.0,0.0,-0.0,0.0,96.21,0.0,0.0,-148.82,0.12,0.0,0.0,39.97,-55.33,37.73
2013-10-13 21:00:00,36.14,-21.63,-5.94,0.0,32.33,-32.33,0.0,0.0,-0.02,0.01,44.3,0.0,-44.3,0.0,0.0,-0.0,0.0,0.0,35.68,-14.05,0.0,-0.02,0.01,20.34,0.0,-20.34,0.0,0.0,-0.0,0.0,68.9,0.0,0.0,-111.5,0.02,0.0,0.0,35.45,-62.5,39.43
2013-10-14 00:00:00,36.19,-21.63,-5.94,0.0,32.5,-32.49,0.0,0.0,-0.02,0.01,42.7,0.0,-42.71,0.01,0.0,-0.0,0.0,0.0,36.65,-15.01,0.0,-0.02,0.01,20.89,0.0,-20.95,0.07,0.0,-0.0,0.0,60.81,0.0,0.0,-109.83,0.38,0.0,0.0,38.38,-59.55,39.54
2013-10-14 03:00:00,36.44,-21.63,-5.94,0.0,47.84,-47.83,0.0,0.0,-0.02,0.01,63.15,0.0,-63.56,0.41,0.0,-0.0,0.0,0.0,40.86,-19.23,0.0,-0.02,0.01,26.79,0.0,-27.05,0.26,0.0,-0.0,0.0,82.33,0.0,0.0,-156.29,0.31,0.0,0.0,47.81,-44.87,40.2
2013-10-14 06:00:00,36.29,-21.63,-5.94,0.0,45.31,-45.3,0.0,0.0,-0.02,0.01,60.52,0.0,-60.59,0.07,0.0,-0.0,0.0,0.0,39.15,-17.52,0.0,-0.02,0.01,24.7,0.0,-24.73,0.03,0.0,-0.0,0.0,88.84,0.0,0.0,-147.18,0.66,0.31,0.0,38.62,-44.63,33.02
2013-10-14 09:00:00,36.24,-21.63,-5.94,0.0,42.4,-42.4,0.0,0.0,-0.02,0.01,56.54,0.0,-56.55,0.01,0.01,-0.0,0.0,0.0,37.3,-15.67,0.0,-0.02,0.01,22.04,0.0,-22.04,0.0,0.0,-0.0,0.0,93.32,0.0,0.0,-135.58,0.42,8.65,0.0,20.33,-50.13,32.68
2013-10-14 12:00:00,36.39,-21.63,-5.94,0.0,42.59,-42.58,0.0,0.0,-0.02,0.01,56.66,0.0,-56.68,0.01,0.01,-0.01,0.0,0.0,36.82,-15.18,0.0,-0.02,0.01,21.31,0.0,-21.31,0.0,0.0,-0.01,0.0,101.63,0.0,0.0,-134.53,0.42,11.53,0.0,14.16,-55.34,31.67
2013-10-14 15:00:00,36.15,-21.63,-5.94,0.0,45.74,-45.74,0.0,0.0,-0.02,0.0,60.89,0.0,-60.95,0.06,0.0,-0.0,0.0,0.0,36.77,-15.14,0.0,-0.02,0.0,21.26,0.0,-21.25,0.0,0.0,-0.0,0.0,74.9,0.0,0.0,-141.8,0.19,2.09,0.0,48.53,-46.2,32.06
2013-10-14 18:00:00,32.09,-21.63,-5.94,0.0,42.67,-42.67,0.0,0.0,-0.02,0.0,57.17,0.0,-57.17,0.0,0.0,-0.0,0.0,0.0,35.04,-13.41,0.0,-0.02,0.0,18.85,0.0,-18.85,0.0,0.0,-0.0,0.0,68.1,0.0,0.0,-131.13,0.09,0.0,0.0,48.2,-45.82,34.4
2013-10-14 21:00:00,31.87,-21.63,-5.94,0.0,30.71,-30.7,0.0,0.0,-0.02,0.0,40.82,0.0,-40.81,0.0,0.0,-0.0,0.0,0.0,34.22,-12.58,0.0,-0.02,0.0,17.57,0.0,-17.56,0.0,0.0,-0.0,0.0,45.94,0.0,0.0,-100.7,0.01,0.0,0.0,43.38,-52.99,38.43
2013-10-15 00:00:00,31.58,-21.63,-5.94,0.0,31.1,-31.1,0.0,0.0,-0.02,0.0,41.08,0.0,-41.08,0.0,0.0,-0.0,0.0,0.0,35.76,-14.13,0.0,-0.02,0.0,19.96,0.0,-19.96,0.0,0.0,-0.0,0.0,48.42,0.0,0.0,-105.3,0.1,0.0,0.0,43.71,-52.11,39.52
2013-10-15 03:00:00,31.46,-21.63,-5.94,0.0,45.14,-45.13,0.0,0.0,-0.02,0.0,60.49,0.0,-60.57,0.08,0.0,-0.0,0.0,0.0,39.63,-17.99,0.0,-0.02,0.0,25.6,0.0,-25.67,0.07,0.0,-0.0,0.0,75.71,0.0,0.0,-148.77,0.68,0.0,0.0,50.58,-43.52,39.78
2013-10-15 06:00:00,30.63,-21.63,-5.94,0.0,42.91,-42.9,0.0,0.0,-0.02,0.0,57.83,0.0,-57.85,0.02,0.0,-0.0,0.0,0.0,38.09,-16.46,0.0,-0.02,0.0,23.53,0.0,-23.53,0.01,0.0,-0.0,0.0,76.25,0.0,0.0,-140.38,0.54,0.11,0.0,47.85,-43.82,34.76
2013-10-15 09:00:00,31.69,-21.63,-5.94,0.0,40.23,-40.22,0.0,0.0,-0.02,0.0,54.06,0.0,-54.07,0.0,0.0,-0.0,0.0,0.0,36.39,-14.76,0.0,-0.02,0.0,21.01,0.0,-21.01,0.0,0.0,-0.0,0.0,71.52,0.0,0.0,-129.51,0.2,5.6,0.0,40.64,-47.73,33.52
2013-10-15 12:00:00,31.83,-21.63,-5.94,0.0,40.38,-40.38,0.0,0.0,-0.02,0.0,54.16,0.0,-54.16,0.01,0.0,-0.0,0.0,0.0,35.94,-14.31,0.0,-0.02,0.0,20.32,0.0,-20.32,0.0,0.0,-0.0,0.0,75.96,0.0,0.0,-128.49,0.17,6.93,0.0,36.46,-49.7,32.77
2013-10-15 15:00:00,31.95,-21.63,-5.94,0.0,43.27,-43.27,0.0,0.0,-0.02,0.0,58.12,0.0,-58.15,0.03,0.0,-0.0,0.0,0.0,35.9,-14.27,0.0,-0.02,0.0,20.27,0.0,-20.27,0.0,0.0,-0.0,0.0,69.27,0.0,0.0,-135.28,0.25,1.32,0.0,50.38,-47.7,35.75
2013-10-15 18:00:00,33.76,-21.63,-5.94,0.0,40.48,-40.47,0.0,0.0,-0.02,0.0,54.68,0.0,-54.69,0.01,0.0,-0.0,0.0,0.0,34.33,-12.7,0.0,-0.02,0.0,18.04,0.0,-18.04,0.0,0.0,-0.0,0.0,57.49,0.0,0.0,-125.45,0.16,0.0,0.0,49.94,-52.7,42.73
2013-10-15 21:00:00,34.16,-21.63,-5.94,0.0,29.5,-29.49,0.0,0.0,-0.02,0.0,39.39,0.0,-39.39,0.0,0.0,-0.0,0.0,0.0,33.55,-11.92,0.0,-0.02,0.0,16.82,0.0,-16.81,0.0,0.0,-0.0,0.0,34.06,0.0,0.0,-96.95,0.03,0.0,0.0,46.59,-62.6,50.64
2013-10-16 00:00:00,33.73,-21.63,-5.94,0.0,33.89,-33.88,0.0,0.0,-0.02,0.0,43.64,0.0,-43.7,0.06,0.0,-0.0,0.0,0.0,37.16,-15.53,0.0,-0.02,0.0,21.21,0.0,-21.42,0.22,0.0,-0.0,0.0,33.94,0.0,0.0,-112.33,1.68,0.0,0.0,51.04,-59.77,57.64
2013-10-16 03:00:00,36.5,-21.63,-5.94,0.0,50.04,-50.04,0.0,0.0,-0.02,0.0,64.06,0.0,-65.1,1.04,0.0,-0.0,0.0,0.0,41.49,-19.87,0.01,-0.02,0.0,26.97,0.0,-27.61,0.63,0.0,-0.0,0.0,52.01,0.0,0.0,-159.92,3.16,0.0,0.0,54.12,-50.83,70.89
2013-10-16 06:00:00,37.63,-21.63,-5.94,0.0,47.2,-47.19,0.01,0.0,-0.08,0.05,61.27,0.0,-61.81,0.55,0.0,-0.01,0.0,0.0,39.68,-18.04,0.01,-0.08,0.05,24.9,0.0,-25.16,0.27,0.0,-0.01,0.0,89.62,0.0,0.0,-150.03,0.17,0.24,0.0,38.31,-51.19,41.19
2013-10-16 09:00:00,37.63,-21.63,-5.94,0.0,44.16,-44.15,0.03,0.0,-0.17,0.11,57.51,0.0,-57.7,0.22,0.0,-0.1,0.07,0.0,37.78,-16.13,0.03,-0.18,0.12,22.39,0.0,-22.43,0.07,0.0,-0.11,0.07,84.07,0.0,0.0,-138.23,0.67,13.55,0.0,31.02,-60.34,37.54
2013-10-16 12:00:00,37.63,-21.63,-5.94,0.0,44.43,-44.42,0.03,0.0,-0.17,0.11,57.64,0.0,-57.91,0.29,0.02,-0.1,0.07,0.0,37.29,-15.64,0.03,-0.18,0.12,21.68,0.0,-21.7,0.06,0.0,-0.11,0.07,94.82,0.0,0.0,-137.33,1.12,19.12,0.0,29.16,-77.71,39.12
2013-10-16 15:00:00,37.64,-21.63,-5.94,0.0,47.78,-47.77,0.02,0.0,-0.12,0.08,61.65,0.0,-62.32,0.69,0.0,-0.1,0.07,0.0,37.23,-15.59,0.02,-0.12,0.08,21.58,0.0,-21.64,0.09,0.0,-0.11,0.07,86.73,0.0,0.0,-144.82,0.8,4.74,0.0,36.44,-57.02,41.42
2013-10-16 18:00:00,37.64,-21.63,-5.94,0.0,44.25,-44.24,0.01,0.0,-0.07,0.05,57.99,0.0,-58.15,0.17,0.0,-0.05,0.03,0.0,35.39,-13.75,0.01,-0.08,0.05,19.12,0.0,-19.12,0.02,0.0,-0.06,0.04,84.41,0.0,0.0,-133.29,1.73,0.0,0.0,31.78,-58.23,41.88
2013-10-16 21:00:00,37.65,-21.63,-5.94,0.0,31.64,-31.63,0.01,0.0,-0.08,0.05,41.38,0.0,-41.37,0.01,0.0,-0.05,0.03,0.0,34.58,-12.94,0.01,-0.08,0.05,17.87,0.0,-17.87,0.02,0.0,-0.06,0.04,67.89,0.0,0.0,-102.2,0.38,0.0,0.0,21.68,-64.79,45.32
2013-10-17 00:00:00,37.65,-21.63,-5.94,0.0,32.98,-32.97,0.0,0.0,-0.03,0.01,38.14,0.0,-38.22,0.08,0.0,-0.01,0.0,0.0,36.36,-14.72,0.0,-0.03,0.01,17.35,0.0,-17.57,0.23,0.0,-0.01,0.0,61.53,0.0,0.0,-96.23,1.82,0.0,0.0,19.46,-66.15,47.86
2013-10-17 03:00:00,37.7,-21.63,-5.94,0.0,47.97,-48.02,0.05,0.0,-0.03,0.01,53.47,0.0,-54.35,0.88,0.0,-0.01,0.0,0.0,40.23,-18.66,0.06,-0.03,0.01,21.5,0.0,-22.02,0.52,0.0,-0.01,0.0,77.49,0.0,0.0,-131.73,3.67,0.0,0.0,25.03,-58.76,52.53
2013-10-17 06:00:00,37.85,-21.63,-5.94,0.0,45.21,-45.15,0.07,0.0,-0.45,0.31,51.05,0.0,-51.46,0.51,0.0,-0.34,0.23,0.0,38.6,-16.92,0.07,-0.45,0.32,19.93,0.0,-20.1,0.27,0.0,-0.35,0.24,94.69,0.0,0.0,-123.44,2.84,0.57,0.0,8.95,-64.65,49.12
2013-10-17 09:00:00,37.85,-21.63,-5.94,0.0,42.37,-42.34,0.07,0.0,-0.33,0.23,48.24,0.0,-48.41,0.24,0.01,-0.27,0.18,0.0,36.84,-15.18,0.07,-0.33,0.23,18.1,0.0,-18.13,0.11,0.0,-0.28,0.19,133.47,0.0,0.0,-114.79,2.05,15.11,0.0,3.47,-116.66,45.44
2013-10-17 12:00:00,37.85,-21.63,-5.94,0.0,42.7,-42.67,0.06,0.0,-0.33,0.23,48.49,0.0,-48.71,0.28,0.02,-0.28,0.19,0.0,36.41,-14.75,0.07,-0.33,0.23,17.62,0.0,-17.63,0.1,0.0,-0.29,0.2,145.76,0.0,0.0,-114.45,1.93,19.47,0.0,4.18,-131.86,43.05
2013-10-17 15:00:00,37.85,-21.63,-5.94,0.0,45.81,-45.82,0.01,0.0,-0.03,0.02,51.6,0.0,-52.07,0.47,0.0,-0.01,0.0,0.0,36.33,-14.7,0.0,-0.03,0.02,17.53,0.0,-17.57,0.05,0.0,-0.01,0.0,91.78,0.0,0.0,-120.14,2.35,4.56,0.0,10.71,-64.14,42.97
2013-10-17 18:00:00,37.52,-21.63,-5.94,0.0,42.23,-42.23,0.0,0.0,-0.03,0.01,48.3,0.0,-48.41,0.12,0.0,-0.01,0.0,0.0,34.61,-12.97,0.0,-0.03,0.01,15.64,0.0,-15.65,0.01,0.0,-0.01,0.0,80.35,0.0,0.0,-110.5,0.93,0.0,0.0,9.79,-64.26,52.11
2013-10-17 21:00:00,36.79,-21.63,-5.94,0.0,30.5,-30.5,0.0,0.0,-0.03,0.01,35.8,0.0,-35.8,0.01,0.0,-0.01,0.0,0.0,33.92,-12.29,0.0,-0.03,0.01,14.84,0.0,-14.85,0.02,0.0,-0.01,0.0,62.52,0.0,0.0,-87.37,0.2,0.0,0.0,4.34,-73.6,63.05
2013-10-18 00:00:00,37.08,-21.63,-5.94,0.0,34.26,-34.25,0.0,0.0,-0.03,0.01,41.69,0.0,-41.73,0.04,0.0,-0.01,0.0,0.0,37.18,-15.55,0.0,-0.03,0.01,19.79,0.0,-19.98,0.2,0.0,-0.01,0.0,63.99,0.0,0.0,-106.46,1.77,0.0,0.0,6.67,-64.49,67.37
2013-10-18 03:00:00,37.55,-21.63,-5.94,0.0,50.38,-50.43,0.05,0.0,-0.03,0.01,59.48,0.0,-61.13,1.65,0.0,-0.01,0.0,0.0,41.39,-19.82,0.07,-0.03,0.01,24.48,0.0,-25.45,0.97,0.0,-0.01,0.0,64.66,0.0,0.0,-149.35,7.69,0.0,0.0,18.5,-55.1,81.98
2013-10-18 06:00:00,37.85,-21.63,-5.94,0.0,47.32,-47.32,0.0,0.0,-0.03,0.02,56.62,0.0,-57.69,1.07,0.0,-0.01,0.0,0.0,39.55,-17.93,0.01,-0.03,0.02,22.58,0.0,-23.11,0.53,0.0,-0.01,0.0,96.71,0.0,0.0,-139.38,6.63,0.64,0.0,9.23,-56.01,50.26
2013-10-18 09:00:00,37.85,-21.63,-5.94,0.0,44.31,-44.31,0.0,0.0,-0.03,0.02,53.65,0.0,-54.04,0.37,0.02,-0.02,0.0,0.0,37.68,-16.05,0.0,-0.03,0.02,20.63,0.0,-20.71,0.08,0.0,-0.02,0.0,95.87,0.0,0.0,-128.94,5.62,16.18,0.0,1.13,-68.75,46.97
2013-10-18 12:00:00,37.85,-21.63,-5.94,0.0,44.67,-44.66,0.0,0.0,-0.03,0.02,54.01,0.0,-54.37,0.34,0.02,-0.02,0.0,0.0,37.21,-15.58,0.0,-0.03,0.02,20.04,0.0,-20.09,0.06,0.0,-0.02,0.0,105.59,0.0,0.0,-128.44,5.14,19.65,0.0,6.34,-81.28,41.09
2013-10-18 15:00:00,37.85,-21.63,-5.94,0.0,48.04,-48.04,0.01,0.0,-0.03,0.01,57.32,0.0,-58.39,1.07,0.0,-0.01,0.0,0.0,37.16,-15.53,0.0,-0.03,0.01,19.97,0.0,-20.03,0.06,0.0,-0.01,0.0,97.25,0.0,0.0,-135.27,4.8,4.27,0.0,12.69,-59.02,43.36
2013-10-18 18:00:00,37.85,-21.63,-5.94,0.0,44.2,-44.2,0.0,0.0,-0.03,0.01,53.69,0.0,-54.15,0.47,0.0,-0.01,0.0,0.0,35.29,-13.66,0.0,-0.03,0.01,17.69,0.0,-17.7,0.01,0.0,-0.01,0.0,89.72,0.0,0.0,-123.94,3.36,0.0,0.0,11.72,-60.97,48.19
2013-10-18 21:00:00,37.85,-21.63,-5.94,0.0,31.52,-31.51,0.0,0.0,-0.03,0.01,38.92,0.0,-38.92,0.0,0.0,-0.01,0.0,0.0,34.86,-13.23,0.0,-0.03,0.01,17.07,0.0,-17.09,0.02,0.0,-0.01,0.0,76.39,0.0,0.0,-96.62,0.21,0.0,0.0,5.19,-66.44,49.35
2013-10-19 00:00:00,37.85,-21.63,-5.94,0.0,34.76,-34.75,0.0,0.0,-0.03,0.01,38.29,0.0,-38.4,0.11,0.0,-0.01,0.0,0.0,38.27,-16.64,0.0,-0.03,0.01,17.96,0.0,-18.7,0.74,0.0,-0.01,0.0,66.98,0.0,0.0,-98.5,2.6,0.0,0.0,12.26,-65.97,50.71
2013-10-19 03:00:00,37.85,-21.63,-5.94,0.0,51.3,-51.31,0.02,0.0,-0.03,0.01,51.56,0.0,-54.77,3.21,0.0,-0.01,0.0,0.0,40.26,-18.64,0.01,-0.03,0.01,19.55,0.0,-20.81,1.26,0.0,-0.01,0.0,71.28,0.0,0.0,-130.38,6.73,0.0,0.0,24.5,-60.41,56.36
2013-10-19 06:00:00,37.85,-21.63,-5.94,0.0,47.84,-47.83,0.0,0.0,-0.04,0.02,49.73,0.0,-51.46,1.73,0.0,-0.02,0.0,0.0,38.4,-16.77,0.0,-0.04,0.02,18.33,0.0,-18.86,0.54,0.0,-0.02,0.0,77.01,0.0,0.0,-121.3,8.07,0.31,0.0,15.21,-61.23,50.02
2013-10-19 09:00:00,37.85,-21.63,-5.94,0.0,44.78,-44.77,0.0,0.0,-0.03,0.02,47.98,0.0,-48.42,0.43,0.01,-0.02,0.01,0.0,36.74,-15.1,0.0,-0.03,0.02,17.03,0.0,-17.13,0.1,0.0,-0.02,0.01,77.88,0.0,0.0,-113.06,6.14,9.15,0.0,7.92,-66.96,47.02
2013-10-19 12:00:00,37.85,-21.63,-5.94,0.0,45.2,-45.2,0.01,0.0,-0.08,0.05,48.29,0.0,-48.79,0.49,0.02,-0.03,0.02,0.0,36.75,-15.12,0.01,-0.08,0.05,17.04,0.0,-17.14,0.1,0.0,-0.03,0.01,78.98,0.0,0.0,-113.73,4.71,12.19,0.0,9.37,-67.27,43.81
2013-10-19 15:00:00,37.85,-21.63,-5.94,0.0,48.68,-48.68,0.02,0.0,-0.08,0.05,50.74,0.0,-52.22,1.49,0.0,-0.03,0.01,0.0,37.15,-15.52,0.01,-0.08,0.06,17.4,0.0,-17.55,0.16,0.0,-0.03,0.01,80.36,0.0,0.0,-120.35,7.21,2.39,0.0,14.88,-62.84,46.44
2013-10-19 18:00:00,37.85,-21.63,-5.94,0.0,44.53,-44.52,0.01,0.0,-0.08,0.05,47.66,0.0,-48.27,0.63,0.0,-0.03,0.02,0.0,35.86,-14.22,0.01,-0.08,0.06,16.15,0.0,-16.21,0.07,0.0,-0.03,0.01,77.88,0.0,0.0,-111.24,5.37,0.0,0.0,14.48,-65.03,46.63
2013-10-19 21:00:00,37.85,-21.63,-5.94,0.0,31.67,-31.66,0.01,0.0,-0.08,0.06,35.56,0.0,-35.56,0.01,0.0,-0.04,0.02,0.0,34.95,-13.32,0.01,-0.08,0.06,15.22,0.0,-15.26,0.05,0.0,-0.03,0.01,70.5,0.0,0.0,-87.66,1.56,0.0,0.0,5.62,-70.77,48.83
2013-10-20 00:00:00,37.85,-21.63,-5.94,0.0,26.29,-26.28,0.01,0.0,-0.08,0.06,31.09,0.0,-31.38,0.3,0.0,-0.04,0.02,0.0,32.97,-11.34,0.01,-0.08,0.06,13.21,0.0,-14.04,0.84,0.0,-0.03,0.01,58.11,0.0,0.0,-78.37,4.57,0.0,0.0,4.87,-72.46,51.36
2013-10-20 03:00:00,37.85,-21.63,-5.94,0.0,35.03,-35.08,0.07,0.0,-0.08,0.06,38.43,0.0,-41.12,2.7,0.0,-0.03,0.01,0.0,34.05,-12.44,0.04,-0.08,0.06,14.19,0.0,-15.36,1.18,0.0,-0.03,0.01,61.8,0.0,0.0,-97.43,8.84,0.0,0.0,9.46,-66.92,52.34
2013-10-20 06:00:00,37.85,-21.63,-5.94,0.0,33.29,-33.27,0.03,0.0,-0.18,0.13,37.46,0.0,-39.27,1.84,0.0,-0.1,0.07,0.0,33.06,-11.41,0.02,-0.16,0.12,13.49,0.0,-14.16,0.7,0.0,-0.1,0.06,63.33,0.0,0.0,-92.17,7.65,0.32,0.0,5.89,-66.82,49.89
2013-10-20 09:00:00,37.85,-21.63,-5.94,0.0,31.62,-31.59,0.02,0.0,-0.19,0.13,36.49,0.0,-37.39,0.93,0.0,-0.11,0.07,0.0,32.14,-10.49,0.03,-0.17,0.12,12.91,0.0,-13.08,0.21,0.0,-0.11,0.07,63.66,0.0,0.0,-87.07,6.88,5.69,0.0,3.64,-72.34,47.62
2013-10-20 12:00:00,37.85,-21.63,-5.94,0.0,31.9,-31.87,0.02,0.0,-0.19,0.13,36.74,0.0,-37.65,0.94,0.0,-0.12,0.08,0.0,32.15,-10.5,0.03,-0.17,0.12,12.93,0.0,-13.08,0.19,0.0,-0.11,0.07,77.56,0.0,0.0,-87.51,5.07,8.41,0.0,4.12,-85.03,45.45
2013-10-20 15:00:00,37.85,-21.63,-5.94,0.0,33.78,-33.76,0.03,0.0,-0.15,0.1,37.92,0.0,-39.73,1.84,0.0,-0.1,0.06,0.0,32.36,-10.71,0.01,-0.12,0.08,13.01,0.0,-13.33,0.35,0.0,-0.1,0.06,63.72,0.0,0.0,-91.54,6.81,2.43,0.0,6.3,-67.34,47.71
2013-10-20 18:00:00,37.85,-21.63,-5.94,0.0,31.25,-31.24,0.0,0.0,-0.03,0.02,36.19,0.0,-37.12,0.93,0.0,-0.02,0.01,0.0,31.63,-9.99,0.0,-0.03,0.02,12.38,0.0,-12.5,0.12,0.0,-0.02,0.0,62.01,0.0,0.0,-85.59,4.53,0.0,0.0,5.47,-68.4,50.07
2013-10-20 21:00:00,37.85,-21.63,-5.94,0.0,24.36,-24.35,0.0,0.0,-0.03,0.02,29.48,0.0,-29.48,0.01,0.0,-0.02,0.01,0.0,30.97,-9.33,0.0,-0.04,0.02,11.68,0.0,-11.72,0.04,0.0,-0.02,0.0,53.29,0.0,0.0,-71.06,1.02,0.0,0.0,2.59,-73.36,55.61
2013-10-21 00:00:00,37.85,-21.63,-5.94,0.0,23.62,-23.61,0.0,0.0,-0.04,0.02,28.29,0.0,-28.83,0.55,0.0,-0.02,0.0,0.0,31.08,-9.44,0.0,-0.04,0.02,11.34,0.0,-11.97,0.64,0.0,-0.02,0.0,50.34,0.0,0.0,-70.39,3.89,0.0,0.0,2.32,-75.29,57.22
