snapshot,AC,DC,H2 Electrolysis,OCGT,PHS,battery charger,battery discharger,electricity distribution grid,hydro,offwind-ac,offwind-dc,onwind,ror,solar,urban central gas CHP,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-11-06 00:00:00,0.0,0.0,-502.39,0.0,-7.12,-1.0,10.14,-517.65,0.12,33.95,107.17,858.25,14.65,0.0,0.0,0.0,3.87
2013-11-06 03:00:00,-0.0,0.0,-443.66,0.0,-3.95,-0.67,11.41,-529.86,0.42,31.39,132.24,776.53,14.64,0.0,0.0,0.0,11.5
2013-11-06 06:00:00,-0.0,0.0,-427.27,0.0,-4.73,-0.94,10.08,-570.48,1.4,29.33,145.19,716.23,14.64,74.25,0.0,0.0,12.3
2013-11-06 09:00:00,-0.0,-0.0,-645.04,0.0,-9.83,-43.02,0.07,-652.24,1.76,29.86,144.77,692.5,14.69,457.18,0.0,0.0,9.3
2013-11-06 12:00:00,0.0,0.0,-657.5,0.0,-27.66,-52.95,0.04,-692.16,1.47,28.37,131.63,708.51,14.79,537.55,0.0,0.0,7.91
2013-11-06 15:00:00,0.0,-0.0,-376.73,0.0,-3.04,-0.03,12.09,-575.83,1.46,29.45,90.52,716.16,14.89,81.38,0.0,0.0,9.68
2013-11-06 18:00:00,-0.0,0.0,-338.73,0.0,-2.84,-0.04,28.26,-588.28,1.35,33.56,84.28,757.81,14.95,0.0,0.0,0.0,9.65
2013-11-06 21:00:00,0.0,-0.0,-383.45,0.0,-3.91,-0.04,12.54,-561.2,1.33,35.94,77.13,802.51,15.0,0.0,0.0,0.0,4.13
2013-11-07 00:00:00,0.0,0.0,-405.81,0.0,-3.98,-0.04,16.54,-520.16,1.28,31.27,70.57,793.27,15.02,0.0,0.0,0.0,2.04
2013-11-07 03:00:00,0.0,0.0,-392.81,0.0,-3.86,-0.03,20.79,-542.34,3.17,24.33,92.14,778.14,15.04,0.0,0.0,0.0,5.45
2013-11-07 06:00:00,0.0,0.0,-560.76,0.0,-6.4,-4.14,4.97,-647.49,4.55,11.61,134.38,753.38,15.05,289.62,0.0,0.0,5.23
2013-11-07 09:00:00,0.0,-0.0,-837.21,0.0,-15.34,-69.9,0.01,-752.16,3.65,6.83,132.64,729.17,14.99,785.47,0.0,0.0,1.83
2013-11-07 12:00:00,0.0,-0.0,-825.91,0.0,-6.8,-27.82,0.03,-691.58,3.12,5.28,127.84,784.89,15.06,613.82,0.0,0.0,2.07
2013-11-07 15:00:00,-0.0,-0.0,-432.48,0.0,13.3,-0.03,11.51,-565.39,6.35,7.61,129.03,741.5,15.12,69.26,0.0,0.0,4.19
2013-11-07 18:00:00,-0.0,0.0,-352.46,0.0,17.58,-0.02,30.79,-545.23,8.75,8.69,137.58,673.97,15.18,0.0,0.0,0.0,5.17
2013-11-07 21:00:00,0.0,0.0,-325.34,0.0,17.53,-0.03,25.79,-491.77,9.09,7.63,138.29,600.56,15.25,0.0,0.0,0.0,3.0
2013-11-08 00:00:00,-0.0,0.0,-294.58,0.0,20.52,-0.03,39.83,-457.65,13.64,7.65,138.48,514.37,15.37,0.0,0.0,0.0,2.38
2013-11-08 03:00:00,-0.0,-0.0,-236.22,0.0,33.32,-0.02,36.89,-475.35,13.57,7.73,134.78,463.37,15.46,0.0,0.0,0.0,6.47
2013-11-08 06:00:00,-0.0,-0.0,-310.6,0.0,3.39,-12.28,0.06,-551.87,5.08,7.23,132.74,427.76,15.51,277.11,0.0,0.0,5.87
2013-11-08 09:00:00,0.0,-0.0,-502.45,0.0,-7.09,-61.68,0.01,-689.84,0.54,7.5,130.13,376.85,15.54,728.13,0.0,0.0,2.36
2013-11-08 12:00:00,0.0,-0.0,-424.33,0.0,-3.0,-64.05,0.02,-557.31,0.57,9.85,111.06,422.26,15.58,487.32,0.0,0.0,2.03
2013-11-08 15:00:00,0.0,-0.0,-226.78,0.0,-1.91,-0.05,51.13,-510.47,1.07,14.14,87.01,515.24,15.66,51.14,0.0,0.0,3.83
2013-11-08 18:00:00,0.0,-0.0,-214.7,0.0,-1.34,-0.02,61.37,-542.27,0.91,21.48,66.24,588.53,15.81,0.0,0.0,0.0,4.0
2013-11-08 21:00:00,-0.0,-0.0,-241.37,0.0,-1.94,-0.03,20.02,-523.36,0.75,26.46,59.25,642.49,16.12,0.0,0.0,0.0,1.61
2013-11-09 00:00:00,0.0,0.0,-253.83,0.0,-2.73,-0.06,0.03,-578.15,0.55,30.77,73.97,710.17,16.4,0.0,0.0,0.0,2.85
2013-11-09 03:00:00,-0.0,0.0,-272.49,0.0,-3.11,-0.04,0.05,-645.97,0.56,32.23,106.83,755.34,16.55,0.0,0.0,0.0,10.04
2013-11-09 06:00:00,-0.0,0.0,-486.97,0.0,-19.03,-17.78,0.05,-730.91,0.26,29.23,137.78,798.21,16.64,262.53,0.0,0.0,9.99
2013-11-09 09:00:00,0.0,0.0,-780.36,0.0,-47.85,-69.81,0.01,-786.01,0.27,27.49,150.33,745.65,16.29,742.12,0.0,0.0,1.86
2013-11-09 12:00:00,-0.0,-0.0,-741.51,0.0,-41.03,-58.19,0.02,-731.44,0.35,28.81,164.48,766.96,16.62,592.96,0.0,0.0,1.97
2013-11-09 15:00:00,-0.0,0.0,-426.08,0.0,-3.95,-0.03,8.62,-579.29,0.38,25.7,148.05,726.11,17.05,74.54,0.0,0.0,8.9
2013-11-09 18:00:00,-0.0,0.0,-289.34,0.0,-4.8,-0.03,25.37,-568.09,0.6,19.67,101.05,689.13,17.11,0.0,0.0,0.0,9.33
2013-11-09 21:00:00,-0.0,0.0,-279.25,0.0,-4.46,-0.04,10.09,-535.0,0.42,14.87,74.93,697.07,17.14,0.0,0.0,0.0,4.22
2013-11-10 00:00:00,0.0,0.0,-257.0,0.0,-6.87,-0.04,6.75,-503.28,0.57,13.35,68.21,653.66,17.0,0.0,0.0,0.0,7.65
2013-11-10 03:00:00,0.0,0.0,-288.33,0.0,-6.84,-1.46,14.77,-533.55,0.56,22.58,91.36,666.84,16.69,0.0,0.0,0.0,17.37
2013-11-10 06:00:00,-0.0,-0.0,-460.63,0.0,-4.53,-0.41,2.8,-590.83,0.58,31.11,127.06,647.93,16.54,213.11,0.0,0.0,17.26
2013-11-10 09:00:00,0.0,0.0,-664.04,0.0,-11.35,-29.77,0.04,-711.7,0.77,26.7,151.75,516.93,16.46,688.95,0.0,0.0,15.24
2013-11-10 12:00:00,-0.0,0.0,-587.73,0.0,-9.42,-25.65,0.04,-649.09,0.77,24.94,157.73,508.61,16.46,548.92,0.0,0.0,14.41
2013-11-10 15:00:00,0.0,0.0,-313.83,0.0,1.38,-0.54,13.4,-550.12,22.26,21.07,156.28,545.61,16.47,70.99,0.0,0.28,16.76
2013-11-10 18:00:00,-0.0,0.0,-277.56,0.0,0.54,-0.69,17.5,-533.7,17.1,14.05,133.91,593.37,16.58,0.0,0.0,1.86,17.04
2013-11-10 21:00:00,0.0,-0.0,-293.21,0.0,2.95,-0.78,13.47,-506.27,20.11,7.55,83.04,640.98,16.7,0.0,0.0,0.0,15.44
2013-11-11 00:00:00,0.0,-0.0,-354.03,0.0,1.04,-0.7,7.37,-520.82,38.62,9.6,46.45,740.32,16.79,0.0,0.0,0.01,15.34
2013-11-11 03:00:00,-0.0,-0.0,-400.13,0.0,4.87,-0.98,16.99,-568.54,46.88,15.34,44.36,801.73,16.82,0.0,0.0,5.07,17.58
2013-11-11 06:00:00,0.0,0.0,-521.03,0.0,-2.45,-8.22,2.29,-643.05,44.96,21.4,88.06,772.66,16.76,206.3,0.0,4.67,17.63
2013-11-11 09:00:00,0.0,-0.0,-768.41,0.0,-18.88,-45.94,0.03,-760.28,3.4,26.07,147.49,663.89,16.58,719.43,0.0,0.51,16.1
2013-11-11 12:00:00,-0.0,-0.0,-652.53,0.0,-12.39,-35.13,0.04,-718.03,18.63,26.7,163.99,601.34,16.41,574.46,0.0,0.73,15.77
2013-11-11 15:00:00,0.0,-0.0,-360.31,0.0,-0.68,-0.03,1.56,-615.99,27.47,25.51,166.79,637.79,16.39,80.04,0.0,4.36,17.09
2013-11-11 18:00:00,0.0,0.0,-304.62,0.0,0.46,-0.03,4.92,-621.43,9.74,25.94,171.4,675.6,16.33,0.0,0.0,4.36,17.32
2013-11-11 21:00:00,-0.0,0.0,-324.35,0.0,-2.59,-0.03,11.03,-589.15,2.94,25.77,174.17,668.96,16.3,0.0,0.0,0.07,16.89
2013-11-12 00:00:00,-0.0,0.0,-319.72,0.0,-3.07,-0.03,11.95,-564.24,2.98,26.51,162.73,649.5,16.23,0.0,0.0,0.04,17.11
2013-11-12 03:00:00,-0.0,0.0,-276.89,0.0,-0.84,-0.03,18.46,-588.46,11.54,24.43,129.23,643.34,16.15,0.0,0.0,4.67,18.39
2013-11-12 06:00:00,-0.0,-0.0,-374.29,0.0,-2.52,-1.05,3.15,-659.36,2.39,21.3,103.82,656.8,16.06,210.58,0.0,4.92,18.18
2013-11-12 09:00:00,-0.0,-0.0,-673.83,0.0,-28.56,-28.04,0.02,-755.33,2.73,17.61,107.23,581.51,15.99,742.15,0.0,1.93,16.56
2013-11-12 12:00:00,0.0,-0.0,-623.03,0.0,-4.67,-24.02,0.02,-706.51,4.05,14.17,122.55,575.08,15.94,607.0,0.0,2.5,16.88
2013-11-12 15:00:00,0.0,0.0,-278.31,0.0,1.25,-0.02,14.1,-606.07,25.95,14.87,138.42,569.25,15.93,80.77,0.0,4.29,19.58
2013-11-12 18:00:00,-0.0,0.0,-264.0,0.0,4.75,-0.02,34.3,-613.42,25.72,18.53,157.35,597.1,15.89,0.0,0.0,4.22,19.58
2013-11-12 21:00:00,-0.0,-0.0,-308.85,0.0,-3.14,-0.03,19.46,-571.57,14.62,19.6,166.68,627.61,15.81,0.0,0.0,0.22,19.58
2013-11-13 00:00:00,-0.0,-0.0,-281.15,0.0,-1.19,-0.03,2.28,-557.15,16.59,15.6,160.4,609.04,15.73,0.0,0.0,0.29,19.58
2013-11-13 03:00:00,0.0,0.0,-235.76,0.0,1.09,-0.02,7.11,-576.13,28.35,11.63,149.93,573.25,15.67,0.0,0.0,5.29,19.58
2013-11-13 06:00:00,-0.0,-0.0,-309.94,0.0,-1.46,-0.77,0.08,-646.79,11.66,9.15,129.07,574.41,15.6,193.93,0.0,5.46,19.58
2013-11-13 09:00:00,0.0,0.0,-699.37,0.0,-15.35,-46.65,0.02,-709.48,5.93,6.36,92.87,599.62,15.5,728.35,0.0,3.48,18.71
2013-11-13 12:00:00,0.0,0.0,-633.26,0.0,-10.41,-18.98,0.02,-717.07,7.68,6.23,97.28,687.74,15.35,544.18,0.0,1.97,19.28
2013-11-13 15:00:00,-0.0,-0.0,-358.29,0.0,-0.76,-0.66,14.27,-620.79,36.04,7.78,103.87,723.03,15.28,56.48,0.0,4.17,19.58
2013-11-13 18:00:00,0.0,-0.0,-358.9,0.0,1.83,-0.36,17.5,-622.07,32.14,10.98,125.26,754.31,15.26,0.0,0.0,4.48,19.58
2013-11-13 21:00:00,-0.0,-0.0,-423.6,0.0,-1.6,-0.03,11.03,-599.26,30.21,18.03,158.29,771.54,15.25,0.0,0.0,0.55,19.58
2013-11-14 00:00:00,-0.0,0.0,-483.89,0.0,-2.43,-0.03,9.0,-590.05,23.89,25.81,170.03,811.97,15.26,0.0,0.0,0.86,19.58
2013-11-14 03:00:00,0.0,-0.0,-531.85,0.0,-1.92,-0.02,15.77,-640.52,44.85,28.76,169.78,873.83,15.29,0.0,0.0,6.45,19.58
2013-11-14 06:00:00,-0.0,-0.0,-613.21,0.0,-3.15,-4.16,0.04,-742.31,49.72,26.44,161.43,908.26,15.31,175.67,0.0,6.36,19.58
2013-11-14 09:00:00,-0.0,-0.0,-796.61,0.0,-16.75,-47.81,0.01,-788.19,48.7,20.69,121.95,780.0,15.22,637.24,0.0,5.96,19.58
2013-11-14 12:00:00,0.0,-0.0,-703.78,0.0,-13.4,-31.38,0.01,-744.99,54.87,23.39,103.18,760.83,15.23,511.15,0.0,5.29,19.58
2013-11-14 15:00:00,-0.0,-0.0,-536.85,0.0,1.41,-0.01,40.67,-641.66,71.04,30.8,115.68,802.14,15.37,75.64,0.0,6.21,19.58
2013-11-14 18:00:00,-0.0,0.0,-397.77,0.0,0.48,-0.05,43.51,-612.71,79.93,31.44,111.12,702.96,15.41,0.0,0.0,6.11,19.58
2013-11-14 21:00:00,-0.0,-0.0,-312.86,0.0,-1.3,-0.03,7.53,-569.49,79.73,28.41,110.58,619.35,15.47,0.0,0.0,3.03,19.58
2013-11-15 00:00:00,0.0,-0.0,-266.95,0.0,-1.75,-0.25,5.06,-559.96,80.49,24.2,105.55,575.41,15.47,0.0,0.0,3.16,19.58
2013-11-15 03:00:00,0.0,0.0,-229.09,0.0,-3.71,-0.02,23.49,-597.95,79.13,24.18,100.71,561.37,15.49,0.0,0.0,6.83,19.58
2013-11-15 06:00:00,0.0,-0.0,-255.88,0.0,-3.8,-22.01,3.68,-689.34,61.13,23.35,93.77,571.86,15.54,175.42,0.0,6.7,19.58
2013-11-15 09:00:00,0.0,0.0,-487.9,0.0,-15.4,-61.22,0.01,-742.67,19.74,22.17,74.23,539.3,15.55,611.17,0.0,5.42,19.58
2013-11-15 12:00:00,-0.0,0.0,-485.58,0.0,-17.16,-45.57,0.01,-722.4,20.26,20.02,77.1,653.47,15.55,460.09,0.0,4.63,19.58
2013-11-15 15:00:00,-0.0,0.0,-286.43,0.0,-3.13,-0.02,41.56,-650.29,46.17,16.39,87.81,648.67,15.53,58.02,0.0,6.16,19.56
2013-11-15 18:00:00,0.0,0.0,-242.11,0.0,0.53,-0.01,42.99,-624.69,43.8,11.86,101.48,625.22,15.3,0.0,0.0,6.08,19.56
2013-11-15 21:00:00,-0.0,0.0,-245.49,0.0,-0.63,-0.02,9.77,-578.21,44.53,9.92,121.54,599.14,15.0,0.0,0.0,4.92,19.53
2013-11-16 00:00:00,0.0,0.0,-255.46,0.0,0.2,-0.02,11.66,-583.02,40.62,7.77,129.77,609.48,14.7,0.0,0.0,4.77,19.53
2013-11-16 03:00:00,0.0,0.0,-261.27,0.0,1.53,-0.01,35.1,-602.33,40.44,7.45,123.25,614.84,14.5,0.0,0.0,6.99,19.53
2013-11-16 06:00:00,0.0,0.0,-276.07,0.0,-3.02,-11.94,3.6,-704.5,35.63,7.15,126.36,605.93,14.31,176.33,0.0,6.73,19.48
2013-11-16 09:00:00,0.0,-0.0,-555.26,0.0,-11.3,-69.8,0.01,-788.75,28.16,8.09,141.44,600.0,14.13,608.9,0.0,5.06,19.3
2013-11-16 12:00:00,-0.0,-0.0,-484.45,0.0,-7.21,-68.93,0.01,-775.03,28.85,8.47,144.09,636.32,14.06,479.88,0.0,4.63,19.3
2013-11-16 15:00:00,0.0,-0.0,-315.26,0.0,5.14,-0.01,11.77,-619.85,48.98,8.54,140.78,626.78,13.88,49.74,0.98,9.24,19.3
2013-11-16 18:00:00,0.0,-0.0,-262.96,0.0,8.79,-0.01,28.14,-598.83,50.76,9.29,143.01,578.53,13.69,0.0,1.05,9.24,19.3
2013-11-16 21:00:00,0.0,0.0,-187.5,0.0,7.35,-0.01,17.52,-547.88,50.68,8.49,129.48,480.0,13.53,0.0,0.0,9.04,19.3
2013-11-17 00:00:00,0.0,-0.0,-145.9,0.0,8.14,-0.01,36.06,-520.86,53.38,7.5,111.45,408.49,13.42,0.0,0.0,9.04,19.3
2013-11-17 03:00:00,-0.0,0.0,-104.7,0.0,15.69,-0.01,35.4,-494.32,53.39,7.88,89.32,354.99,13.3,0.0,0.53,9.24,19.3
2013-11-17 06:00:00,-0.0,0.0,-115.86,0.0,6.38,-16.1,1.13,-558.97,56.33,7.3,70.62,320.29,13.09,185.94,1.26,9.24,19.33
2013-11-17 09:00:00,-0.0,0.0,-226.65,0.0,-2.71,-61.69,0.01,-701.08,56.74,4.75,41.12,252.37,12.87,595.18,0.72,8.87,19.48
2013-11-17 12:00:00,-0.0,0.0,-134.09,0.0,5.04,-57.59,0.01,-621.26,77.33,2.73,32.33,218.55,12.76,429.11,6.55,9.0,19.53
2013-11-17 15:00:00,-0.0,0.0,-20.6,0.0,34.92,-0.01,35.37,-509.65,83.83,2.29,31.89,205.84,12.64,38.94,55.52,9.49,19.53
2013-11-17 18:00:00,-0.0,-0.0,-17.1,0.0,43.5,-0.01,53.4,-506.8,83.61,2.87,36.79,202.29,12.51,0.0,59.88,9.49,19.56
2013-11-17 21:00:00,0.0,0.0,-10.02,0.0,24.65,-0.0,44.13,-471.64,83.56,1.88,49.55,199.62,12.46,0.0,36.75,9.49,19.56
2013-11-18 00:00:00,-0.0,0.0,-11.54,0.0,20.44,-0.01,8.15,-472.44,84.34,2.46,63.38,242.86,12.4,0.0,20.9,9.49,19.56
2013-11-18 03:00:00,0.0,0.0,-14.24,0.0,18.68,-0.0,3.71,-534.69,83.26,3.54,69.99,280.53,12.39,0.0,47.78,9.49,19.56
2013-11-18 06:00:00,-0.0,-0.0,-75.23,0.0,11.55,-12.54,0.03,-655.7,80.38,4.47,62.96,339.3,12.38,164.22,39.15,9.48,19.53
2013-11-18 09:00:00,-0.0,0.0,-282.76,0.0,-0.36,-48.93,0.01,-682.98,35.13,5.52,60.6,392.22,12.37,485.07,0.0,4.62,19.47
2013-11-18 12:00:00,0.0,0.0,-239.23,0.0,-0.68,-29.59,0.01,-676.75,41.08,6.97,62.43,457.37,12.4,342.71,0.0,3.91,19.35
2013-11-18 15:00:00,-0.0,0.0,-139.01,0.0,-0.93,-2.41,26.0,-626.23,65.91,8.75,58.17,538.39,12.31,34.19,0.0,5.52,19.35
2013-11-18 18:00:00,-0.0,0.0,-129.71,0.0,2.03,-1.79,25.79,-652.81,55.53,10.49,59.48,593.91,12.35,0.0,0.0,5.39,19.35
2013-11-18 21:00:00,-0.0,0.0,-142.37,0.0,3.68,-0.86,25.28,-673.08,53.21,13.65,65.67,620.21,12.43,0.0,0.0,2.84,19.35
2013-11-19 00:00:00,0.0,-0.0,-178.99,0.0,-0.08,-0.03,8.39,-662.09,53.14,16.38,77.72,650.09,12.52,0.0,0.0,3.42,19.52
2013-11-19 03:00:00,0.0,-0.0,-228.98,0.0,-0.07,-0.02,5.55,-687.39,58.8,19.71,94.86,699.78,12.65,0.0,0.0,5.55,19.55
2013-11-19 06:00:00,0.0,0.0,-298.36,0.0,1.38,-15.49,1.25,-775.33,56.88,22.35,105.09,719.8,12.81,144.6,0.0,5.45,19.55
2013-11-19 09:00:00,0.0,0.0,-527.17,0.0,-12.77,-47.91,0.01,-773.77,39.83,21.71,103.35,590.03,12.9,569.97,0.0,4.23,19.57
2013-11-19 12:00:00,0.0,0.0,-462.81,0.0,-12.49,-39.77,0.02,-742.48,55.28,20.85,110.45,599.66,13.0,435.05,0.0,3.66,19.58
2013-11-19 15:00:00,0.0,-0.0,-278.43,0.0,0.27,-0.03,25.48,-700.25,66.97,23.4,123.69,643.17,13.13,58.31,0.0,4.7,19.58
2013-11-19 18:00:00,0.0,-0.0,-246.19,0.0,-0.53,-0.03,19.9,-708.52,73.81,23.54,89.45,711.24,13.2,0.0,0.0,4.55,19.58
2013-11-19 21:00:00,-0.0,0.0,-286.41,0.0,-0.11,-0.03,5.21,-669.13,76.0,17.7,54.58,766.42,13.24,0.0,0.0,2.95,19.58
2013-11-20 00:00:00,0.0,-0.0,-301.26,0.0,-0.4,-0.03,4.19,-666.19,74.87,13.22,57.89,782.81,13.28,0.0,0.0,2.04,19.58
2013-11-20 03:00:00,0.0,-0.0,-343.52,0.0,-0.02,-0.03,21.88,-697.34,74.91,12.54,84.61,808.94,13.34,0.0,0.0,5.09,19.58
2013-11-20 06:00:00,0.0,0.0,-458.42,0.0,-0.46,-19.04,6.85,-780.98,64.16,25.87,136.04,820.57,13.36,167.21,0.0,5.23,19.58
2013-11-20 09:00:00,0.0,-0.0,-824.97,0.0,-13.12,-60.91,0.02,-804.17,44.74,36.06,163.97,795.91,13.38,624.73,0.0,4.77,19.58
2013-11-20 12:00:00,-0.0,-0.0,-753.98,0.0,-11.14,-51.2,0.02,-773.69,48.91,34.38,160.13,826.83,13.4,482.23,0.0,4.5,19.58
2013-11-20 15:00:00,-0.0,-0.0,-545.25,0.0,-1.23,-1.04,23.05,-734.45,62.16,34.41,140.42,919.97,13.43,63.93,0.0,5.02,19.58
2013-11-20 18:00:00,-0.0,0.0,-499.4,0.0,-1.4,-2.26,11.02,-714.1,62.52,31.63,139.27,934.61,13.46,0.0,0.0,5.06,19.58
2013-11-20 21:00:00,-0.0,0.0,-438.55,0.0,0.86,-0.03,16.73,-694.01,64.31,28.42,134.25,850.9,13.5,0.0,0.0,4.03,19.58
2013-11-21 00:00:00,-0.0,0.0,-457.09,0.0,0.25,-0.03,18.07,-663.45,78.04,28.53,140.72,817.68,13.54,0.0,0.0,4.16,19.58
2013-11-21 03:00:00,0.0,-0.0,-447.09,0.0,-0.14,-0.02,37.35,-664.09,79.85,28.49,121.9,803.62,13.58,0.0,0.0,6.97,19.58
2013-11-21 06:00:00,-0.0,0.0,-410.47,0.0,0.38,-12.19,4.22,-715.52,73.0,23.21,109.22,734.33,13.69,153.37,0.0,7.18,19.58
2013-11-21 09:00:00,-0.0,-0.0,-541.01,0.0,-1.77,-61.38,0.05,-778.85,66.65,25.28,102.09,607.83,13.74,541.4,0.0,6.37,19.58
2013-11-21 12:00:00,-0.0,-0.0,-471.58,0.0,-2.54,-41.22,0.06,-738.48,66.31,25.38,89.35,610.19,13.78,422.88,0.0,6.29,19.58
2013-11-21 15:00:00,-0.0,0.0,-217.97,0.0,1.53,-0.02,41.39,-685.54,76.73,26.81,98.81,566.36,13.81,51.53,0.0,6.98,19.58
2013-11-21 18:00:00,-0.0,-0.0,-127.77,0.0,5.3,-0.02,59.92,-684.7,77.09,26.24,114.35,489.32,13.82,0.0,0.0,6.88,19.58
2013-11-21 21:00:00,0.0,-0.0,-89.66,0.0,1.64,-0.02,35.5,-637.49,76.92,23.98,120.34,430.25,13.8,0.0,0.0,5.15,19.58
2013-11-22 00:00:00,-0.0,0.0,-87.59,0.0,1.3,-0.02,3.37,-616.02,77.54,21.6,119.67,441.61,13.76,0.0,0.0,5.2,19.58
2013-11-22 03:00:00,0.0,0.0,-102.06,0.0,2.88,-0.02,4.2,-657.94,82.25,23.7,120.06,486.58,13.73,0.0,0.0,7.03,19.58
2013-11-22 06:00:00,-0.0,-0.0,-168.28,0.0,2.66,-14.78,0.11,-770.04,79.87,26.79,128.63,509.42,13.71,165.23,0.0,7.1,19.58
2013-11-22 09:00:00,-0.0,-0.0,-431.15,0.0,-4.2,-53.45,0.01,-794.49,66.64,25.23,113.0,459.08,13.69,579.66,0.0,6.38,19.58
2013-11-22 12:00:00,-0.0,0.0,-396.61,0.0,-4.58,-45.16,0.01,-760.68,69.8,28.52,98.43,513.61,13.68,457.4,0.0,5.98,19.58
2013-11-22 15:00:00,0.0,-0.0,-146.32,0.0,2.85,-0.02,26.98,-702.8,68.68,30.64,99.93,528.09,13.69,51.92,0.0,6.77,19.58
2013-11-22 18:00:00,0.0,0.0,-78.09,0.0,1.35,-0.02,27.3,-703.22,67.91,29.61,92.18,522.96,13.69,0.0,0.0,6.74,19.58
2013-11-22 21:00:00,0.0,-0.0,-53.76,0.0,2.03,-0.02,6.17,-633.73,76.9,25.63,74.14,464.79,13.73,0.0,0.0,4.54,19.58
2013-11-23 00:00:00,-0.0,-0.0,-46.65,0.0,2.2,-0.17,13.94,-598.51,77.18,21.78,57.69,434.22,13.77,0.0,0.0,4.98,19.58
2013-11-23 03:00:00,0.0,0.0,-48.44,0.0,1.76,-0.01,34.42,-619.04,82.48,19.75,47.37,441.57,13.81,0.0,0.0,6.77,19.58
2013-11-23 06:00:00,-0.0,0.0,-68.46,0.0,2.5,-10.53,0.12,-700.78,76.67,17.27,47.94,450.41,13.84,144.62,0.0,6.82,19.58
2013-11-23 09:00:00,-0.0,-0.0,-357.92,0.0,-6.91,-46.73,0.01,-723.04,65.74,13.33,44.63,411.58,13.88,560.7,0.0,5.14,19.58
2013-11-23 12:00:00,0.0,-0.0,-324.88,0.0,-6.13,-30.76,0.02,-686.85,66.52,12.16,46.63,445.63,13.94,439.45,0.0,4.67,19.58
2013-11-23 15:00:00,0.0,0.0,-140.46,0.0,1.14,-0.02,24.64,-633.56,76.02,13.1,69.53,497.85,14.04,52.55,0.0,5.57,19.58
2013-11-23 18:00:00,-0.0,-0.0,-122.65,0.0,0.2,-0.02,25.47,-646.91,69.39,12.83,94.67,527.56,14.15,0.0,0.0,5.71,19.58
2013-11-23 21:00:00,-0.0,-0.0,-140.3,0.0,0.15,-0.02,6.22,-613.76,69.7,14.72,113.82,511.38,14.26,0.0,0.0,4.23,19.58
2013-11-24 00:00:00,0.0,-0.0,-149.09,0.0,-0.71,-0.02,7.25,-632.23,66.61,20.43,142.02,507.7,14.31,0.0,0.0,4.16,19.58
2013-11-24 03:00:00,0.0,-0.0,-178.87,0.0,-0.61,-0.02,16.65,-678.8,64.41,24.52,164.79,546.48,14.35,0.0,0.0,7.52,19.58
2013-11-24 06:00:00,0.0,0.0,-242.22,0.0,-0.87,-0.39,4.39,-756.59,30.98,28.19,174.52,591.59,14.38,128.95,0.0,7.47,19.58
2013-11-24 09:00:00,0.0,0.0,-544.51,0.0,-18.21,-56.2,0.02,-761.14,13.66,31.77,174.93,532.67,14.39,587.07,0.0,5.96,19.58
2013-11-24 12:00:00,-0.0,-0.0,-474.08,0.0,-15.81,-49.28,0.02,-762.83,16.98,31.67,176.91,576.2,14.44,460.91,0.0,5.3,19.58
2013-11-24 15:00:00,0.0,0.0,-277.26,0.0,-2.7,-0.79,6.37,-706.7,24.38,34.61,180.17,641.88,14.5,59.42,0.0,6.56,19.58
2013-11-24 18:00:00,-0.0,-0.0,-216.96,0.0,-1.02,-0.77,16.32,-727.14,24.0,34.8,181.27,648.82,14.52,0.0,0.0,6.56,19.58
2013-11-24 21:00:00,-0.0,-0.0,-206.43,0.0,-2.64,-0.06,6.39,-694.77,22.14,32.18,175.3,628.93,14.5,0.0,0.0,4.91,19.55
2013-11-25 00:00:00,-0.0,-0.0,-198.96,0.0,-3.1,-0.03,13.46,-682.0,22.56,29.06,171.77,608.41,14.48,0.0,0.0,4.98,19.36
2013-11-25 03:00:00,0.0,0.0,-183.52,0.0,-3.35,-0.02,42.37,-725.2,26.59,29.18,171.58,599.65,14.43,0.0,0.0,8.71,19.58
2013-11-25 06:00:00,-0.0,0.0,-230.12,0.0,-11.23,-17.69,4.31,-794.73,24.35,29.6,165.74,585.46,14.37,201.53,0.0,8.86,19.53
2013-11-25 09:00:00,-0.0,0.0,-557.12,0.0,-42.72,-67.88,0.01,-818.72,5.28,27.41,157.53,471.88,14.16,782.9,0.0,7.83,19.44
2013-11-25 12:00:00,0.0,0.0,-445.24,0.0,-35.21,-50.58,0.01,-811.56,15.9,30.21,151.4,522.32,14.2,580.95,0.0,8.09,19.5
2013-11-25 15:00:00,0.0,0.0,-167.22,0.0,1.09,-0.02,26.17,-784.12,38.39,30.32,147.22,601.81,14.18,63.81,0.0,8.78,19.58
2013-11-25 18:00:00,0.0,-0.0,-117.2,0.0,3.76,-0.02,28.12,-783.16,42.67,29.51,147.01,606.82,14.08,0.0,0.0,8.83,19.58
2013-11-25 21:00:00,-0.0,-0.0,-107.19,0.0,4.24,-0.03,11.42,-721.9,60.78,25.03,131.99,553.51,13.98,0.0,0.0,8.6,19.58
2013-11-26 00:00:00,0.0,-0.0,-86.01,0.0,4.54,-0.03,9.94,-684.62,70.32,22.12,101.29,519.96,13.87,0.0,0.0,9.04,19.58
2013-11-26 03:00:00,0.0,-0.0,-38.61,0.0,4.53,-0.01,43.27,-725.99,73.63,22.38,80.91,497.11,13.71,0.0,0.0,9.49,19.58
