snapshot,AC,BEV charger,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,V2G,agriculture electricity,battery charger,battery discharger,electricity,home battery charger,home battery discharger,hydro,industry electricity,offwind-ac,offwind-dc,onwind,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,ror,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar,solar rooftop,urban central air heat pump,urban central gas CHP,urban central resistive heater,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-03-28 18:00:00,-0.0,-27.65,0.0,-196.6,30.24,0.0,6.57,9.55,-5.12,-1.84,74.56,-220.41,-0.0,0.01,85.14,-194.35,14.19,87.14,496.61,-31.4,-8.9,-41.5,-15.4,15.76,-17.97,-1.19,-16.49,-2.57,0.0,0.0,-40.25,13.32,-37.82,0.36,26.02
2013-03-28 21:00:00,0.0,-77.08,-0.0,-207.11,28.41,0.0,13.19,0.92,-5.12,-1.71,65.65,-198.26,-0.0,0.0,88.22,-194.35,9.35,69.46,517.45,-24.1,-1.18,-39.54,-3.37,15.81,-16.43,-0.2,-16.14,-1.17,0.0,0.0,-34.56,5.73,-20.0,0.12,26.02
2013-03-29 00:00:00,0.0,-88.95,-0.0,-216.68,27.65,0.0,10.05,2.57,-5.12,-0.44,46.22,-171.05,-0.0,0.0,89.98,-194.35,8.1,68.95,512.36,-19.63,0.0,-36.48,-0.94,15.84,-16.94,-0.41,-16.04,-2.16,0.0,0.0,-32.26,6.94,-13.33,0.12,26.01
2013-03-29 03:00:00,-0.0,-47.49,-0.0,-208.56,31.04,0.0,7.09,2.17,-5.12,-0.02,38.01,-153.14,-0.0,0.01,88.32,-194.35,7.01,73.51,493.11,-29.53,-4.53,-40.44,-12.08,15.89,-18.21,-5.95,-16.57,-10.37,1.77,0.08,-36.79,35.55,-36.55,0.12,26.02
2013-03-29 06:00:00,0.0,-128.32,0.0,-312.37,31.55,0.0,2.67,0.0,-5.12,-17.26,0.35,-182.28,-0.01,0.0,74.74,-194.35,7.13,67.46,472.75,-29.77,-9.18,-40.46,-19.65,15.94,-18.2,-6.09,-16.52,-10.78,327.6,38.97,-39.42,7.63,-42.65,0.12,25.49
2013-03-29 09:00:00,0.0,-244.33,0.0,-495.26,27.13,0.0,-4.64,0.04,-5.12,-118.25,0.01,-205.07,-0.01,0.0,64.51,-194.35,7.09,45.78,505.07,-28.97,-5.17,-39.84,-10.54,16.01,-17.87,-2.78,-16.21,-4.54,696.12,79.62,-38.05,2.47,-37.69,0.12,24.73
2013-03-29 12:00:00,0.0,-224.43,-0.0,-448.72,27.68,0.0,-2.24,0.04,-5.12,-96.56,0.02,-197.91,-0.01,0.0,70.26,-194.35,8.39,44.65,497.08,-28.73,-3.91,-39.59,-7.5,16.12,-17.66,-1.67,-16.04,-2.61,600.55,67.45,-37.99,2.34,-34.58,0.12,24.9
2013-03-29 15:00:00,-0.0,-72.13,-0.0,-309.07,32.02,0.0,1.22,0.16,-5.12,-0.69,11.41,-193.98,-0.0,0.01,82.37,-194.35,11.36,55.3,494.07,-29.51,-5.48,-39.98,-10.0,16.22,-17.66,-1.53,-16.05,-2.43,210.35,22.79,-38.13,6.41,-32.96,0.12,25.29
2013-03-29 18:00:00,-0.0,-29.73,0.0,-172.35,32.08,0.0,10.18,11.31,-5.12,-0.04,67.84,-204.28,-0.0,0.01,95.13,-194.35,14.58,61.03,448.5,-29.48,-6.42,-40.16,-13.59,16.28,-17.18,-1.08,-15.96,-2.15,0.0,0.0,-38.38,20.8,-33.05,0.15,25.43
2013-03-29 21:00:00,0.0,-48.23,0.0,-123.46,32.09,0.0,9.34,4.17,-5.12,-0.02,64.96,-188.14,-0.0,0.01,93.65,-194.35,11.24,47.05,396.4,-22.28,-1.02,-38.06,-2.54,16.35,-15.91,-0.21,-15.65,-0.98,0.0,0.0,-32.94,5.94,-17.47,0.09,25.12
2013-03-30 00:00:00,0.0,-49.06,-0.0,-101.52,32.28,0.0,18.19,4.47,-5.12,-0.02,51.27,-161.31,-0.0,0.01,89.99,-194.35,10.49,38.44,353.47,-18.59,-0.0,-34.99,-0.86,16.44,-17.07,-0.7,-15.96,-2.2,0.0,0.0,-31.44,5.83,-12.84,0.09,25.06
2013-03-30 03:00:00,-0.0,-27.73,-0.0,-91.6,32.32,0.0,11.17,4.33,-5.12,-0.31,37.35,-138.7,-0.0,0.01,91.01,-194.35,10.52,43.55,348.93,-28.45,-2.65,-39.94,-7.99,16.54,-18.09,-4.45,-16.53,-8.13,1.41,0.07,-38.08,26.22,-26.96,0.12,25.52
2013-03-30 06:00:00,0.0,-150.59,0.0,-231.46,31.95,0.0,5.23,0.45,-5.12,-15.01,0.1,-163.27,-0.01,0.01,72.19,-194.35,11.89,52.77,359.5,-28.75,-7.06,-40.08,-16.6,16.66,-17.87,-3.38,-16.34,-6.18,349.77,40.55,-38.58,2.39,-34.16,0.09,25.25
2013-03-30 09:00:00,0.0,-281.11,0.0,-431.32,29.72,0.0,-20.18,0.45,-5.12,-130.47,0.02,-187.93,-0.02,0.0,49.53,-194.35,11.57,44.45,340.77,-27.75,-4.16,-39.25,-8.19,16.82,-17.34,-1.78,-15.94,-2.75,831.09,91.02,-40.47,0.0,-31.81,0.07,24.39
2013-03-30 12:00:00,-0.0,-250.34,-0.0,-383.92,30.51,0.0,-10.25,0.27,-5.12,-104.49,1.05,-181.32,-0.02,0.0,53.46,-194.35,12.62,41.89,299.87,-27.43,-3.16,-38.93,-5.09,16.97,-17.09,-1.1,-15.74,-1.56,749.9,79.51,-41.64,0.0,-28.76,0.07,24.19
2013-03-30 15:00:00,-0.0,-76.47,0.0,-266.0,31.55,0.0,6.58,8.06,-5.12,-4.62,13.68,-180.66,-0.01,0.01,72.63,-194.35,14.68,55.93,345.25,-28.39,-4.5,-39.46,-6.08,17.26,-17.33,-1.34,-15.88,-1.46,278.31,28.27,-37.27,0.99,-19.66,0.07,25.29
2013-03-30 18:00:00,0.0,-11.92,0.0,-99.8,31.61,0.0,13.23,23.28,-5.12,-1.13,65.29,-193.17,-0.0,0.01,76.79,-194.35,14.94,58.91,345.27,-28.4,-5.56,-39.7,-8.77,17.44,-17.11,-1.25,-15.88,-1.49,0.0,0.0,-38.36,1.68,-11.89,0.07,25.38
2013-03-30 21:00:00,0.0,-13.3,-0.0,-100.49,29.64,0.0,7.99,8.8,-5.12,-0.02,53.98,-180.44,-0.01,0.01,76.11,-194.35,13.89,50.47,342.08,-21.32,-0.99,-37.16,-1.72,17.56,-15.97,-0.35,-15.55,-0.66,0.0,0.0,-35.06,0.41,-2.64,0.07,24.15
2013-03-31 00:00:00,0.0,-14.07,0.0,-109.55,29.55,0.0,7.47,7.31,-5.12,-0.01,55.21,-150.54,-0.0,0.01,72.24,-194.35,13.73,43.99,338.24,-21.34,-0.0,-37.35,-0.69,17.64,-17.91,-1.28,-16.5,-1.93,0.0,0.0,-36.78,0.27,-2.55,0.07,24.25
2013-03-31 03:00:00,0.0,-24.03,-0.0,-132.21,31.9,0.0,6.85,31.78,-5.12,-0.02,50.44,-126.48,-0.0,0.01,73.12,-194.35,13.0,38.33,370.95,-29.52,-6.94,-41.19,-13.19,17.7,-18.3,-5.58,-16.96,-7.58,1.99,0.23,-38.37,3.49,-5.2,0.19,25.03
2013-03-31 06:00:00,-0.0,-89.85,0.0,-319.4,22.03,0.0,-7.66,17.84,-5.12,-34.46,6.08,-150.44,-0.02,0.0,60.55,-194.35,12.9,39.9,389.23,-28.91,-8.67,-40.46,-24.26,17.73,-18.02,-3.9,-16.59,-9.84,405.35,46.81,-40.98,0.0,-49.73,0.02,24.2
2013-03-31 09:00:00,0.0,-264.41,-0.0,-551.71,13.95,0.0,-17.07,0.06,-5.12,-130.5,0.07,-167.91,-0.02,0.0,54.68,-194.35,12.25,36.16,447.72,-28.22,-4.76,-39.41,-18.82,17.66,-17.59,-1.63,-16.09,-6.4,862.25,96.27,-40.02,0.0,-57.67,0.01,20.63
