snapshot,DAC,OCGT,SMR,agriculture machinery oil emissions,biogas to gas,co2,gas for industry CC,oil emissions,process emissions CC,residential rural gas boiler,residential urban decentral gas boiler,services rural gas boiler,services urban decentral gas boiler,solid biomass for industry CC,urban central gas CHP,urban central gas CHP CC,urban central gas boiler,urban central solid biomass CHP CC
2013-03-28 00:00:00,-0.0,0.0,0.0,2.67,-7.89,19.77,0.67,27.66,1.58,0.0,0.7,0.04,1.64,-24.05,3.89,0.0,0.35,-27.02
2013-03-28 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-6.88,0.67,27.66,1.58,1.69,8.5,0.92,4.11,-24.05,9.82,0.0,8.22,-27.02
2013-03-28 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-8.17,0.67,27.66,1.58,2.09,9.12,0.9,3.96,-24.05,3.88,0.0,14.61,-27.02
2013-03-28 09:00:00,-0.0,0.0,0.0,2.67,-7.89,5.08,0.67,27.66,1.58,1.0,6.21,0.47,2.5,-24.05,0.2,0.0,10.91,-26.99
2013-03-28 12:00:00,-0.0,0.0,0.0,2.67,-7.89,10.58,0.67,27.66,1.58,0.78,5.53,0.24,1.98,-24.05,0.18,0.0,7.09,-27.02
2013-03-28 15:00:00,-0.0,0.0,0.0,2.67,-7.89,3.58,0.67,27.66,1.58,1.7,7.3,0.25,2.1,-24.05,1.62,0.0,9.83,-27.02
2013-03-28 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.39,0.67,27.66,1.58,1.65,7.83,0.05,1.75,-24.05,6.5,0.0,9.0,-27.02
2013-03-28 21:00:00,-0.0,0.0,0.0,2.67,-7.89,19.65,0.67,27.66,1.58,0.0,1.94,0.0,0.73,-24.05,2.79,0.0,1.27,-27.02
2013-03-29 00:00:00,-0.0,0.0,0.0,2.67,-7.89,19.89,0.67,27.66,1.58,0.0,0.65,0.02,1.66,-24.05,3.39,0.0,0.78,-27.01
2013-03-29 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-11.52,0.67,27.66,1.58,1.14,7.77,0.83,3.81,-24.05,17.34,0.0,7.01,-27.02
2013-03-29 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-7.07,0.67,27.66,1.58,1.54,8.43,0.8,3.71,-24.05,3.72,0.0,14.71,-26.47
2013-03-29 09:00:00,-0.0,0.0,0.0,2.67,-7.89,3.72,0.67,27.66,1.58,0.71,6.47,0.34,2.7,-24.05,1.2,0.0,9.9,-25.68
2013-03-29 12:00:00,-0.0,0.0,0.0,2.67,-7.89,7.47,0.67,27.66,1.58,0.55,5.79,0.18,2.15,-24.05,1.14,0.0,7.94,-25.86
2013-03-29 15:00:00,-0.0,0.0,0.0,2.67,-7.89,1.31,0.67,27.66,1.58,1.33,7.31,0.19,2.19,-24.05,3.13,0.0,10.18,-26.26
2013-03-29 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-3.33,0.67,27.66,1.58,1.43,7.8,0.04,1.85,-24.05,10.14,0.0,7.85,-26.41
2013-03-29 21:00:00,-0.0,0.0,0.0,2.67,-7.89,17.43,0.67,27.66,1.58,0.0,2.13,0.0,0.94,-24.05,2.9,0.0,2.05,-26.08
2013-03-30 00:00:00,-0.0,0.0,0.0,2.67,-7.89,18.85,0.67,27.66,1.58,0.0,0.46,0.07,1.93,-24.05,2.84,0.0,1.24,-26.03
2013-03-30 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-8.3,0.67,27.66,1.58,1.09,7.3,0.83,3.73,-24.05,12.79,0.0,8.42,-26.5
2013-03-30 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-2.15,0.67,27.66,1.58,1.52,7.69,0.56,3.19,-24.05,1.17,0.0,13.62,-26.23
2013-03-30 09:00:00,-0.0,0.0,0.0,2.67,-7.89,6.53,0.67,27.66,1.58,0.7,5.79,0.19,2.1,-24.05,0.0,0.0,9.4,-25.33
2013-03-30 12:00:00,-0.0,0.0,0.0,2.67,-7.89,9.0,0.67,27.66,1.58,0.53,5.14,0.09,1.62,-24.05,0.0,0.0,8.11,-25.12
2013-03-30 15:00:00,-0.0,0.0,0.0,2.67,-7.89,3.38,0.67,27.66,1.58,1.13,6.76,0.17,2.02,-24.05,0.48,0.0,11.68,-26.27
2013-03-30 18:00:00,-0.0,0.0,0.0,2.67,-7.89,0.08,0.67,27.66,1.58,1.27,7.57,0.11,2.05,-24.05,0.82,0.0,13.84,-26.36
2013-03-30 21:00:00,-0.0,0.0,0.0,2.67,-7.89,15.42,0.67,27.66,1.58,0.0,1.94,0.01,1.17,-24.05,0.2,0.0,5.7,-25.08
2013-03-31 00:00:00,-0.0,0.0,0.0,2.67,-7.89,12.78,0.67,27.66,1.58,0.0,1.57,0.51,3.15,-24.05,0.13,0.0,6.41,-25.18
2013-03-31 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-13.41,0.67,27.66,1.58,2.61,9.99,0.95,4.23,-24.05,1.7,0.0,19.29,-25.99
2013-03-31 06:00:00,-0.0,0.0,0.0,2.67,-7.89,3.24,0.67,27.66,1.58,1.19,6.05,0.43,2.36,-24.05,0.0,0.0,11.22,-25.13
2013-03-31 09:00:00,-0.0,0.0,0.0,2.67,-7.89,9.02,0.67,27.66,1.58,0.66,3.97,0.15,1.32,-24.05,0.0,0.0,5.67,-21.42
2013-03-31 12:00:00,-0.0,0.0,0.0,2.67,-7.89,11.3,0.67,27.66,1.58,0.71,4.01,0.14,1.28,-24.05,0.0,0.0,4.83,-22.89
2013-03-31 15:00:00,-0.0,0.0,0.0,2.67,-7.89,8.05,0.67,27.66,1.58,1.29,5.37,0.22,1.5,-24.05,0.0,0.0,8.29,-25.35
2013-03-31 18:00:00,-0.0,0.0,0.0,2.67,-7.89,11.37,0.67,27.66,1.58,0.74,4.71,0.03,1.25,-24.05,0.08,0.0,6.52,-25.34
2013-03-31 21:00:00,-0.0,0.0,0.0,2.67,-7.89,21.76,0.67,27.66,1.58,0.0,0.49,0.0,0.81,-24.05,0.03,0.0,0.76,-24.49
2013-04-01 00:00:00,-0.0,0.0,0.0,2.67,-7.89,20.17,0.67,27.66,1.58,0.0,1.19,0.18,1.59,-24.05,0.2,0.0,1.48,-25.45
2013-04-01 03:00:00,-0.0,0.0,0.0,2.67,-7.89,1.47,0.67,27.66,1.58,1.75,7.04,0.62,3.03,-24.05,0.2,0.0,11.32,-26.05
2013-04-01 06:00:00,-0.0,0.0,0.0,2.67,-7.89,10.31,0.67,27.66,1.58,1.02,3.76,0.42,1.51,-24.05,0.0,0.0,8.04,-25.7
2013-04-01 09:00:00,-0.0,0.0,0.0,2.67,-7.89,14.07,0.67,27.66,1.58,0.58,2.58,0.23,0.95,-24.05,0.0,0.0,4.55,-23.59
2013-04-01 12:00:00,-0.0,0.0,0.0,2.67,-7.89,15.29,0.67,27.66,1.58,0.65,2.54,0.16,0.78,-24.05,0.0,0.0,3.86,-23.9
2013-04-01 15:00:00,-0.0,0.0,0.0,2.67,-7.89,13.07,0.67,27.66,1.58,1.47,4.23,0.21,0.99,-24.05,0.0,0.0,5.98,-26.59
2013-04-01 18:00:00,-0.0,0.0,0.0,2.67,-7.89,16.13,0.67,27.66,1.58,0.87,3.88,0.0,0.67,-24.05,0.0,0.0,4.45,-26.65
2013-04-01 21:00:00,-0.0,0.0,0.0,2.67,-7.89,24.26,0.67,27.66,1.58,0.0,0.41,0.0,0.58,-24.05,0.0,0.0,0.61,-26.49
2013-04-02 00:00:00,-0.0,0.0,0.0,2.67,-7.89,21.75,0.67,27.66,1.58,0.0,1.08,0.16,1.42,-24.05,0.0,0.0,1.78,-26.81
2013-04-02 03:00:00,-0.0,0.0,0.0,2.67,-7.89,3.14,0.67,27.66,1.58,2.2,6.54,0.84,2.78,-24.05,0.37,0.0,10.47,-26.97
2013-04-02 06:00:00,-0.0,0.0,0.0,2.67,-7.89,11.05,0.67,27.66,1.58,1.21,4.14,0.59,1.66,-24.05,0.0,0.0,6.28,-25.58
2013-04-02 09:00:00,-0.0,0.0,0.0,2.67,-7.89,15.89,0.67,27.66,1.58,0.52,2.72,0.22,0.98,-24.05,0.0,0.0,2.63,-23.6
2013-04-02 12:00:00,-0.0,0.0,0.0,2.67,-7.89,15.88,0.67,27.66,1.58,0.59,2.7,0.14,0.82,-24.05,0.0,0.0,2.58,-23.34
2013-04-02 15:00:00,-0.0,0.0,0.0,2.67,-7.89,15.27,0.67,27.66,1.58,1.34,3.69,0.14,0.85,-24.05,0.0,0.0,4.12,-26.05
2013-04-02 18:00:00,-0.0,0.0,0.0,2.67,-7.89,19.64,0.67,27.66,1.58,0.59,2.86,0.0,0.47,-24.05,0.0,0.0,1.6,-25.8
2013-04-02 21:00:00,-0.0,0.0,0.0,2.67,-7.89,24.13,0.67,27.66,1.58,0.0,0.17,0.0,0.37,-24.05,0.0,0.0,0.08,-25.39
2013-04-03 00:00:00,-0.0,0.0,0.0,2.67,-7.89,23.07,0.67,27.66,1.58,0.0,0.69,0.09,1.0,-24.05,0.0,0.0,0.58,-26.07
2013-04-03 03:00:00,-0.0,0.0,0.0,2.67,-7.89,10.54,0.67,27.66,1.58,1.43,4.86,0.58,2.13,-24.05,0.0,0.0,6.47,-26.64
2013-04-03 06:00:00,-0.0,0.0,0.0,2.67,-7.89,14.24,0.67,27.66,1.58,0.81,3.26,0.41,1.4,-24.05,0.0,0.0,5.58,-26.32
2013-04-03 09:00:00,-0.0,0.0,0.0,2.67,-7.89,15.96,0.67,27.66,1.58,0.37,2.37,0.15,0.9,-24.05,0.0,0.0,2.38,-22.76
2013-04-03 12:00:00,-0.0,0.0,0.0,2.67,-7.89,17.75,0.67,27.66,1.58,0.42,2.34,0.09,0.76,-24.05,0.0,0.0,2.02,-24.03
2013-04-03 15:00:00,-0.0,0.0,0.0,2.67,-7.89,16.92,0.67,27.66,1.58,0.95,3.19,0.09,0.78,-24.05,0.0,0.0,4.05,-26.63
2013-04-03 18:00:00,-0.0,0.0,0.0,2.67,-7.89,20.91,0.67,27.66,1.58,0.42,2.52,0.0,0.44,-24.05,0.0,0.0,1.44,-26.36
2013-04-03 21:00:00,-0.0,0.0,0.0,2.67,-7.89,24.86,0.67,27.66,1.58,0.0,0.11,0.0,0.34,-24.05,0.0,0.0,0.0,-25.95
2013-04-04 00:00:00,-0.0,0.0,0.0,2.67,-7.89,24.93,0.67,27.66,1.58,0.0,0.42,0.04,0.82,-24.05,0.0,0.0,0.02,-26.87
2013-04-04 03:00:00,-0.0,0.0,0.0,2.67,-7.89,13.77,0.67,27.66,1.58,1.18,4.38,0.58,1.99,-24.05,0.0,0.0,4.49,-27.02
2013-04-04 06:00:00,-0.0,0.0,0.0,2.67,-7.89,15.28,0.67,27.66,1.58,0.69,3.3,0.39,1.38,-24.05,0.0,0.0,4.77,-26.45
2013-04-04 09:00:00,-0.0,0.0,0.0,2.67,-7.89,17.26,0.67,27.66,1.58,0.26,2.36,0.12,0.85,-24.05,0.0,0.0,2.94,-24.43
2013-04-04 12:00:00,-0.0,0.0,0.0,2.67,-7.89,15.14,0.67,27.66,1.58,0.3,2.25,0.06,0.67,-24.05,2.35,0.0,3.09,-24.49
2013-04-04 15:00:00,-0.0,0.0,0.0,2.67,-7.89,12.53,0.67,27.66,1.58,0.92,3.43,0.06,0.7,-24.05,5.91,0.0,2.45,-26.64
2013-04-04 18:00:00,-0.0,0.0,0.0,2.67,-7.89,15.97,0.67,27.66,1.58,0.31,2.65,0.0,0.32,-24.05,5.69,0.0,1.04,-26.62
2013-04-04 21:00:00,-0.0,0.0,0.0,2.67,-7.89,21.82,0.67,27.66,1.58,0.0,0.04,0.0,0.24,-24.05,3.18,0.0,0.05,-25.96
2013-04-05 00:00:00,-0.0,0.0,0.0,2.67,-7.89,20.11,0.67,27.66,1.58,0.0,0.47,0.03,1.05,-24.05,3.73,0.0,0.2,-26.23
2013-04-05 03:00:00,-0.0,0.0,0.0,2.67,-7.89,3.4,0.67,27.66,1.58,1.43,5.43,0.77,2.57,-24.05,9.84,0.0,2.86,-26.94
2013-04-05 06:00:00,-0.0,0.0,0.0,2.67,-7.89,9.08,0.67,27.66,1.58,0.73,3.95,0.44,1.73,-24.05,7.11,0.0,2.64,-26.31
2013-04-05 09:00:00,-0.0,0.0,0.0,2.67,-7.89,15.16,0.67,27.66,1.58,0.19,2.83,0.09,1.06,-24.05,4.34,0.0,1.25,-25.56
2013-04-05 12:00:00,-0.0,0.0,0.0,2.67,-7.89,14.42,0.67,27.66,1.58,0.23,2.77,0.04,0.87,-24.05,5.57,0.0,0.98,-25.52
2013-04-05 15:00:00,-0.0,0.0,0.0,2.67,-7.89,11.01,0.67,27.66,1.58,0.88,3.81,0.03,0.87,-24.05,7.58,0.0,1.55,-26.36
2013-04-05 18:00:00,-0.0,0.0,0.0,2.67,-7.89,15.2,0.67,27.66,1.58,0.25,2.98,0.0,0.39,-24.05,5.95,0.0,0.83,-26.23
2013-04-05 21:00:00,-0.0,0.37,0.0,2.67,-7.89,22.04,0.67,27.66,1.58,0.0,0.01,0.0,0.3,-24.05,2.26,0.0,0.21,-25.83
2013-04-06 00:00:00,-0.0,0.46,0.0,2.67,-7.89,20.06,0.67,27.66,1.58,0.0,0.17,0.18,1.23,-24.05,3.01,0.0,0.33,-26.07
2013-04-06 03:00:00,-0.0,0.92,0.0,2.67,-7.89,2.01,0.67,27.66,1.58,1.32,5.36,0.62,2.2,-24.05,10.5,0.0,3.26,-26.84
2013-04-06 06:00:00,-0.0,0.6,0.0,2.67,-7.89,10.49,0.67,27.66,1.58,0.58,3.86,0.22,1.41,-24.05,4.21,0.0,2.59,-24.59
2013-04-06 09:00:00,-0.0,0.0,0.0,2.67,-7.89,15.48,0.67,27.66,1.58,0.07,2.47,0.01,0.68,-24.05,2.49,0.0,0.99,-22.83
2013-04-06 12:00:00,-0.0,0.0,0.0,2.67,-7.89,16.06,0.67,27.66,1.58,0.11,2.49,0.01,0.66,-24.05,2.8,0.0,0.86,-23.62
2013-04-06 15:00:00,-0.0,0.0,0.0,2.67,-7.89,11.34,0.67,27.66,1.58,0.76,3.9,0.03,0.82,-24.05,4.54,0.0,2.98,-25.0
2013-04-06 18:00:00,-0.0,0.0,0.0,2.67,-7.89,5.36,0.67,27.66,1.58,0.14,3.66,0.0,0.57,-24.05,13.15,0.0,1.66,-25.18
2013-04-06 21:00:00,-0.0,0.0,0.0,2.67,-7.89,13.7,0.67,27.66,1.58,0.0,0.06,0.0,0.38,-24.05,9.54,0.0,0.19,-24.51
2013-04-07 00:00:00,-0.0,0.0,0.0,2.67,-7.89,10.44,0.67,27.66,1.58,0.0,0.43,0.16,1.78,-24.05,11.75,0.0,0.73,-25.94
2013-04-07 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-13.35,0.67,27.66,1.58,1.35,6.68,0.66,2.89,-24.05,24.08,0.0,3.95,-26.9
2013-04-07 06:00:00,-0.0,0.0,0.0,2.67,-7.89,13.32,0.67,27.66,1.58,0.46,4.05,0.18,1.5,-24.05,0.58,0.0,5.33,-26.05
2013-04-07 09:00:00,-0.0,0.0,0.0,2.67,-7.89,19.36,0.67,27.66,1.58,0.05,1.92,0.01,0.51,-24.05,0.0,0.0,1.58,-24.06
2013-04-07 12:00:00,-0.0,0.0,0.0,2.67,-7.89,20.02,0.67,27.66,1.58,0.07,1.77,0.01,0.43,-24.05,0.0,0.0,1.61,-24.54
2013-04-07 15:00:00,-0.0,0.0,0.0,2.67,-7.89,17.51,0.67,27.66,1.58,0.63,3.08,0.03,0.59,-24.05,1.17,0.0,2.69,-26.34
2013-04-07 18:00:00,-0.0,0.0,0.0,2.67,-7.89,17.73,0.67,27.66,1.58,0.07,2.61,0.0,0.43,-24.05,2.94,0.0,1.83,-26.24
2013-04-07 21:00:00,-0.0,0.0,0.0,2.67,-7.89,22.79,0.67,27.66,1.58,0.0,0.05,0.0,0.25,-24.05,1.43,0.0,0.24,-25.4
2013-04-08 00:00:00,-0.0,0.0,0.0,2.67,-7.89,22.12,0.67,27.66,1.58,0.0,0.37,0.01,0.88,-24.05,2.22,0.0,0.52,-26.76
2013-04-08 03:00:00,-0.0,0.0,0.0,2.67,-7.89,9.57,0.67,27.66,1.58,0.76,5.55,0.65,2.7,-24.05,3.03,0.0,4.12,-27.02
2013-04-08 06:00:00,-0.0,0.0,0.0,2.67,-7.89,20.52,0.67,27.66,1.58,0.16,2.69,0.14,1.18,-24.05,0.29,0.0,1.2,-26.81
2013-04-08 09:00:00,-0.0,0.0,0.0,2.67,-7.89,21.5,0.67,27.66,1.58,0.03,1.28,0.02,0.41,-24.05,0.6,0.0,0.81,-25.29
2013-04-08 12:00:00,-0.0,0.0,0.0,2.67,-7.89,22.06,0.67,27.66,1.58,0.04,1.13,0.01,0.26,-24.05,0.7,0.0,0.97,-25.8
2013-04-08 15:00:00,-0.0,0.0,0.0,2.67,-7.89,19.82,0.67,27.66,1.58,0.26,2.67,0.01,0.35,-24.05,0.78,0.0,2.48,-27.01
2013-04-08 18:00:00,-0.0,0.0,0.0,2.67,-7.89,21.71,0.67,27.66,1.58,0.04,1.79,0.0,0.15,-24.05,0.68,0.0,2.01,-27.02
2013-04-08 21:00:00,-0.0,0.0,0.0,2.67,-7.89,24.31,0.67,27.66,1.58,0.0,0.32,0.0,0.24,-24.05,0.49,0.0,0.38,-26.37
2013-04-09 00:00:00,-0.0,0.0,0.0,2.67,-7.89,22.78,0.67,27.66,1.58,0.0,0.44,0.02,0.48,-24.05,0.95,0.0,0.85,-26.17
2013-04-09 03:00:00,-0.0,0.0,0.0,2.67,-7.89,16.77,0.67,27.66,1.58,0.34,3.3,0.22,1.55,-24.05,1.08,0.0,3.03,-26.92
2013-04-09 06:00:00,-0.0,0.0,0.0,2.67,-7.89,21.53,0.67,27.66,1.58,0.14,1.4,0.1,0.61,-24.05,0.0,0.0,1.58,-26.0
2013-04-09 09:00:00,-0.0,0.0,0.0,2.67,-7.89,20.58,0.67,27.66,1.58,0.03,0.64,0.02,0.21,-24.05,0.0,0.0,1.08,-23.19
2013-04-09 12:00:00,-0.0,0.0,0.0,2.67,-7.89,20.57,0.67,27.66,1.58,0.05,0.62,0.01,0.17,-24.05,0.0,0.0,1.16,-23.22
2013-04-09 15:00:00,-0.0,0.0,0.0,2.67,-7.89,21.19,0.67,27.66,1.58,0.2,1.2,0.01,0.18,-24.05,0.24,0.0,1.55,-25.2
2013-04-09 18:00:00,-0.0,0.0,0.0,2.67,-7.89,22.05,0.67,27.66,1.58,0.03,0.77,0.0,0.08,-24.05,0.46,0.0,1.06,-25.08
2013-04-09 21:00:00,-0.0,0.0,0.0,2.67,-7.89,22.23,0.67,27.66,1.58,0.0,0.05,0.0,0.1,-24.05,0.15,0.0,0.28,-23.44
2013-04-10 00:00:00,-0.0,0.0,0.0,2.67,-7.89,20.34,0.67,27.66,1.58,0.0,0.22,0.0,0.2,-24.05,1.63,0.0,0.59,-23.62
2013-04-10 03:00:00,-0.0,0.0,0.0,2.67,-7.89,14.61,0.67,27.66,1.58,0.08,1.43,0.1,0.88,-24.05,5.82,0.0,1.57,-25.12
2013-04-10 06:00:00,-0.0,0.0,0.0,2.67,-7.89,11.62,0.67,27.66,1.58,0.0,0.89,0.02,0.44,-24.05,5.19,0.0,1.03,-19.82
2013-04-10 09:00:00,-0.0,0.0,0.0,2.67,-7.89,12.71,0.67,27.66,1.58,0.0,0.29,0.0,0.11,-24.05,0.0,0.0,0.59,-14.34
2013-04-10 12:00:00,-0.0,0.0,0.0,2.67,-7.89,14.44,0.67,27.66,1.58,0.0,0.3,0.0,0.09,-24.05,0.0,0.0,0.69,-16.15
2013-04-10 15:00:00,-0.0,0.0,0.0,2.67,-7.89,19.89,0.67,27.66,1.58,0.01,0.49,0.0,0.08,-24.05,0.0,0.0,1.05,-22.15
2013-04-10 18:00:00,-0.0,0.0,0.0,2.67,-7.89,21.19,0.67,27.66,1.58,0.0,0.28,0.0,0.03,-24.05,0.55,0.0,0.39,-23.08
2013-04-10 21:00:00,-0.0,0.0,0.0,2.67,-7.89,19.46,0.67,27.66,1.58,0.0,0.01,0.0,0.05,-24.05,0.85,0.0,0.04,-21.04
2013-04-11 00:00:00,-0.0,0.0,0.0,2.67,-7.89,19.88,0.67,27.66,1.58,0.0,0.1,0.0,0.1,-24.05,0.0,0.0,0.09,-20.81
2013-04-11 03:00:00,-0.0,0.0,0.0,2.67,-7.89,21.08,0.67,27.66,1.58,0.0,0.45,0.01,0.24,-24.05,0.31,0.0,0.73,-23.45
2013-04-11 06:00:00,-0.0,0.0,0.0,2.67,-7.89,12.4,0.67,27.66,1.58,0.0,0.15,0.0,0.08,-24.05,0.0,0.0,0.24,-13.5
2013-04-11 09:00:00,-0.0,0.0,0.0,2.67,-7.89,7.99,0.67,27.66,1.58,0.0,0.07,0.0,0.03,-24.05,0.0,0.0,0.13,-8.85
2013-04-11 12:00:00,-0.0,0.0,0.0,2.67,-7.89,8.86,0.67,27.66,1.58,0.0,0.09,0.0,0.02,-24.05,0.0,0.0,0.14,-9.75
2013-04-11 15:00:00,-0.0,0.0,0.0,2.67,-7.89,11.46,0.67,27.66,1.58,0.0,0.14,0.0,0.02,-24.05,0.0,0.0,0.29,-12.55
2013-04-11 18:00:00,-0.0,0.0,0.0,2.67,-7.89,13.11,0.67,27.66,1.58,0.0,0.04,0.0,0.0,-24.05,0.19,0.0,0.05,-14.02
2013-04-11 21:00:00,-0.0,0.0,0.0,2.67,-7.89,10.54,0.67,27.66,1.58,0.0,0.0,0.0,0.01,-24.05,0.0,0.0,0.02,-11.2
2013-04-12 00:00:00,-0.0,0.0,0.0,2.67,-7.89,11.07,0.67,27.66,1.58,0.0,0.01,0.0,0.04,-24.05,0.0,0.0,0.03,-11.78
2013-04-12 03:00:00,-0.0,0.0,0.0,2.67,-7.89,14.97,0.67,27.66,1.58,0.0,0.12,0.0,0.07,-24.05,0.21,0.0,0.27,-16.28
2013-04-12 06:00:00,-0.0,0.0,0.0,2.67,-7.89,10.78,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-11.41
2013-04-12 09:00:00,-0.0,0.0,0.0,2.67,-7.89,6.61,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-7.24
2013-04-12 12:00:00,-0.0,0.0,0.0,2.67,-7.89,6.26,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-6.89
2013-04-12 15:00:00,-0.0,0.0,0.0,2.67,-7.89,9.58,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-10.21
2013-04-12 18:00:00,-0.0,0.0,0.0,2.67,-7.89,8.22,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-8.86
2013-04-12 21:00:00,-0.0,0.0,0.0,2.67,-7.89,3.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.26
2013-04-13 00:00:00,-0.0,0.0,0.0,2.67,-7.89,6.17,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-6.81
2013-04-13 03:00:00,-0.0,0.0,0.0,2.67,-7.89,13.84,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-14.47
2013-04-13 06:00:00,-0.0,0.0,0.0,2.67,-7.89,0.19,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.83
2013-04-13 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.05,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.59
2013-04-13 12:00:00,-0.0,0.0,0.0,2.67,-7.89,0.02,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.66
2013-04-13 15:00:00,-0.0,0.0,0.0,2.67,-7.89,1.05,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.69
2013-04-13 18:00:00,-0.0,0.0,0.0,2.67,-7.89,6.83,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-7.47
2013-04-13 21:00:00,-0.0,0.0,0.0,2.67,-7.89,2.86,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-3.5
2013-04-14 00:00:00,-0.0,0.0,0.0,2.67,-7.89,2.51,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-3.15
2013-04-14 03:00:00,-0.0,0.0,0.0,2.67,-7.89,6.85,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-7.48
2013-04-14 06:00:00,-0.0,0.0,0.0,2.67,-7.89,0.36,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.0
2013-04-14 09:00:00,-0.0,0.0,0.0,2.67,-7.89,0.0,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.64
2013-04-14 12:00:00,-0.0,0.0,0.0,2.67,-7.89,0.31,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.95
2013-04-14 15:00:00,-0.0,0.0,0.0,2.67,-7.89,2.22,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.86
2013-04-14 18:00:00,-0.0,0.0,0.0,2.67,-7.89,2.23,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.86
2013-04-14 21:00:00,-0.0,0.0,0.0,2.67,-7.89,0.65,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.28
2013-04-15 00:00:00,-0.0,0.0,0.0,2.67,-7.89,1.74,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.38
2013-04-15 03:00:00,-0.0,0.0,0.0,2.67,-7.89,4.05,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.69
2013-04-15 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.5,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.13
2013-04-15 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.55,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.09
2013-04-15 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.54,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.1
2013-04-15 15:00:00,-0.0,0.0,0.0,2.67,-7.89,0.01,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.64
2013-04-15 18:00:00,-0.0,0.0,0.0,2.67,-7.89,0.52,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.15
2013-04-15 21:00:00,-0.0,0.0,0.0,2.67,-7.89,0.04,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.68
2013-04-16 00:00:00,-0.0,0.0,0.0,2.67,-7.89,0.18,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.81
2013-04-16 03:00:00,-0.0,0.0,0.0,2.67,-7.89,1.2,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.83
2013-04-16 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
