snapshot,AC,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,battery charger,battery discharger,electricity distribution grid,hydro,offwind-ac,offwind-dc,onwind,ror,solar,urban central gas CHP,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-01-20 09:00:00,-0.0,-0.0,-480.19,30.44,0.0,-15.0,-80.23,0.36,-749.33,77.84,21.07,128.3,540.36,15.28,448.62,35.62,0.8,26.02
2013-01-20 12:00:00,0.0,0.0,-473.63,30.3,0.0,-8.5,-64.57,0.88,-745.59,73.61,18.35,127.19,574.77,15.37,381.53,43.46,0.8,26.02
2013-01-20 15:00:00,0.0,-0.0,-373.28,30.17,0.0,3.77,-0.82,27.87,-696.59,89.82,17.44,127.03,614.74,15.47,41.95,75.59,0.8,26.02
2013-01-20 18:00:00,0.0,-0.0,-388.88,30.17,0.0,2.4,-2.03,33.63,-704.78,88.24,18.18,127.39,676.72,15.52,0.0,76.6,0.8,26.02
2013-01-20 21:00:00,0.0,-0.0,-361.12,31.08,0.0,2.68,-2.73,17.18,-685.18,87.9,17.93,123.25,670.62,15.55,0.0,56.05,0.77,26.02
2013-01-21 00:00:00,0.0,-0.0,-345.88,31.45,0.0,2.55,-1.85,14.02,-667.08,85.0,19.21,121.16,651.51,15.57,0.0,47.57,0.74,26.02
2013-01-21 03:00:00,0.0,-0.0,-354.33,31.62,0.0,4.48,-2.4,28.72,-699.11,82.09,18.14,121.34,656.14,15.61,0.0,70.92,0.75,26.02
2013-01-21 06:00:00,0.0,-0.0,-381.29,32.59,0.0,5.79,-1.83,40.0,-740.74,80.26,20.21,122.77,703.84,15.63,4.84,71.14,0.75,26.02
2013-01-21 09:00:00,-0.0,-0.0,-545.39,32.2,0.0,-2.27,-71.24,0.04,-781.37,78.2,20.97,119.56,662.29,15.67,374.7,70.07,0.7,25.86
2013-01-21 12:00:00,-0.0,0.0,-614.47,32.59,0.0,-15.25,-109.32,0.6,-765.02,62.85,18.63,113.46,656.73,15.67,503.33,73.57,0.71,25.92
2013-01-21 15:00:00,-0.0,-0.0,-487.69,32.59,2.13,5.72,-9.85,24.12,-723.41,80.37,19.11,112.16,721.34,15.73,99.0,81.92,0.73,26.02
2013-01-21 18:00:00,-0.0,0.0,-379.35,32.59,3.0,6.01,-0.68,46.64,-727.5,79.05,19.56,112.57,684.1,15.74,0.0,81.49,0.73,26.02
2013-01-21 21:00:00,0.0,-0.0,-330.51,32.59,3.0,4.26,-4.25,38.93,-686.12,81.37,18.76,108.26,624.17,15.74,0.0,67.1,0.72,25.97
2013-01-22 00:00:00,-0.0,-0.0,-317.49,32.59,2.88,5.17,-4.33,33.04,-674.11,80.56,18.3,106.63,608.19,15.73,0.0,66.12,0.69,26.02
2013-01-22 03:00:00,-0.0,-0.0,-304.28,32.59,2.68,7.14,-0.92,57.83,-717.22,84.23,18.84,109.25,588.01,15.77,0.0,79.25,0.8,26.02
2013-01-22 06:00:00,-0.0,0.0,-312.86,32.6,4.09,3.35,-11.83,30.51,-772.19,86.71,19.88,112.01,561.69,15.76,123.9,79.65,0.8,25.94
2013-01-22 09:00:00,0.0,0.0,-436.48,32.59,0.7,-10.94,-146.04,1.16,-811.78,82.17,22.54,110.63,511.63,15.73,543.24,58.22,0.78,25.83
2013-01-22 12:00:00,0.0,-0.0,-322.69,32.6,2.68,-14.6,-113.03,0.02,-793.32,83.85,21.03,103.41,451.65,15.71,444.57,61.39,0.78,25.95
2013-01-22 15:00:00,0.0,0.0,-208.76,32.6,10.2,-1.26,-2.16,24.63,-733.24,89.13,22.82,101.79,478.97,15.74,59.83,82.89,0.8,26.02
2013-01-22 18:00:00,0.0,0.0,-182.94,32.6,10.48,5.98,-0.68,45.45,-713.42,93.93,23.14,95.73,463.26,15.72,0.0,83.91,0.8,26.02
2013-01-22 21:00:00,-0.0,0.0,-141.8,32.6,12.62,6.36,-1.41,37.6,-669.59,94.78,19.48,78.95,400.73,15.7,0.0,87.16,0.8,26.02
2013-01-23 00:00:00,0.0,0.0,-92.48,32.6,12.75,6.52,-1.11,31.67,-648.74,94.82,14.79,60.81,355.18,15.68,0.0,90.67,0.8,26.02
2013-01-23 03:00:00,-0.0,0.0,-65.51,32.6,18.16,9.58,-0.13,55.88,-672.75,97.9,12.03,52.38,316.6,15.64,0.0,100.78,0.8,26.02
2013-01-23 06:00:00,0.0,0.0,-97.72,32.6,18.16,10.17,-10.86,35.45,-717.94,95.58,9.93,48.63,291.75,15.6,131.95,109.85,0.8,26.02
2013-01-23 09:00:00,0.0,0.0,-293.54,32.38,18.69,-0.07,-135.69,0.26,-777.62,90.25,7.83,43.61,271.3,15.56,595.85,104.36,0.8,26.02
2013-01-23 12:00:00,-0.0,-0.0,-257.5,32.6,18.69,0.5,-106.09,0.86,-744.97,92.97,6.23,35.84,286.33,15.54,486.26,105.89,0.8,26.02
2013-01-23 15:00:00,-0.0,0.0,-127.36,32.6,18.69,13.27,-0.02,49.86,-662.43,96.85,9.24,38.78,300.71,15.54,78.91,108.53,0.8,26.02
2013-01-23 18:00:00,-0.0,0.0,-86.55,32.6,18.69,14.84,-1.52,56.33,-674.47,98.33,13.15,46.73,338.77,15.52,0.0,100.76,0.8,26.02
2013-01-23 21:00:00,0.0,-0.0,-52.43,32.6,18.69,13.9,-2.1,33.04,-644.1,98.42,13.35,40.74,303.61,15.49,0.0,101.95,0.8,26.02
2013-01-24 00:00:00,0.0,0.0,-34.15,32.6,18.69,14.04,-1.68,34.67,-611.54,98.52,11.79,33.29,256.04,15.48,0.0,105.42,0.8,26.02
2013-01-24 03:00:00,-0.0,-0.0,-28.87,32.6,19.53,16.65,-1.19,58.37,-638.89,99.15,10.93,33.16,244.3,15.47,0.0,111.95,0.8,26.02
2013-01-24 06:00:00,0.0,0.0,-39.76,32.6,19.66,19.77,-3.31,31.23,-715.15,96.78,10.61,37.8,246.24,15.46,100.55,120.7,0.8,26.02
2013-01-24 09:00:00,0.0,0.0,-207.96,30.74,19.51,-3.54,-110.3,2.89,-771.02,91.8,8.74,32.14,244.03,15.45,505.62,115.06,0.8,26.02
2013-01-24 12:00:00,-0.0,-0.0,-248.7,32.6,21.39,-0.95,-111.3,3.19,-735.54,91.51,6.98,24.58,265.69,15.44,489.36,118.93,0.8,26.02
2013-01-24 15:00:00,-0.0,0.0,-152.11,32.6,21.54,14.19,-2.83,39.72,-659.62,95.0,8.12,25.17,323.07,15.44,92.19,120.69,0.8,26.02
2013-01-24 18:00:00,0.0,0.0,-151.68,32.6,20.63,16.43,-2.63,59.27,-651.73,94.36,8.61,24.15,387.8,15.42,0.0,119.91,0.8,26.02
2013-01-24 21:00:00,-0.0,-0.0,-190.58,32.59,19.66,11.76,-3.25,47.52,-623.13,95.07,8.85,23.23,416.94,15.41,0.0,119.1,0.8,26.02
2013-01-25 00:00:00,0.0,0.0,-224.99,32.6,19.66,11.05,-1.57,39.01,-615.93,95.28,8.81,27.39,450.25,15.4,0.0,116.21,0.8,26.02
2013-01-25 03:00:00,-0.0,-0.0,-258.2,32.6,19.66,23.71,-1.28,68.42,-681.32,96.0,8.97,37.49,498.31,15.38,0.0,113.44,0.8,26.02
2013-01-25 06:00:00,-0.0,-0.0,-298.23,32.6,16.65,16.44,-7.89,32.78,-744.0,93.91,6.98,46.58,548.41,15.35,108.32,105.28,0.8,26.02
2013-01-25 09:00:00,-0.0,-0.0,-497.99,26.68,0.0,-12.92,-131.17,0.02,-762.0,84.1,6.68,76.29,554.04,15.34,547.91,66.18,0.8,26.02
2013-01-25 12:00:00,-0.0,-0.0,-547.54,26.86,0.0,-7.3,-131.5,0.36,-763.26,83.06,9.25,90.56,619.25,15.35,511.97,66.1,0.8,26.02
2013-01-25 15:00:00,-0.0,0.0,-445.71,32.6,0.0,3.56,-4.87,32.27,-743.02,94.27,18.41,113.53,696.82,15.35,84.96,75.01,0.8,26.02
2013-01-25 18:00:00,-0.0,-0.0,-578.36,32.6,0.0,8.19,-2.19,62.19,-759.29,91.55,30.17,141.33,871.19,15.33,0.0,60.45,0.8,26.02
2013-01-25 21:00:00,0.0,-0.0,-562.78,32.15,0.0,3.12,-1.3,47.32,-745.79,89.67,32.48,143.28,878.35,15.28,0.0,41.41,0.8,26.02
2013-01-26 00:00:00,0.0,0.0,-549.74,32.0,0.0,4.91,-1.19,33.07,-728.81,90.0,33.94,146.3,857.75,15.14,0.0,39.78,0.8,26.02
2013-01-26 03:00:00,0.0,0.0,-495.57,32.6,0.0,5.88,-0.27,58.86,-758.89,92.79,35.4,147.52,786.61,14.87,0.0,53.37,0.8,26.02
2013-01-26 06:00:00,0.0,-0.0,-464.85,32.52,0.0,2.39,-7.18,12.71,-786.7,87.58,33.13,143.67,745.07,14.79,122.81,37.22,0.8,26.02
2013-01-26 09:00:00,0.0,-0.0,-731.28,18.56,0.0,-22.06,-147.43,0.01,-745.9,62.89,30.03,143.4,674.35,14.63,663.79,12.45,0.51,26.02
2013-01-26 12:00:00,0.0,0.0,-760.99,19.96,0.0,-19.13,-144.32,1.15,-730.87,65.75,24.95,134.05,712.68,14.57,641.7,13.75,0.72,26.02
2013-01-26 15:00:00,-0.0,-0.0,-673.61,29.82,0.0,2.39,-2.07,51.99,-676.63,77.28,27.15,135.26,855.75,14.52,117.16,14.16,0.8,26.02
2013-01-26 18:00:00,-0.0,0.0,-724.39,27.63,0.0,-0.89,-0.58,76.16,-724.73,81.06,31.56,136.17,1044.73,14.44,0.0,11.98,0.8,26.02
2013-01-26 21:00:00,0.0,-0.0,-735.68,25.18,0.0,-5.65,-2.01,44.58,-720.99,80.11,35.59,137.07,1092.13,14.26,0.0,8.59,0.8,26.02
2013-01-27 00:00:00,-0.0,-0.0,-733.77,20.99,0.0,-3.87,-1.8,43.3,-704.61,75.93,35.21,142.19,1076.28,14.15,0.0,9.16,0.8,26.02
2013-01-27 03:00:00,-0.0,0.0,-720.09,18.11,0.0,-3.11,-2.77,71.49,-738.34,72.42,33.0,139.37,1073.76,14.04,0.0,15.28,0.8,26.02
2013-01-27 06:00:00,-0.0,-0.0,-784.28,17.15,0.0,-7.98,-15.47,15.69,-773.05,66.14,30.62,138.88,1132.85,13.98,125.14,13.5,0.8,26.02
2013-01-27 09:00:00,0.0,0.0,-967.42,9.99,0.0,-28.86,-139.8,0.31,-786.09,50.01,28.89,134.02,1050.64,13.86,598.31,9.35,0.8,25.99
2013-01-27 12:00:00,-0.0,-0.0,-931.63,13.33,0.0,-13.54,-123.44,0.62,-770.03,57.32,29.2,130.69,1022.63,13.83,528.54,15.73,0.73,26.02
2013-01-27 15:00:00,-0.0,0.0,-798.23,16.97,0.0,6.92,-1.0,40.1,-719.26,62.56,30.96,139.5,1087.99,13.75,69.58,23.35,0.8,26.02
2013-01-27 18:00:00,0.0,0.0,-759.58,26.79,0.0,8.81,-0.03,69.36,-713.95,63.97,31.11,143.42,1070.05,13.69,0.0,19.52,0.8,26.02
2013-01-27 21:00:00,-0.0,0.0,-764.42,22.09,0.0,8.85,-0.28,36.08,-655.93,67.15,30.35,143.78,1057.4,13.69,0.0,14.42,0.8,26.02
2013-01-28 00:00:00,0.0,0.0,-766.3,19.63,0.0,6.63,-0.07,31.36,-615.32,71.52,28.32,143.35,1026.24,13.66,0.0,14.15,0.8,26.01
2013-01-28 03:00:00,-0.0,0.0,-744.97,28.19,0.0,12.15,-0.03,55.0,-643.01,72.47,28.35,145.03,991.03,13.61,0.0,15.34,0.8,26.02
2013-01-28 06:00:00,0.0,0.0,-727.5,28.36,0.0,2.79,-8.2,25.66,-690.43,67.43,25.23,142.25,969.77,13.54,108.92,15.35,0.8,26.02
2013-01-28 09:00:00,0.0,0.0,-1016.81,13.85,0.0,-17.93,-112.11,1.4,-705.63,47.1,22.32,137.81,921.44,13.42,654.64,14.35,0.8,25.35
2013-01-28 12:00:00,0.0,0.0,-998.98,11.93,0.0,-14.95,-102.68,1.7,-743.12,47.25,26.4,137.6,1005.33,13.28,576.31,13.9,0.8,25.21
2013-01-28 15:00:00,0.0,0.0,-885.71,18.28,0.0,1.9,-0.56,52.29,-686.14,55.96,28.99,140.87,1108.9,13.36,108.49,17.22,0.8,25.34
2013-01-28 18:00:00,0.0,0.0,-839.02,13.85,0.0,10.02,-1.89,61.64,-708.1,57.27,27.7,139.64,1183.05,13.33,0.0,16.39,0.8,25.31
2013-01-28 21:00:00,0.0,0.0,-850.54,10.56,0.0,5.06,-3.03,38.76,-666.18,48.34,29.08,136.18,1200.81,13.25,0.0,13.29,0.79,23.63
2013-01-29 00:00:00,0.0,-0.0,-846.8,10.62,0.0,5.25,-1.8,29.77,-657.57,46.39,29.74,134.02,1200.69,13.2,0.0,13.46,0.79,22.25
2013-01-29 03:00:00,0.0,-0.0,-816.23,11.22,0.0,4.64,-1.16,52.38,-680.06,55.21,30.03,138.58,1155.81,13.09,0.0,12.3,0.79,23.39
2013-01-29 06:00:00,0.0,-0.0,-862.08,7.78,0.0,0.78,-4.55,16.11,-721.6,56.93,30.98,140.91,1167.24,13.09,126.15,3.95,0.79,23.49
2013-01-29 09:00:00,0.0,0.0,-1133.05,3.42,0.0,-30.12,-149.5,0.97,-712.08,42.35,30.05,136.97,1143.25,13.05,633.69,0.0,0.64,20.36
2013-01-29 12:00:00,0.0,-0.0,-1096.89,5.16,0.0,-18.6,-148.26,1.68,-728.54,50.03,29.37,136.44,1159.06,13.07,574.53,1.61,0.4,20.91
2013-01-29 15:00:00,0.0,-0.0,-941.67,6.61,0.0,-1.92,-2.66,40.61,-680.56,62.67,28.8,133.68,1202.02,13.11,112.74,3.36,0.79,22.43
2013-01-29 18:00:00,0.0,0.0,-874.59,6.61,0.0,4.34,-0.55,82.88,-674.01,65.84,29.04,133.45,1187.8,13.16,0.0,3.3,0.79,21.96
2013-01-29 21:00:00,-0.0,0.0,-880.87,5.99,0.0,1.4,-0.58,58.91,-639.44,57.35,27.75,134.26,1199.69,13.14,0.0,0.68,0.78,20.93
2013-01-30 00:00:00,0.0,-0.0,-882.17,5.97,0.0,0.96,-0.76,45.96,-641.84,48.77,28.24,130.61,1230.2,13.14,0.0,0.59,0.78,19.55
2013-01-30 03:00:00,0.0,0.0,-900.77,6.6,0.0,-0.86,-0.68,57.96,-675.73,35.92,29.05,128.55,1283.52,13.12,0.0,2.47,0.78,20.05
2013-01-30 06:00:00,0.0,0.0,-937.24,6.6,0.0,-4.39,-11.96,6.43,-756.73,30.22,28.32,134.98,1325.15,13.08,145.65,0.0,0.78,19.09
2013-01-30 09:00:00,0.0,-0.0,-1204.03,3.55,0.0,-29.56,-159.22,0.13,-771.74,11.48,24.01,116.75,1238.98,12.98,742.67,0.0,0.53,13.47
2013-01-30 12:00:00,0.0,-0.0,-1150.45,2.67,0.0,-28.95,-154.2,0.49,-771.94,13.67,23.58,116.45,1217.72,13.0,704.6,0.0,0.2,13.14
2013-01-30 15:00:00,0.0,0.0,-951.43,5.42,0.0,-5.07,-2.09,45.86,-704.78,19.62,26.91,126.14,1275.82,13.19,135.31,0.0,0.73,14.37
2013-01-30 18:00:00,-0.0,-0.0,-850.93,6.11,0.0,-2.17,-1.13,77.21,-681.47,26.91,27.49,134.0,1235.79,13.3,0.0,0.0,0.73,14.17
2013-01-30 21:00:00,0.0,0.0,-891.94,3.61,0.0,-3.21,-0.63,55.8,-642.99,27.99,27.6,117.48,1280.38,13.45,0.0,0.0,0.35,12.1
2013-01-31 00:00:00,0.0,-0.0,-916.53,3.33,0.0,-3.1,-2.85,49.73,-618.93,27.2,27.77,117.33,1290.38,13.51,0.0,0.0,0.16,12.0
2013-01-31 03:00:00,-0.0,0.0,-899.11,6.07,0.0,0.26,-2.42,70.18,-650.6,27.47,30.46,134.58,1251.37,13.49,0.0,0.0,0.67,17.56
2013-01-31 06:00:00,0.0,-0.0,-907.22,5.85,0.0,-6.54,-13.93,10.53,-755.69,27.69,31.92,133.69,1268.58,13.25,173.01,0.0,0.53,18.32
2013-01-31 09:00:00,-0.0,-0.0,-1196.67,0.0,0.0,-35.3,-162.56,0.19,-790.98,25.39,30.76,115.22,1154.62,13.21,835.18,0.0,0.03,10.91
2013-01-31 12:00:00,-0.0,-0.0,-1159.41,0.26,0.0,-40.33,-157.35,0.21,-793.91,29.44,28.15,110.4,1177.51,13.25,779.29,0.0,0.03,12.44
2013-01-31 15:00:00,0.0,-0.0,-919.41,4.35,0.0,-9.8,-2.92,24.71,-725.41,48.1,33.29,128.45,1238.71,13.48,148.11,0.0,0.09,18.26
2013-01-31 18:00:00,-0.0,0.0,-823.1,5.35,0.0,-0.82,-2.33,74.19,-704.82,57.97,32.22,134.26,1195.64,13.4,0.0,0.0,0.09,17.96
2013-01-31 21:00:00,-0.0,0.0,-811.16,2.5,0.0,-2.03,-1.62,64.37,-646.93,57.35,31.29,135.71,1141.46,13.42,0.0,0.0,0.03,15.61
2013-02-01 00:00:00,-0.0,0.0,-766.68,2.55,0.0,2.37,-4.36,51.89,-598.84,58.01,29.33,133.28,1061.22,13.46,0.0,0.0,0.03,17.75
2013-02-01 03:00:00,-0.0,-0.0,-656.75,6.64,0.0,0.04,-0.66,61.28,-639.49,59.66,26.21,130.98,975.52,13.61,0.0,0.0,0.2,22.74
2013-02-01 06:00:00,-0.0,-0.0,-557.1,11.01,0.0,-3.97,-13.35,16.89,-724.6,57.2,20.64,125.8,866.13,13.61,163.9,0.0,0.1,23.74
2013-02-01 09:00:00,0.0,0.0,-767.31,6.77,0.0,-16.25,-149.1,2.8,-768.96,48.32,13.47,111.92,769.47,13.64,712.22,0.0,0.0,23.01
2013-02-01 12:00:00,0.0,-0.0,-669.97,9.61,0.0,-15.86,-117.09,2.61,-729.48,47.88,11.04,77.88,704.95,13.74,640.38,0.0,0.02,24.28
2013-02-01 15:00:00,-0.0,0.0,-436.04,21.89,0.0,9.98,-0.26,59.13,-604.37,56.79,11.82,62.39,661.34,13.96,117.86,0.0,0.11,25.39
2013-02-01 18:00:00,0.0,-0.0,-337.62,19.86,0.0,1.44,-1.34,70.61,-622.5,56.67,11.41,70.67,690.75,14.25,0.0,0.0,0.11,25.69
2013-02-01 21:00:00,0.0,0.0,-381.14,5.52,0.0,1.23,-1.63,34.96,-587.04,50.41,10.43,88.55,739.83,14.44,0.0,0.0,0.03,24.41
2013-02-02 00:00:00,-0.0,0.0,-458.78,9.43,0.0,3.2,-1.03,50.98,-593.21,49.13,15.64,119.6,764.65,14.64,0.0,0.0,0.03,25.73
2013-02-02 03:00:00,0.0,0.0,-499.76,29.77,0.0,2.3,-0.08,50.95,-658.18,49.23,25.6,136.28,822.98,14.74,0.0,0.0,0.16,26.02
2013-02-02 06:00:00,0.0,0.0,-552.16,29.44,0.0,-4.32,-7.64,19.89,-717.14,44.78,30.66,134.95,867.69,14.78,113.09,0.0,0.15,25.81
2013-02-02 09:00:00,0.0,-0.0,-762.49,5.24,0.0,-34.32,-120.22,0.06,-791.68,41.51,32.18,130.63,766.97,14.77,691.94,0.0,0.12,25.28
2013-02-02 12:00:00,0.0,-0.0,-756.33,4.81,0.0,-29.85,-121.66,2.97,-777.31,40.1,32.88,126.33,765.74,14.81,671.96,0.3,0.07,25.18
2013-02-02 15:00:00,0.0,-0.0,-536.25,8.68,0.0,-5.89,-12.95,14.37,-713.36,42.49,33.17,132.33,850.64,15.11,144.66,1.08,0.14,25.78
2013-02-02 18:00:00,0.0,0.0,-392.76,15.66,0.0,-2.78,-3.07,35.6,-724.3,49.37,32.33,130.65,816.65,15.23,0.0,1.49,0.15,25.78
2013-02-02 21:00:00,-0.0,0.0,-399.89,8.89,0.0,-3.29,-0.55,37.44,-658.24,52.88,27.29,120.71,773.44,15.29,0.0,0.91,0.01,25.11
2013-02-03 00:00:00,-0.0,0.0,-460.56,8.27,0.0,-1.41,-0.9,51.93,-628.11,55.52,23.37,111.68,798.53,15.31,0.0,1.0,0.37,24.99
2013-02-03 03:00:00,-0.0,0.0,-470.8,22.16,0.0,1.73,-0.03,81.78,-676.48,59.1,21.52,111.28,805.74,15.29,0.0,2.07,0.73,25.9
2013-02-03 06:00:00,0.0,0.0,-587.68,21.07,0.0,-1.7,-10.28,44.14,-719.28,56.9,25.3,125.63,847.51,15.29,154.87,1.64,0.7,25.88
2013-02-03 09:00:00,0.0,-0.0,-1005.15,0.66,0.0,-34.64,-156.04,0.02,-771.26,42.76,35.02,137.5,930.96,15.16,777.34,1.24,0.68,25.75
2013-02-03 12:00:00,-0.0,0.0,-1072.85,0.68,0.0,-33.67,-147.28,0.16,-764.36,43.49,36.17,144.26,1067.59,15.22,682.64,1.62,0.54,25.78
2013-02-03 15:00:00,-0.0,0.0,-824.42,11.99,0.0,-5.63,-5.15,18.11,-686.54,47.61,35.28,143.55,1083.65,15.16,137.86,1.78,0.8,25.94
2013-02-03 18:00:00,0.0,0.0,-762.53,14.14,0.0,4.86,-5.96,69.71,-670.65,57.07,33.78,142.19,1073.89,15.13,0.0,1.64,0.8,25.94
2013-02-03 21:00:00,0.0,0.0,-770.5,4.0,0.0,3.85,-2.18,48.21,-650.27,55.61,34.72,139.13,1095.76,15.04,0.0,0.17,0.65,25.81
2013-02-04 00:00:00,-0.0,0.0,-751.98,2.32,0.0,1.34,-0.44,57.38,-666.26,55.94,33.34,134.95,1091.64,14.99,0.0,0.22,0.61,25.96
2013-02-04 03:00:00,0.0,-0.0,-710.75,9.17,0.0,3.82,-0.26,93.83,-725.55,55.26,29.7,138.19,1064.71,14.97,0.0,0.16,0.79,25.96
2013-02-04 06:00:00,-0.0,-0.0,-801.94,6.45,0.0,-1.35,-8.64,23.28,-782.58,50.52,29.19,142.07,1127.57,14.96,173.85,0.0,0.8,25.83
2013-02-04 09:00:00,-0.0,0.0,-1188.63,0.48,0.0,-27.59,-154.68,0.06,-794.75,33.27,26.57,131.71,1139.5,14.76,794.36,0.0,0.22,24.72
2013-02-04 12:00:00,0.0,0.0,-1151.6,0.65,0.0,-38.78,-157.07,0.06,-801.54,17.23,24.4,125.72,1202.97,14.86,738.45,0.0,0.4,24.24
2013-02-04 15:00:00,-0.0,-0.0,-937.15,7.89,0.0,-4.3,-2.09,34.33,-746.72,22.33,28.02,138.93,1265.91,14.88,152.11,0.0,0.79,25.07
2013-02-04 18:00:00,0.0,0.0,-877.59,7.97,0.0,-0.01,-0.48,91.66,-734.45,32.43,29.66,140.03,1270.95,14.87,0.0,0.0,0.79,24.16
2013-02-04 21:00:00,-0.0,-0.0,-888.2,6.27,0.0,5.82,-0.47,68.58,-707.62,30.26,30.78,140.35,1275.37,14.88,0.0,0.0,0.78,23.2
2013-02-05 00:00:00,0.0,0.0,-907.15,5.91,0.0,1.19,-1.17,47.43,-706.38,31.69,31.98,141.67,1316.58,14.89,0.0,0.0,0.78,22.57
2013-02-05 03:00:00,-0.0,-0.0,-918.65,11.64,0.0,2.65,-2.12,69.46,-726.64,42.49,31.83,138.1,1310.16,14.89,0.0,0.0,0.79,25.41
2013-02-05 06:00:00,0.0,-0.0,-911.08,8.73,0.0,-6.21,-25.48,7.95,-786.39,47.92,32.04,141.97,1265.26,14.91,184.01,0.0,0.79,25.56
2013-02-05 09:00:00,0.0,0.0,-1161.74,4.08,0.0,-39.88,-161.11,0.09,-812.11,43.38,27.79,130.96,1094.38,14.81,833.97,0.0,0.74,24.63
2013-02-05 12:00:00,0.0,0.0,-1094.51,4.59,0.0,-35.85,-151.32,0.09,-815.54,48.01,28.04,132.65,1121.16,14.86,721.33,0.0,0.69,25.79
2013-02-05 15:00:00,0.0,0.0,-913.34,23.54,0.0,-5.24,-0.29,36.45,-753.37,62.88,29.66,130.46,1203.77,15.03,143.64,0.0,0.8,26.01
2013-02-05 18:00:00,0.0,-0.0,-762.98,28.91,0.0,-3.25,-0.24,82.55,-746.34,62.58,30.48,101.34,1165.53,15.04,0.0,0.0,0.8,25.57
2013-02-05 21:00:00,0.0,0.0,-728.64,16.86,0.0,-3.69,-1.84,47.28,-683.26,61.06,27.88,71.78,1150.71,15.06,0.0,0.0,0.79,26.01
2013-02-06 00:00:00,-0.0,0.0,-712.99,21.43,0.0,-2.26,-1.36,37.98,-650.38,60.66,25.97,70.11,1108.99,15.06,0.0,0.0,0.79,25.98
2013-02-06 03:00:00,0.0,-0.0,-686.6,19.39,0.0,-1.37,-0.04,78.51,-676.84,62.33,27.57,84.36,1050.78,15.08,0.0,0.0,0.8,26.02
2013-02-06 06:00:00,-0.0,0.0,-712.3,24.36,0.0,0.31,-11.27,38.4,-737.44,61.33,28.44,107.83,998.8,15.14,157.32,2.24,0.8,26.02
2013-02-06 09:00:00,0.0,0.0,-933.84,10.78,0.0,-33.25,-162.69,0.01,-806.67,49.2,24.91,118.59,901.41,15.09,787.9,1.75,0.77,26.02
2013-02-06 12:00:00,0.0,0.0,-892.96,6.48,0.0,-32.29,-154.69,0.58,-789.4,55.12,19.23,112.8,892.24,15.01,738.75,2.42,0.68,26.02
2013-02-06 15:00:00,0.0,0.0,-731.94,31.3,0.0,-0.97,-0.83,39.29,-721.72,63.29,25.32,139.82,936.81,15.07,153.38,24.35,0.8,26.02
2013-02-06 18:00:00,-0.0,0.0,-570.65,31.81,0.0,4.58,-0.2,69.98,-716.18,64.58,29.06,141.31,878.89,15.03,0.0,24.96,0.8,26.02
2013-02-06 21:00:00,-0.0,0.0,-501.99,31.18,0.0,2.08,-0.81,48.77,-657.54,63.6,29.38,137.91,798.13,14.96,0.0,7.5,0.8,26.02
2013-02-07 00:00:00,0.0,0.0,-457.21,31.06,0.0,2.34,-0.85,50.76,-648.27,65.11,30.04,132.05,743.5,14.9,0.0,9.74,0.8,26.02
2013-02-07 03:00:00,-0.0,0.0,-352.68,31.68,0.0,0.9,-3.53,66.46,-705.45,66.02,30.68,117.29,674.21,14.88,0.0,32.71,0.8,26.02
2013-02-07 06:00:00,-0.0,0.0,-286.66,28.58,0.0,1.75,-11.59,29.99,-773.19,67.5,29.67,99.22,577.0,14.88,164.94,31.08,0.8,26.02
2013-02-07 09:00:00,-0.0,0.0,-486.15,21.61,0.0,-23.77,-156.27,0.01,-800.96,53.45,24.83,78.34,456.17,14.81,779.06,12.03,0.8,26.02
2013-02-07 12:00:00,0.0,-0.0,-457.47,22.37,0.0,-19.2,-142.93,0.31,-781.48,56.09,21.1,67.62,477.24,14.75,697.82,16.95,0.8,26.02
2013-02-07 15:00:00,-0.0,-0.0,-256.82,32.03,0.0,6.47,-0.42,15.62,-695.33,77.33,20.01,64.09,479.17,14.77,164.52,51.71,0.8,26.02
2013-02-07 18:00:00,0.0,0.0,-161.41,32.59,0.0,14.11,-0.46,58.68,-662.52,94.49,17.0,64.25,433.25,14.81,0.0,68.38,0.8,26.02
2013-02-07 21:00:00,0.0,0.0,-169.78,32.57,0.0,12.9,-0.55,62.87,-626.55,93.71,16.2,62.15,442.43,14.81,0.0,32.4,0.8,26.02
2013-02-08 00:00:00,0.0,0.0,-155.42,32.56,0.0,10.34,-0.64,50.42,-629.33,93.92,18.47,64.16,442.38,14.81,0.0,31.51,0.8,26.02
2013-02-08 03:00:00,-0.0,0.0,-195.11,32.59,0.0,11.78,-0.14,76.21,-695.04,95.47,19.12,67.99,475.96,14.81,0.0,69.52,0.8,26.02
2013-02-08 06:00:00,-0.0,0.0,-230.61,32.59,0.0,5.22,-4.22,28.02,-773.85,88.06,19.16,68.28,479.01,14.8,182.64,64.07,0.8,26.02
2013-02-08 09:00:00,-0.0,0.0,-446.86,25.28,0.0,-32.44,-146.49,0.0,-813.52,57.37,16.17,59.72,411.3,14.72,805.91,21.98,0.8,26.02
2013-02-08 12:00:00,0.0,0.0,-380.33,26.81,0.0,-18.54,-142.05,0.01,-798.49,63.62,15.73,55.96,426.8,14.63,670.77,38.23,0.8,26.02
