snapshot,Fischer-Tropsch,H2 Fuel Cell,low-temperature heat for industry,urban central air heat pump,urban central gas CHP,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-07-12 15:00:00,44.14,0.0,-5.94,4.58,0.0,0.0,-46.02,0.0,8.71,0.0,0.0,-21.9,16.41
2013-07-12 18:00:00,44.14,1.87,-5.94,1.68,1.01,0.0,-45.69,0.0,0.0,0.0,1.5,-24.24,25.66
2013-07-12 21:00:00,44.14,2.89,-5.94,1.42,1.0,0.0,-44.9,0.0,0.0,0.0,1.5,-26.62,26.5
2013-07-13 00:00:00,44.14,2.91,-5.94,1.32,0.97,0.0,-44.7,0.0,0.0,0.0,1.5,-26.81,26.59
2013-07-13 03:00:00,44.14,2.76,-5.94,1.57,1.13,0.0,-45.48,0.0,0.0,0.0,1.5,-25.95,26.26
2013-07-13 06:00:00,44.14,0.0,-5.94,9.62,0.0,0.0,-45.26,1.39,4.04,0.0,0.0,-25.86,17.87
2013-07-13 09:00:00,44.14,0.0,-5.94,12.87,0.0,0.0,-45.06,1.78,23.5,0.0,0.0,-45.93,14.63
2013-07-13 12:00:00,44.14,0.0,-5.94,15.15,0.0,0.0,-45.07,1.76,26.67,0.0,0.0,-49.92,13.2
2013-07-13 15:00:00,44.14,0.0,-5.94,3.13,0.0,0.0,-45.23,0.0,8.53,0.0,0.0,-22.57,17.93
2013-07-13 18:00:00,44.14,0.0,-5.94,2.3,0.0,0.0,-45.03,0.0,0.0,0.0,0.0,-19.02,23.55
2013-07-13 21:00:00,44.14,0.0,-5.94,1.47,0.0,0.0,-44.46,0.0,0.0,0.0,0.0,-19.46,24.24
2013-07-14 00:00:00,44.14,0.0,-5.94,1.28,0.0,0.0,-45.04,0.0,0.0,0.0,0.0,-19.03,24.59
2013-07-14 03:00:00,44.14,0.0,-5.94,1.72,0.0,0.0,-45.99,0.0,0.0,0.0,0.0,-18.66,24.73
2013-07-14 06:00:00,44.14,0.0,-5.94,15.38,0.0,0.0,-45.72,5.32,3.52,0.0,0.0,-33.7,17.0
2013-07-14 09:00:00,44.14,0.0,-5.94,19.27,0.0,0.0,-45.47,6.0,22.98,0.0,0.0,-55.28,14.29
2013-07-14 12:00:00,44.14,0.0,-5.94,19.97,0.0,0.0,-45.48,5.88,25.36,0.0,0.0,-56.97,13.04
2013-07-14 15:00:00,44.14,0.0,-5.94,3.16,0.0,0.0,-45.68,0.0,8.47,0.0,0.0,-22.22,18.06
2013-07-14 18:00:00,44.14,3.53,-5.94,2.32,0.39,0.0,-45.43,0.0,0.0,0.0,1.95,-25.93,24.96
2013-07-14 21:00:00,44.14,3.47,-5.94,1.23,2.0,0.0,-44.71,0.0,0.0,0.0,1.95,-29.63,27.5
2013-07-15 00:00:00,44.14,3.67,-5.94,1.04,1.57,0.0,-44.68,0.0,0.0,0.0,1.95,-30.38,28.63
2013-07-15 03:00:00,44.14,3.14,-5.94,1.15,2.93,0.0,-45.52,0.0,0.0,0.0,1.95,-30.42,28.57
2013-07-15 06:00:00,44.14,0.0,-5.94,8.16,0.0,0.0,-45.29,0.82,4.19,0.0,0.0,-26.87,20.78
2013-07-15 09:00:00,44.14,0.0,-5.94,8.44,0.0,0.0,-45.09,0.82,23.92,0.0,0.0,-43.35,17.05
2013-07-15 12:00:00,44.14,0.0,-5.94,11.82,0.0,0.0,-45.08,0.82,26.47,0.0,0.0,-48.51,16.28
2013-07-15 15:00:00,44.14,0.0,-5.94,3.65,0.0,0.0,-45.21,0.0,9.22,0.0,0.0,-25.96,20.11
2013-07-15 18:00:00,44.14,8.11,-5.94,2.22,0.26,0.0,-44.97,0.0,0.0,0.0,1.95,-35.36,29.59
2013-07-15 21:00:00,44.14,8.23,-5.94,1.07,0.32,0.0,-44.44,0.0,0.0,0.0,1.95,-39.01,33.68
2013-07-16 00:00:00,44.14,8.2,-5.94,1.0,0.37,0.0,-44.65,0.0,0.0,0.0,1.95,-40.35,35.28
2013-07-16 03:00:00,44.14,7.79,-5.94,1.1,0.36,0.0,-45.3,0.0,0.0,0.0,1.95,-38.41,34.3
2013-07-16 06:00:00,44.14,0.0,-5.94,8.29,0.0,0.0,-45.07,0.37,3.87,0.0,0.0,-31.06,25.39
2013-07-16 09:00:00,44.14,0.0,-5.94,12.67,0.0,0.0,-44.91,0.39,23.06,0.0,0.0,-49.73,20.31
2013-07-16 12:00:00,44.14,0.0,-5.94,18.73,0.0,0.0,-44.92,0.46,26.55,0.0,0.0,-58.24,19.22
2013-07-16 15:00:00,44.14,0.0,-5.94,4.18,0.0,0.0,-45.03,0.0,9.21,0.0,0.0,-31.34,24.78
2013-07-16 18:00:00,44.14,10.42,-5.94,1.07,0.0,0.0,-44.74,0.0,0.0,0.0,0.94,-37.69,31.78
2013-07-16 21:00:00,44.14,11.14,-5.94,0.16,0.0,0.0,-44.33,0.0,0.0,0.0,0.93,-41.85,35.73
2013-07-17 00:00:00,44.14,11.24,-5.94,0.11,0.0,0.0,-44.25,0.0,0.0,0.0,0.94,-42.98,36.75
2013-07-17 03:00:00,44.14,10.14,-5.94,0.14,0.0,0.0,-44.74,0.0,0.0,0.0,0.94,-38.64,33.96
2013-07-17 06:00:00,44.14,0.0,-5.94,11.45,0.0,0.0,-44.59,2.91,3.03,0.0,0.0,-29.73,18.72
2013-07-17 09:00:00,44.14,0.0,-5.94,14.88,0.0,0.0,-44.47,2.91,21.47,0.0,0.0,-48.39,15.38
2013-07-17 12:00:00,44.14,0.0,-5.94,11.95,0.0,0.0,-44.47,1.57,25.95,0.0,0.0,-47.69,14.47
2013-07-17 15:00:00,44.14,0.0,-5.94,5.16,0.0,0.0,-44.55,0.0,8.71,0.0,0.0,-24.65,17.12
2013-07-17 18:00:00,44.14,0.0,-5.94,1.79,0.0,0.0,-44.36,0.0,0.0,0.0,0.0,-19.35,23.71
2013-07-17 21:00:00,44.14,0.0,-5.94,0.83,0.0,0.0,-44.06,0.0,0.0,0.0,0.0,-19.59,24.61
2013-07-18 00:00:00,44.14,0.0,-5.94,0.64,0.0,0.0,-44.83,0.0,0.0,0.0,0.0,-19.07,25.06
2013-07-18 03:00:00,44.14,0.0,-5.94,0.89,0.0,0.0,-45.67,0.0,0.0,0.0,0.0,-18.16,24.74
2013-07-18 06:00:00,44.14,0.0,-5.94,7.23,0.0,0.0,-45.41,1.55,3.67,0.0,0.0,-23.0,17.76
2013-07-18 09:00:00,44.14,0.0,-5.94,8.43,0.0,0.0,-45.2,1.84,24.51,0.0,0.0,-42.62,14.82
2013-07-18 12:00:00,44.14,0.0,-5.94,7.05,0.0,0.0,-45.21,0.7,26.46,0.0,0.0,-40.92,13.71
2013-07-18 15:00:00,44.14,0.0,-5.94,3.41,0.0,0.0,-45.35,0.0,7.56,0.0,0.0,-20.89,17.06
2013-07-18 18:00:00,44.14,0.0,-5.94,2.57,0.0,0.0,-45.03,0.0,0.0,0.0,0.0,-17.79,22.05
2013-07-18 21:00:00,44.14,0.0,-5.94,1.49,0.0,0.0,-44.51,0.0,0.0,0.0,0.0,-18.18,22.99
2013-07-19 00:00:00,44.14,0.0,-5.94,0.72,0.0,0.0,-44.94,0.0,0.0,0.0,0.0,-17.98,24.0
2013-07-19 03:00:00,44.14,0.0,-5.94,0.8,0.0,0.0,-45.81,0.0,0.0,0.0,0.0,-17.41,24.22
2013-07-19 06:00:00,44.14,0.0,-5.94,10.61,0.0,0.0,-45.53,0.58,4.19,0.0,0.0,-24.08,16.03
2013-07-19 09:00:00,44.14,0.0,-5.94,15.89,0.0,0.0,-45.31,0.58,25.53,0.0,0.0,-49.06,14.16
2013-07-19 12:00:00,44.14,0.0,-5.94,16.29,0.0,0.0,-45.33,0.56,27.13,0.0,0.0,-49.94,13.08
2013-07-19 15:00:00,44.14,0.0,-5.94,3.81,0.0,0.0,-45.47,0.0,8.47,0.0,0.0,-22.72,17.7
2013-07-19 18:00:00,44.14,0.0,-5.94,3.56,0.0,0.0,-45.12,0.0,0.0,0.0,0.0,-19.51,22.87
2013-07-19 21:00:00,44.14,0.0,-5.94,1.93,0.0,0.0,-44.59,0.0,0.0,0.0,0.0,-19.73,24.19
2013-07-20 00:00:00,44.14,0.0,-5.94,1.35,0.0,0.0,-44.26,0.0,0.0,0.0,0.0,-19.96,24.66
2013-07-20 03:00:00,44.14,0.0,-5.94,1.65,0.0,0.0,-44.67,0.0,0.0,0.0,0.0,-19.81,24.63
2013-07-20 06:00:00,44.14,0.0,-5.94,11.49,0.0,0.0,-44.52,3.18,4.3,0.0,0.0,-30.35,17.69
2013-07-20 09:00:00,44.14,0.0,-5.94,14.1,0.0,0.0,-44.41,3.33,25.08,0.0,0.0,-52.0,15.69
2013-07-20 12:00:00,44.14,0.0,-5.94,13.75,0.0,0.0,-44.43,2.73,27.63,0.0,0.0,-53.14,15.24
2013-07-20 15:00:00,44.14,0.0,-5.94,3.07,0.0,0.0,-44.52,0.0,8.65,0.0,0.0,-25.57,20.17
2013-07-20 18:00:00,44.14,0.0,-5.94,1.6,0.0,0.0,-44.35,0.0,0.0,0.0,0.0,-20.56,25.11
2013-07-20 21:00:00,44.14,0.0,-5.94,1.28,0.0,0.0,-44.04,0.0,0.0,0.0,0.0,-20.76,25.32
2013-07-21 00:00:00,44.14,0.0,-5.94,1.32,0.0,0.0,-44.24,0.0,0.0,0.0,0.0,-20.6,25.31
2013-07-21 03:00:00,44.14,0.0,-5.94,1.37,0.0,0.0,-44.63,0.0,0.0,0.0,0.0,-20.3,25.36
2013-07-21 06:00:00,44.14,0.04,-5.94,9.28,0.0,0.0,-44.48,1.53,3.86,0.0,0.0,-26.58,18.14
2013-07-21 09:00:00,44.14,0.0,-5.94,9.77,0.0,0.0,-44.37,1.75,23.69,0.0,0.0,-43.81,14.76
2013-07-21 12:00:00,44.14,0.0,-5.94,11.19,0.0,0.0,-44.4,1.54,26.59,0.0,0.0,-47.34,14.21
2013-07-21 15:00:00,44.14,0.0,-5.94,2.54,0.0,0.0,-44.48,0.0,7.99,0.0,0.0,-24.27,20.02
2013-07-21 18:00:00,44.14,1.26,-5.94,1.18,0.0,0.0,-44.31,0.0,0.0,0.0,0.0,-21.89,25.55
2013-07-21 21:00:00,44.14,1.26,-5.94,1.11,0.0,0.0,-44.01,0.0,0.0,0.0,0.0,-22.45,25.89
2013-07-22 00:00:00,44.14,1.26,-5.94,0.76,0.0,0.0,-44.16,0.0,0.0,0.0,0.0,-22.55,26.48
2013-07-22 03:00:00,44.14,1.26,-5.94,0.94,0.0,0.0,-44.57,0.0,0.0,0.0,0.0,-22.19,26.36
2013-07-22 06:00:00,44.14,0.0,-5.94,11.84,0.0,0.0,-44.43,2.13,3.53,0.0,0.0,-29.88,18.61
2013-07-22 09:00:00,44.14,0.0,-5.94,14.0,0.0,0.0,-44.33,2.33,22.64,0.0,0.0,-48.81,15.96
2013-07-22 12:00:00,44.14,0.0,-5.94,19.32,0.0,0.0,-44.34,2.02,25.23,0.0,0.0,-55.6,15.16
2013-07-22 15:00:00,44.14,0.0,-5.94,2.72,0.0,0.0,-44.41,0.08,8.95,0.0,0.0,-26.52,20.97
2013-07-22 18:00:00,44.14,6.83,-5.94,2.33,0.0,0.0,-44.23,0.07,0.0,0.0,0.94,-31.85,27.71
2013-07-22 21:00:00,44.14,6.86,-5.94,2.03,0.0,0.0,-43.97,0.07,0.0,0.0,0.94,-33.24,29.11
2013-07-23 00:00:00,44.14,6.86,-5.94,1.92,0.0,0.0,-43.76,0.07,0.0,0.0,0.94,-33.56,29.34
2013-07-23 03:00:00,44.14,6.76,-5.94,1.97,0.0,0.0,-44.03,0.06,0.0,0.0,0.94,-32.49,28.57
2013-07-23 06:00:00,44.14,0.0,-5.94,8.58,0.0,0.0,-43.96,1.65,4.57,0.0,0.0,-31.07,22.03
2013-07-23 09:00:00,44.14,0.0,-5.94,10.55,0.0,0.0,-43.9,1.62,24.19,0.0,0.0,-50.19,19.52
2013-07-23 12:00:00,44.14,0.0,-5.94,16.94,0.0,0.0,-43.9,1.36,27.29,0.0,0.0,-58.53,18.62
2013-07-23 15:00:00,44.14,0.0,-5.94,3.0,0.0,0.0,-43.94,0.0,9.21,0.0,0.0,-29.22,22.73
2013-07-23 18:00:00,44.14,0.0,-5.94,1.38,0.0,0.0,-43.87,0.0,0.0,0.0,0.0,-24.58,28.86
2013-07-23 21:00:00,44.14,0.0,-5.94,1.28,0.0,0.0,-43.7,0.0,0.0,0.0,0.0,-24.69,28.9
2013-07-24 00:00:00,44.14,0.0,-5.94,1.05,0.0,0.0,-43.78,0.0,0.0,0.0,0.0,-24.53,29.05
2013-07-24 03:00:00,44.14,0.0,-5.94,1.26,0.0,0.0,-44.05,0.0,0.0,0.0,0.0,-24.33,28.91
2013-07-24 06:00:00,44.14,0.0,-5.94,6.22,0.0,0.0,-43.98,0.84,4.44,0.0,0.0,-29.24,23.52
2013-07-24 09:00:00,44.14,0.0,-5.94,7.42,0.0,0.0,-43.92,1.1,24.55,0.0,0.0,-50.41,23.05
2013-07-24 12:00:00,44.14,0.0,-5.94,8.05,0.0,0.0,-43.92,0.45,27.17,0.0,0.0,-52.45,22.47
2013-07-24 15:00:00,44.14,2.35,-5.94,1.62,0.0,0.0,-43.96,0.0,9.48,0.0,0.0,-37.41,29.71
2013-07-24 18:00:00,44.14,23.24,-5.94,0.88,0.0,0.0,-43.89,0.0,0.0,0.0,6.97,-75.91,50.51
2013-07-24 21:00:00,44.14,23.39,-5.94,0.7,0.0,0.0,-43.71,0.0,0.0,0.0,7.43,-84.41,58.4
2013-07-25 00:00:00,44.14,23.37,-5.94,0.06,0.0,0.0,-43.52,0.0,0.0,0.0,7.37,-85.71,60.22
2013-07-25 03:00:00,44.06,23.17,-5.94,0.01,0.0,0.0,-43.61,0.0,0.0,0.0,6.29,-79.68,55.7
2013-07-25 06:00:00,44.14,0.0,-5.94,4.32,0.19,0.0,-43.59,0.36,4.8,0.0,0.0,-54.48,50.2
2013-07-25 09:00:00,44.14,0.0,-5.94,4.31,0.19,0.0,-43.57,0.75,24.96,0.0,0.0,-72.35,47.5
2013-07-25 12:00:00,44.14,0.0,-5.94,10.8,0.19,0.0,-43.57,0.27,28.15,0.0,0.0,-82.07,48.02
2013-07-25 15:00:00,44.1,10.46,-5.94,0.26,0.67,0.0,-43.58,0.0,10.08,0.0,11.12,-91.57,64.4
2013-07-25 18:00:00,44.14,23.73,-5.94,0.26,0.82,0.0,-43.56,0.0,0.0,0.0,35.49,-153.79,98.84
2013-07-25 21:00:00,44.14,23.73,-5.94,0.02,0.96,0.0,-43.5,0.0,0.0,0.0,35.47,-178.25,123.35
2013-07-26 00:00:00,44.14,23.73,-5.94,0.0,0.91,0.0,-43.45,0.0,0.0,0.0,34.74,-181.37,127.22
2013-07-26 03:00:00,43.98,23.7,-5.94,0.02,0.28,0.0,-43.48,0.0,0.0,0.0,35.85,-161.12,106.71
2013-07-26 06:00:00,44.14,9.19,-5.94,3.44,0.0,0.0,-43.47,0.62,4.49,0.0,2.45,-91.54,76.62
2013-07-26 09:00:00,44.14,7.51,-5.94,4.26,0.0,0.0,-43.46,0.64,23.98,0.0,1.88,-96.71,63.69
2013-07-26 12:00:00,44.14,0.8,-5.94,7.9,0.0,0.0,-43.46,0.64,27.12,0.0,1.97,-99.41,66.24
2013-07-26 15:00:00,44.1,15.46,-5.94,0.75,0.11,0.0,-43.47,0.0,10.17,0.0,2.09,-95.86,72.58
2013-07-26 18:00:00,44.14,22.87,-5.94,1.24,12.23,0.0,-43.46,0.0,0.0,0.0,23.43,-145.26,90.75
2013-07-26 21:00:00,44.14,23.24,-5.94,0.7,12.61,0.0,-43.44,0.0,0.0,0.0,23.45,-156.55,101.78
2013-07-27 00:00:00,44.14,23.23,-5.94,0.69,12.19,0.0,-43.44,0.0,0.0,0.0,23.47,-148.79,94.43
2013-07-27 03:00:00,44.14,22.45,-5.94,0.01,11.44,0.0,-43.47,0.0,0.0,0.0,23.48,-125.09,72.98
2013-07-27 06:00:00,44.14,0.0,-5.94,11.38,0.04,0.0,-43.46,1.47,3.67,0.0,0.0,-32.72,21.4
2013-07-27 09:00:00,44.14,0.0,-5.94,13.93,0.0,0.0,-43.45,1.53,18.59,0.0,0.0,-47.96,19.15
2013-07-27 12:00:00,44.14,0.0,-5.94,16.86,0.0,0.0,-43.45,1.03,22.74,0.0,0.0,-52.83,17.44
2013-07-27 15:00:00,44.14,0.0,-5.94,1.91,0.0,0.0,-43.46,0.0,9.42,0.0,0.0,-26.72,20.65
2013-07-27 18:00:00,44.14,0.0,-5.94,1.83,0.0,0.0,-43.45,0.0,0.0,0.0,0.0,-22.31,25.74
2013-07-27 21:00:00,44.14,0.0,-5.94,1.44,0.0,0.0,-43.43,0.0,0.0,0.0,0.0,-22.32,26.11
2013-07-28 00:00:00,44.14,0.0,-5.94,1.27,0.0,0.0,-43.51,0.0,0.0,0.0,0.0,-21.9,25.93
2013-07-28 03:00:00,44.14,0.0,-5.94,1.26,0.0,0.0,-43.58,0.0,0.0,0.0,0.0,-21.31,25.42
2013-07-28 06:00:00,44.14,0.03,-5.94,12.36,0.0,0.0,-43.56,2.23,3.55,0.0,0.0,-31.44,18.62
2013-07-28 09:00:00,44.14,0.0,-5.94,17.87,0.0,0.0,-43.54,3.06,18.51,0.0,0.0,-51.0,16.88
2013-07-28 12:00:00,44.14,0.0,-5.94,19.13,0.0,0.0,-43.54,2.61,23.51,0.0,0.0,-56.01,16.09
2013-07-28 15:00:00,44.14,0.0,-5.94,1.61,0.0,0.0,-43.55,0.0,9.11,0.0,0.0,-24.58,19.21
2013-07-28 18:00:00,44.14,0.0,-5.94,3.07,0.0,0.0,-43.54,0.0,0.0,0.0,0.0,-21.11,23.37
2013-07-28 21:00:00,44.14,0.0,-5.94,2.14,0.0,0.0,-43.49,0.0,0.0,0.0,0.0,-20.82,23.96
2013-07-29 00:00:00,44.14,0.0,-5.94,1.18,0.0,0.0,-44.35,0.0,0.0,0.0,0.0,-19.85,24.81
2013-07-29 03:00:00,44.14,0.0,-5.94,1.03,0.0,0.0,-45.04,0.0,0.0,0.0,0.0,-19.19,24.99
2013-07-29 06:00:00,44.14,0.0,-5.94,7.95,0.0,0.0,-44.87,0.91,3.23,0.0,0.0,-23.98,18.55
2013-07-29 09:00:00,44.14,0.0,-5.94,8.49,0.0,0.0,-44.71,0.91,18.27,0.0,0.0,-37.17,16.0
2013-07-29 12:00:00,44.14,0.0,-5.94,9.83,0.0,0.0,-44.7,0.72,23.77,0.0,0.0,-43.22,15.39
2013-07-29 15:00:00,44.14,0.0,-5.94,2.71,0.0,0.0,-44.81,0.0,9.52,0.0,0.0,-23.94,18.31
2013-07-29 18:00:00,44.14,0.0,-5.94,2.27,0.0,0.0,-44.64,0.0,0.0,0.0,0.0,-19.68,23.83
2013-07-29 21:00:00,44.14,0.0,-5.94,1.13,0.0,0.0,-44.2,0.0,0.0,0.0,0.0,-19.74,24.6
2013-07-30 00:00:00,44.14,0.0,-5.94,1.03,0.0,0.0,-44.36,0.0,0.0,0.0,0.0,-19.3,24.42
2013-07-30 03:00:00,44.14,0.0,-5.94,0.97,0.0,0.0,-45.06,0.0,0.0,0.0,0.0,-18.66,24.55
2013-07-30 06:00:00,44.14,0.0,-5.94,11.13,0.0,0.0,-44.91,2.19,4.21,0.0,0.0,-28.01,17.19
2013-07-30 09:00:00,44.14,0.0,-5.94,15.0,0.0,0.0,-44.74,2.42,22.31,0.0,0.0,-48.14,14.93
2013-07-30 12:00:00,44.14,0.0,-5.94,18.68,0.0,0.0,-44.73,1.76,25.74,0.0,0.0,-54.14,14.47
2013-07-30 15:00:00,44.14,0.0,-5.94,5.47,0.0,0.0,-44.84,0.1,11.39,0.0,0.0,-27.77,17.44
2013-07-30 18:00:00,44.14,0.0,-5.94,2.27,0.0,0.0,-44.68,0.02,0.0,0.0,0.0,-19.8,23.98
2013-07-30 21:00:00,44.14,0.0,-5.94,1.27,0.0,0.0,-44.23,0.0,0.0,0.0,0.0,-19.67,24.43
2013-07-31 00:00:00,44.14,0.0,-5.94,1.13,0.0,0.0,-44.11,0.0,0.0,0.0,0.0,-19.8,24.57
2013-07-31 03:00:00,44.14,0.0,-5.94,0.99,0.0,0.0,-44.62,0.0,0.0,0.0,0.0,-19.73,25.16
2013-07-31 06:00:00,44.14,0.0,-5.94,5.82,0.0,0.0,-44.53,0.14,4.07,0.0,0.0,-22.88,19.17
2013-07-31 09:00:00,44.14,0.0,-5.94,6.15,0.0,0.0,-44.4,0.14,21.05,0.0,0.0,-36.54,15.39
2013-07-31 12:00:00,44.14,0.0,-5.94,6.69,0.0,0.0,-44.38,0.14,24.36,0.0,0.0,-40.33,15.31
2013-07-31 15:00:00,44.14,0.0,-5.94,2.55,0.0,0.0,-44.46,0.0,11.34,0.0,0.0,-25.14,17.5
2013-07-31 18:00:00,44.14,0.0,-5.94,1.23,0.0,0.0,-44.36,0.0,0.0,0.0,0.0,-20.25,25.16
2013-07-31 21:00:00,44.14,0.0,-5.94,0.9,0.0,0.0,-44.03,0.0,0.0,0.0,0.0,-20.69,25.61
2013-08-01 00:00:00,44.14,0.0,-5.94,1.26,0.0,0.0,-43.66,0.0,0.0,0.0,0.0,-21.03,25.22
2013-08-01 03:00:00,44.14,0.0,-5.94,1.35,0.0,0.0,-43.84,0.0,0.0,0.0,0.0,-20.92,25.21
2013-08-01 06:00:00,44.14,0.0,-5.94,13.02,0.0,0.0,-43.8,2.62,3.79,0.0,0.0,-31.66,17.83
2013-08-01 09:00:00,44.14,0.0,-5.94,14.24,0.0,0.0,-43.75,2.38,20.3,0.0,0.0,-45.48,14.11
2013-08-01 12:00:00,44.14,0.0,-5.94,16.53,0.0,0.0,-43.75,1.74,23.42,0.0,0.0,-49.8,13.65
2013-08-01 15:00:00,44.14,0.0,-5.94,1.4,0.0,0.0,-43.77,0.0,11.09,0.0,0.0,-25.3,18.38
2013-08-01 18:00:00,44.14,0.0,-5.94,1.42,0.0,0.0,-43.73,0.0,0.0,0.0,0.0,-20.04,24.14
2013-08-01 21:00:00,44.14,0.0,-5.94,1.3,0.0,0.0,-43.61,0.0,0.0,0.0,0.0,-20.52,24.63
2013-08-02 00:00:00,44.14,0.0,-5.94,1.26,0.0,0.0,-43.45,0.0,0.0,0.0,0.0,-20.6,24.58
2013-08-02 03:00:00,44.14,0.0,-5.94,1.29,0.0,0.0,-43.48,0.0,0.0,0.0,0.0,-20.12,24.11
2013-08-02 06:00:00,44.14,0.0,-5.94,12.51,0.0,0.0,-43.47,1.89,3.75,0.0,0.0,-29.07,16.18
2013-08-02 09:00:00,44.14,0.0,-5.94,16.2,0.0,0.0,-43.46,1.97,19.59,0.0,0.0,-47.79,15.29
2013-08-02 12:00:00,44.14,0.0,-5.94,21.8,0.0,0.0,-43.46,1.59,23.45,0.0,0.0,-55.77,14.18
2013-08-02 15:00:00,44.14,0.0,-5.94,2.59,0.0,0.0,-43.47,0.0,10.76,0.0,0.0,-27.14,19.05
2013-08-02 18:00:00,44.14,0.0,-5.94,1.35,0.0,0.0,-43.46,0.0,0.0,0.0,0.0,-20.23,24.13
2013-08-02 21:00:00,44.14,0.0,-5.94,1.34,0.0,0.0,-43.44,0.0,0.0,0.0,0.0,-20.53,24.42
2013-08-03 00:00:00,44.14,0.0,-5.94,1.26,0.0,0.0,-43.55,0.0,0.0,0.0,0.0,-20.38,24.47
2013-08-03 03:00:00,44.14,0.0,-5.94,1.27,0.0,0.0,-43.65,0.0,0.0,0.0,0.0,-19.98,24.16
2013-08-03 06:00:00,44.14,0.0,-5.94,13.87,0.0,0.0,-43.65,1.63,3.83,0.0,0.0,-30.73,16.83
2013-08-03 09:00:00,44.14,0.0,-5.94,19.84,0.0,0.0,-43.62,1.84,18.99,0.0,0.0,-50.49,15.23
2013-08-03 12:00:00,44.14,0.0,-5.94,22.54,0.0,0.0,-43.61,1.47,23.62,0.0,0.0,-56.6,14.37
2013-08-03 15:00:00,44.14,0.0,-5.94,1.43,0.0,0.0,-43.63,0.0,10.35,0.0,0.0,-24.63,18.27
2013-08-03 18:00:00,44.14,0.0,-5.94,1.34,0.0,0.0,-43.63,0.0,0.0,0.0,0.0,-20.4,24.48
2013-08-03 21:00:00,44.14,0.0,-5.94,1.26,0.0,0.0,-43.55,0.0,0.0,0.0,0.0,-20.67,24.75
2013-08-04 00:00:00,44.14,0.0,-5.94,1.26,0.0,0.0,-43.68,0.0,0.0,0.0,0.0,-20.38,24.59
2013-08-04 03:00:00,44.14,0.0,-5.94,1.26,0.0,0.0,-43.85,0.0,0.0,0.0,0.0,-19.97,24.35
2013-08-04 06:00:00,44.14,0.04,-5.94,10.53,0.0,0.0,-43.81,1.29,3.73,0.0,0.0,-27.58,17.58
2013-08-04 09:00:00,44.14,0.0,-5.94,14.46,0.0,0.0,-43.76,1.76,18.37,0.0,0.0,-44.69,15.65
2013-08-04 12:00:00,44.14,0.0,-5.94,17.15,0.0,0.0,-43.76,1.47,22.86,0.0,0.0,-51.27,15.34
2013-08-04 15:00:00,44.13,0.0,-5.94,1.36,0.0,0.0,-43.79,0.0,11.05,0.0,0.0,-25.56,18.74
2013-08-04 18:00:00,44.14,7.83,-5.94,1.07,0.0,0.0,-43.76,0.0,0.0,0.0,1.67,-31.2,26.18
2013-08-04 21:00:00,44.14,7.61,-5.94,1.26,0.0,0.0,-43.63,0.0,0.0,0.0,1.69,-31.75,26.61
2013-08-05 00:00:00,44.14,7.44,-5.94,1.26,0.0,0.0,-43.84,0.0,0.0,0.0,1.7,-31.1,26.33
2013-08-05 03:00:00,44.06,7.13,-5.94,1.26,0.0,0.0,-44.16,0.0,0.0,0.0,1.7,-29.62,25.56
2013-08-05 06:00:00,44.14,0.0,-5.94,8.81,0.0,0.0,-44.14,1.25,4.25,0.0,0.0,-25.37,16.99
2013-08-05 09:00:00,44.14,0.0,-5.94,10.81,0.0,0.0,-44.05,1.28,21.78,0.0,0.0,-43.75,15.72
2013-08-05 12:00:00,44.14,0.0,-5.94,13.25,0.0,0.0,-44.03,1.18,26.28,0.0,0.0,-49.69,14.8
2013-08-05 15:00:00,44.14,0.0,-5.94,1.87,0.0,0.0,-44.08,0.0,10.72,0.0,0.0,-24.84,18.12
2013-08-05 18:00:00,44.14,0.0,-5.94,1.39,0.0,0.0,-44.04,0.0,0.0,0.0,0.0,-19.64,24.08
2013-08-05 21:00:00,44.14,0.0,-5.94,1.35,0.0,0.0,-43.81,0.0,0.0,0.0,0.0,-19.73,23.99
2013-08-06 00:00:00,44.14,0.0,-5.94,1.33,0.0,0.0,-44.43,0.0,0.0,0.0,0.0,-19.18,24.07
2013-08-06 03:00:00,44.14,0.0,-5.94,1.27,0.0,0.0,-45.23,0.0,0.0,0.0,0.0,-18.48,24.22
2013-08-06 06:00:00,44.14,0.0,-5.94,7.49,0.0,0.0,-45.25,0.94,4.54,0.0,0.0,-23.74,17.81
2013-08-06 09:00:00,44.14,0.0,-5.94,8.26,0.0,0.0,-45.02,1.14,24.58,0.0,0.0,-42.56,15.39
2013-08-06 12:00:00,44.14,0.0,-5.94,11.41,0.0,0.0,-44.95,0.93,28.79,0.0,0.0,-50.58,16.19
2013-08-06 15:00:00,44.14,0.0,-5.94,1.29,0.0,0.0,-45.07,0.0,9.86,0.0,0.0,-25.01,20.72
2013-08-06 18:00:00,44.14,5.24,-5.94,1.37,16.15,0.0,-45.02,0.0,0.0,0.0,0.0,-42.9,26.95
2013-08-06 21:00:00,44.14,3.18,-5.94,0.78,8.97,0.0,-44.45,0.0,0.0,0.0,0.0,-35.99,29.3
