snapshot,AC,DAC,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,battery charger,battery discharger,electricity distribution grid,hydro,offwind-ac,offwind-dc,onwind,ror,solar,urban central gas CHP,urban central gas CHP CC,urban central solid biomass CHP CC
2013-09-16 15:00:00,0.0,-1.62,0.0,-830.25,0.0,0.0,-3.13,-1.43,19.66,-523.02,21.69,28.94,111.01,823.05,9.61,343.48,0.0,0.0,1.99
2013-09-16 18:00:00,0.0,-1.62,-0.0,-601.83,0.0,0.0,5.27,-0.03,119.22,-450.59,25.66,30.56,112.99,748.43,9.82,0.0,0.0,0.0,2.12
2013-09-16 21:00:00,0.0,-1.62,-0.0,-602.81,0.0,0.0,4.4,-0.04,112.26,-424.85,24.37,30.46,115.6,730.95,10.14,0.0,0.0,0.0,1.13
2013-09-17 00:00:00,0.0,-1.62,0.0,-609.69,0.0,0.0,3.63,-0.04,75.81,-417.98,24.92,30.44,113.99,765.82,10.43,0.0,0.0,0.0,4.27
2013-09-17 03:00:00,0.0,-1.62,-0.0,-563.75,0.0,0.0,1.85,-0.04,61.69,-460.37,20.67,31.9,111.31,773.92,10.7,4.29,0.0,0.0,9.45
2013-09-17 06:00:00,-0.0,-1.62,-0.0,-927.06,0.0,0.0,-16.45,-34.98,0.16,-497.71,15.93,31.31,109.03,766.41,10.87,543.55,0.0,0.0,0.54
2013-09-17 09:00:00,0.0,-1.62,0.0,-1111.27,0.0,0.0,-37.94,-187.86,0.11,-702.31,16.04,25.78,100.55,771.73,10.72,1115.8,0.0,0.0,0.27
2013-09-17 12:00:00,0.0,-1.62,0.0,-1034.83,0.0,0.0,-34.36,-174.29,0.41,-679.75,18.7,25.33,102.21,803.75,10.75,962.76,0.0,0.0,0.93
2013-09-17 15:00:00,0.0,-1.62,-0.0,-644.14,0.0,0.0,-6.21,-0.75,9.24,-566.31,23.04,26.18,90.04,761.98,10.68,295.18,0.0,0.0,2.68
2013-09-17 18:00:00,-0.0,-1.62,-0.0,-367.37,0.0,0.0,0.69,-0.85,86.9,-533.93,24.97,23.12,62.53,691.68,10.5,0.0,0.0,0.0,3.35
2013-09-17 21:00:00,0.0,-1.62,-0.0,-346.79,0.0,0.0,1.39,-2.04,70.09,-494.56,23.97,21.45,44.8,671.51,10.41,0.0,0.0,0.0,1.4
2013-09-18 00:00:00,-0.0,-1.62,0.0,-309.61,0.0,0.0,-1.6,-3.37,65.33,-468.82,24.82,22.82,43.42,617.27,10.44,0.0,0.0,0.0,0.92
2013-09-18 03:00:00,-0.0,-1.62,-0.0,-261.71,0.0,0.0,-0.54,-4.4,89.33,-489.31,25.8,19.87,39.67,565.29,10.58,3.79,0.0,0.0,3.25
2013-09-18 06:00:00,-0.0,-1.62,0.0,-561.61,0.0,0.0,-12.3,-50.03,3.97,-533.26,22.03,15.63,34.75,519.88,10.65,549.82,0.0,0.0,2.07
2013-09-18 09:00:00,0.0,-1.62,0.0,-881.43,0.0,0.0,-23.37,-169.27,4.7,-687.92,22.56,11.26,31.97,540.59,10.62,1140.71,0.0,0.0,1.2
2013-09-18 12:00:00,-0.0,-1.62,0.0,-940.07,0.0,0.0,-25.09,-139.44,7.52,-638.96,23.79,17.98,45.7,639.94,10.86,997.98,0.0,0.0,1.38
2013-09-18 15:00:00,-0.0,-1.62,-0.0,-598.57,0.0,0.0,2.43,-0.26,24.74,-511.55,26.11,25.54,60.46,639.09,11.08,319.91,0.0,0.0,2.62
2013-09-18 18:00:00,0.0,-1.62,-0.0,-264.05,0.0,0.0,10.93,-0.07,98.01,-465.87,28.1,24.82,63.49,492.72,11.21,0.0,0.0,0.0,2.33
2013-09-18 21:00:00,-0.0,-1.62,0.0,-213.47,0.0,0.0,10.64,-0.16,91.93,-432.2,26.76,23.8,66.73,415.09,11.44,0.0,0.0,0.0,1.05
2013-09-19 00:00:00,0.0,-1.62,-0.0,-178.82,0.0,0.0,10.06,-0.18,89.97,-424.77,25.92,18.02,58.14,389.7,11.69,0.0,0.0,0.0,1.88
2013-09-19 03:00:00,0.0,-1.62,-0.0,-173.19,0.0,0.0,11.06,-0.15,92.38,-455.63,27.3,14.2,47.07,417.06,11.86,3.91,0.0,0.0,5.75
2013-09-19 06:00:00,-0.0,-1.62,0.0,-601.63,0.0,0.0,-11.25,-54.55,0.71,-526.91,24.85,14.31,44.94,488.8,11.89,608.33,0.0,0.0,2.12
2013-09-19 09:00:00,-0.0,-1.62,-0.0,-921.22,0.0,0.0,-35.96,-194.02,0.07,-730.41,24.18,22.38,56.26,564.78,11.56,1203.24,0.0,0.0,0.75
2013-09-19 12:00:00,0.0,-1.62,0.0,-952.49,0.0,0.0,-28.75,-174.64,0.08,-701.92,23.95,32.31,78.59,676.75,11.66,1034.77,0.0,0.0,1.28
2013-09-19 15:00:00,0.0,-1.62,0.0,-642.3,0.0,0.0,-1.32,-3.41,12.86,-554.43,27.2,34.61,83.81,697.34,11.65,332.69,0.0,0.0,2.92
2013-09-19 18:00:00,-0.0,-1.62,-0.0,-356.85,0.0,0.0,6.43,-1.95,80.38,-508.71,31.68,33.21,71.77,631.35,11.62,0.0,0.0,0.0,2.7
2013-09-19 21:00:00,0.0,-1.62,0.0,-306.94,0.0,0.0,3.8,-1.07,63.58,-461.11,33.16,26.97,66.14,564.62,11.59,0.0,0.0,0.0,0.87
2013-09-20 00:00:00,-0.0,-1.62,0.0,-244.97,0.0,0.0,5.69,-1.21,80.51,-442.54,37.42,22.49,57.17,474.65,11.56,0.0,0.0,0.0,0.84
2013-09-20 03:00:00,0.0,-1.62,-0.0,-153.36,0.0,0.0,10.49,-0.71,110.68,-458.03,41.3,19.33,49.19,365.06,11.54,3.61,0.0,0.0,2.51
2013-09-20 06:00:00,0.0,-1.62,-0.0,-400.35,0.0,0.0,-7.53,-42.49,6.22,-544.25,34.77,13.56,41.56,282.5,11.52,605.0,0.0,0.0,1.11
2013-09-20 09:00:00,-0.0,-1.62,-0.0,-673.79,0.0,0.0,-27.44,-173.92,0.02,-682.75,35.41,8.45,31.39,240.3,10.94,1232.36,0.0,0.0,0.63
2013-09-20 12:00:00,0.0,-1.62,-0.0,-631.4,0.0,0.0,-24.63,-155.75,0.09,-641.99,34.78,8.1,30.3,262.05,11.5,1107.92,0.0,0.0,0.64
2013-09-20 15:00:00,0.0,-1.62,-0.0,-201.45,0.0,0.0,4.67,-0.03,14.39,-493.97,43.99,6.85,29.29,237.05,11.49,348.36,0.0,0.0,0.98
2013-09-20 18:00:00,0.0,-1.62,0.0,-91.61,0.0,0.0,25.35,-0.01,107.27,-394.07,58.63,4.9,19.19,257.56,11.51,0.0,0.0,0.0,2.91
2013-09-20 21:00:00,-0.0,-1.62,-0.0,-87.93,0.0,0.0,15.54,-0.02,106.81,-385.09,56.62,4.66,16.51,260.46,11.54,0.0,0.0,0.0,2.52
2013-09-21 00:00:00,0.0,-1.62,-0.0,-73.54,0.0,0.0,13.78,-0.02,98.07,-376.86,54.38,4.39,23.24,241.95,11.57,0.0,0.0,0.0,4.67
2013-09-21 03:00:00,0.0,-1.62,-0.0,-60.05,0.0,0.0,13.89,-0.02,98.33,-397.78,52.88,4.64,26.93,239.8,11.6,3.73,0.0,0.0,7.68
2013-09-21 06:00:00,-0.0,-1.62,-0.0,-354.96,0.0,0.0,-11.83,-30.78,0.16,-399.75,26.75,5.11,26.64,216.28,11.62,511.39,0.0,0.0,0.97
2013-09-21 09:00:00,0.0,-1.62,0.0,-696.42,0.0,0.0,-31.46,-201.24,0.01,-669.96,17.64,6.77,27.93,229.62,11.06,1307.4,0.0,0.0,0.26
2013-09-21 12:00:00,-0.0,-1.62,0.0,-708.86,0.0,0.0,-29.23,-189.6,0.01,-615.67,16.9,9.83,36.86,288.81,11.5,1180.79,0.0,0.0,0.25
2013-09-21 15:00:00,-0.0,-1.62,-0.0,-284.44,0.0,0.0,0.52,-1.83,13.9,-463.64,22.73,11.31,47.22,303.43,11.64,340.24,0.0,0.0,0.54
2013-09-21 18:00:00,0.0,-1.62,0.0,-193.85,0.0,0.0,15.99,-0.03,108.31,-412.24,46.66,12.13,54.92,355.58,11.62,0.0,0.0,0.0,2.52
2013-09-21 21:00:00,0.0,-1.62,0.0,-235.7,0.0,0.0,8.17,-0.03,97.12,-400.43,47.44,14.02,60.95,396.08,11.59,0.0,0.0,0.0,2.4
2013-09-22 00:00:00,-0.0,-1.62,0.0,-235.55,0.0,0.0,8.33,-0.02,92.9,-385.57,46.29,13.16,64.06,384.13,11.5,0.0,0.0,0.0,2.4
2013-09-22 03:00:00,-0.0,-1.62,0.0,-230.41,0.0,0.0,12.73,-0.02,84.2,-385.53,44.7,13.31,74.9,368.53,11.39,4.01,0.0,0.0,3.79
2013-09-22 06:00:00,-0.0,-1.62,0.0,-701.74,0.0,0.0,-21.21,-56.96,0.21,-309.04,5.87,15.98,75.54,368.99,11.23,612.75,0.0,0.0,0.0
2013-09-22 09:00:00,-0.0,-1.62,0.0,-892.06,0.0,0.0,-37.68,-193.14,0.12,-654.32,2.14,14.95,79.48,404.53,10.7,1266.9,0.0,0.0,0.0
2013-09-22 12:00:00,-0.0,-1.62,0.0,-866.19,0.0,0.0,-30.68,-161.53,1.4,-561.07,3.67,14.59,78.86,435.12,11.06,1076.38,0.0,0.0,0.0
2013-09-22 15:00:00,-0.0,-1.62,0.0,-450.06,0.0,0.0,-4.88,-1.84,19.38,-437.69,6.83,14.03,73.02,440.25,11.04,331.38,0.0,0.0,0.17
2013-09-22 18:00:00,-0.0,-1.54,0.0,-315.89,0.0,0.01,14.49,-0.78,103.78,-447.36,30.73,13.06,68.88,512.03,10.96,0.0,10.63,0.0,1.0
2013-09-22 21:00:00,0.0,-1.54,0.0,-329.06,0.0,0.01,16.93,-1.28,92.37,-440.21,29.66,12.08,64.88,539.3,10.93,0.0,4.48,0.0,1.45
2013-09-23 00:00:00,-0.0,-1.54,-0.0,-311.05,0.0,0.01,11.88,-0.8,86.53,-434.17,32.88,11.25,55.84,526.77,10.9,0.0,10.34,0.0,1.17
2013-09-23 03:00:00,-0.0,-1.54,0.0,-288.41,0.0,0.01,14.26,-0.03,101.03,-440.92,33.99,9.37,48.55,494.99,10.88,3.98,12.44,0.0,1.41
2013-09-23 06:00:00,-0.0,-1.26,0.0,-578.44,0.0,0.0,-22.09,-51.84,1.0,-486.42,10.88,9.59,45.74,439.83,10.23,613.1,9.41,0.0,0.28
2013-09-23 09:00:00,0.0,-1.33,0.0,-777.14,0.0,1.96,-39.18,-196.75,0.59,-725.74,9.38,10.88,39.54,404.33,9.7,1260.07,3.68,0.0,0.0
2013-09-23 12:00:00,0.0,-1.33,0.0,-781.88,0.0,1.96,-37.92,-189.12,0.64,-718.86,9.21,13.09,44.77,454.01,9.9,1191.83,3.68,0.0,0.0
2013-09-23 15:00:00,0.0,-1.33,0.0,-401.55,0.0,1.98,-4.91,-1.45,10.23,-508.18,11.7,12.44,44.65,465.02,10.47,354.0,4.89,0.0,2.04
2013-09-23 18:00:00,0.0,-1.33,0.0,-255.68,0.12,4.05,12.43,-0.24,94.26,-454.05,33.52,13.94,42.9,483.38,10.26,0.0,11.86,0.0,4.56
2013-09-23 21:00:00,-0.0,-1.33,0.0,-220.1,0.12,2.55,11.76,-0.69,96.24,-422.14,34.69,13.13,37.72,423.11,9.93,0.0,9.61,0.0,5.39
2013-09-24 00:00:00,0.0,-1.33,-0.0,-172.61,0.12,3.11,14.4,-0.2,98.89,-380.2,38.55,8.55,30.09,335.34,9.67,0.0,9.17,0.0,6.45
2013-09-24 03:00:00,0.0,-1.26,-0.0,-136.45,0.12,4.05,18.28,-0.55,115.29,-397.04,41.33,6.5,27.07,287.27,9.41,3.32,15.71,0.0,6.95
2013-09-24 06:00:00,0.0,-1.26,0.0,-438.3,0.0,4.05,-20.82,-48.26,1.55,-467.98,18.28,6.33,25.92,245.11,8.98,658.71,7.49,0.0,0.21
2013-09-24 09:00:00,-0.0,-1.33,0.0,-653.31,0.0,0.0,-38.76,-200.07,0.49,-738.28,18.4,4.7,21.05,205.59,8.34,1372.33,0.84,0.0,0.0
2013-09-24 12:00:00,0.0,-1.33,-0.0,-661.95,0.0,0.0,-35.73,-186.34,0.64,-709.76,18.06,3.01,22.74,226.46,8.82,1314.5,0.86,0.0,0.01
2013-09-24 15:00:00,-0.0,-1.26,-0.0,-156.38,0.55,2.67,-0.72,-1.41,7.04,-507.58,48.53,3.52,25.2,198.88,9.23,358.98,4.79,0.0,7.93
2013-09-24 18:00:00,-0.0,-1.26,0.0,-70.36,0.55,4.78,29.47,-0.01,108.05,-420.92,65.83,6.74,26.43,190.84,9.21,0.0,35.6,0.0,15.04
2013-09-24 21:00:00,0.0,-1.26,-0.0,-47.97,0.55,4.78,28.67,-0.01,94.77,-380.14,64.37,6.81,26.14,149.69,9.16,0.0,29.33,0.0,15.11
2013-09-25 00:00:00,0.0,-1.38,-0.0,-23.71,0.55,5.91,23.09,-0.01,106.16,-375.74,64.97,3.59,20.85,117.47,9.02,0.0,33.56,0.0,15.67
2013-09-25 03:00:00,0.0,-1.54,-0.0,-22.12,0.55,6.42,22.47,-0.01,110.46,-394.57,66.84,5.52,20.87,107.88,8.84,4.21,47.52,0.0,16.64
2013-09-25 06:00:00,0.0,-1.54,-0.0,-262.93,0.0,4.77,-21.08,-49.36,0.07,-481.55,27.98,6.44,19.81,97.89,8.59,638.18,10.98,0.0,1.73
2013-09-25 09:00:00,-0.0,-1.62,-0.0,-524.07,0.0,0.0,-43.16,-201.03,0.05,-745.04,22.14,2.81,18.2,89.94,8.13,1372.67,0.0,0.0,0.98
2013-09-25 12:00:00,0.0,-1.62,-0.0,-490.54,0.0,0.0,-36.56,-189.28,0.05,-644.26,26.68,2.09,20.56,124.78,8.36,1178.24,0.0,0.0,1.49
2013-09-25 15:00:00,0.0,-1.62,-0.0,-110.78,0.55,0.0,5.17,-2.37,20.75,-448.38,66.33,2.3,29.54,141.38,8.23,280.45,0.58,0.0,7.86
2013-09-25 18:00:00,0.0,-1.62,-0.0,-65.28,0.55,0.0,21.62,-0.01,120.51,-419.72,74.69,3.9,45.21,192.53,8.07,0.0,4.19,0.0,15.35
2013-09-25 21:00:00,0.0,-1.62,0.0,-85.18,0.55,0.0,21.09,-0.03,99.77,-420.68,72.98,6.83,63.38,217.26,7.82,0.0,4.76,0.0,13.07
2013-09-26 00:00:00,0.0,-1.62,0.0,-96.37,0.55,0.0,17.12,-0.02,83.51,-415.49,72.05,10.36,71.17,235.0,7.56,0.0,3.83,0.0,12.35
2013-09-26 03:00:00,0.0,-1.62,0.0,-81.74,0.55,0.0,15.79,-0.02,93.57,-468.44,72.44,17.1,75.9,247.62,7.36,3.94,4.22,0.0,13.33
2013-09-26 06:00:00,-0.0,-1.62,-0.0,-303.35,0.55,0.0,-11.38,-80.13,0.02,-578.45,40.7,19.78,73.83,271.61,7.26,558.34,0.0,0.0,2.83
2013-09-26 09:00:00,0.0,-1.62,-0.0,-572.68,0.55,0.0,-39.17,-202.27,0.01,-757.36,28.25,16.56,54.38,273.45,7.15,1190.7,0.0,0.0,2.04
2013-09-26 12:00:00,0.0,-1.62,-0.0,-468.98,0.55,0.0,-18.78,-150.52,0.02,-642.26,31.6,12.51,38.6,272.06,7.29,915.73,0.0,0.0,3.79
2013-09-26 15:00:00,0.0,-1.62,0.0,-186.18,0.55,0.0,2.18,-1.45,16.66,-481.62,50.26,12.33,37.28,256.15,7.36,277.2,0.0,0.0,10.87
2013-09-26 18:00:00,-0.0,-1.62,0.0,-84.54,0.55,0.0,12.59,-0.02,106.52,-465.45,62.86,16.58,40.8,290.04,7.41,0.0,1.28,0.0,12.98
2013-09-26 21:00:00,0.0,-1.62,-0.0,-104.79,0.55,0.0,10.63,-0.03,83.67,-443.08,62.39,20.14,41.37,309.0,7.45,0.0,1.2,0.0,13.11
2013-09-27 00:00:00,0.0,-1.62,0.0,-99.2,0.55,0.0,10.66,-0.02,90.32,-423.25,63.17,16.43,31.9,287.52,7.48,0.0,2.87,0.0,13.19
2013-09-27 03:00:00,-0.0,-1.62,-0.0,-83.18,0.55,0.0,13.09,-0.02,94.99,-446.36,67.56,15.95,28.14,276.88,7.51,3.08,7.63,0.0,15.77
2013-09-27 06:00:00,-0.0,-1.62,0.0,-328.17,0.0,0.0,-9.53,-64.16,0.19,-556.82,34.17,17.28,28.71,276.7,7.56,592.36,0.0,0.0,3.32
2013-09-27 09:00:00,-0.0,-1.62,0.0,-711.37,0.0,0.0,-30.26,-169.65,0.08,-730.66,28.49,14.61,28.6,237.97,7.54,1324.68,0.0,0.0,1.6
2013-09-27 12:00:00,0.0,-1.62,0.0,-627.73,0.0,0.0,-23.36,-135.93,0.22,-662.69,37.08,12.12,28.24,254.89,7.62,1109.02,0.0,0.0,2.14
2013-09-27 15:00:00,-0.0,-1.62,-0.0,-181.69,0.29,0.0,6.5,-0.26,19.26,-468.49,60.25,13.74,28.65,252.26,7.66,251.83,0.0,0.0,11.61
2013-09-27 18:00:00,0.0,-1.62,0.0,-132.14,0.41,0.0,14.0,-0.02,108.51,-464.47,71.16,16.15,30.75,336.85,7.67,0.0,0.0,0.0,12.75
2013-09-27 21:00:00,-0.0,-1.62,0.0,-153.84,0.43,0.0,10.39,-0.05,72.99,-429.46,67.33,17.44,33.88,362.96,7.67,0.0,0.0,0.0,11.9
2013-09-28 00:00:00,0.0,-1.62,-0.0,-164.47,0.43,0.15,13.34,-0.12,74.56,-422.97,67.02,19.05,38.96,354.85,7.66,0.0,0.0,0.0,13.15
2013-09-28 03:00:00,-0.0,-1.62,0.0,-154.23,0.43,0.13,12.82,-0.24,78.61,-431.56,68.71,20.29,39.3,342.57,7.66,2.46,0.0,0.0,14.64
2013-09-28 06:00:00,0.0,-1.62,0.0,-459.21,0.0,0.0,-10.65,-54.42,0.03,-491.32,38.46,20.3,41.59,335.01,7.66,570.66,0.0,0.0,3.5
2013-09-28 09:00:00,-0.0,-1.62,-0.0,-769.49,0.0,0.0,-30.62,-160.71,0.02,-668.01,38.08,22.35,51.07,300.81,7.57,1208.24,0.0,0.0,2.3
2013-09-28 12:00:00,-0.0,-1.62,0.0,-730.23,0.0,0.0,-19.62,-132.52,0.02,-571.61,38.68,25.15,57.89,345.71,7.69,978.25,0.0,0.0,2.2
2013-09-28 15:00:00,0.0,-1.62,-0.0,-362.7,0.0,0.0,3.39,-1.04,31.11,-465.56,47.3,28.38,70.76,410.22,7.7,227.1,0.0,0.0,4.96
2013-09-28 18:00:00,-0.0,-1.62,0.0,-347.05,0.0,0.0,1.53,-0.68,71.03,-458.5,49.29,32.75,87.74,552.22,7.73,0.0,0.0,0.0,5.56
2013-09-28 21:00:00,0.0,-1.62,-0.0,-375.58,0.0,0.0,2.4,-0.47,60.54,-445.16,46.6,33.85,98.89,568.32,7.79,0.0,0.0,0.0,4.43
2013-09-29 00:00:00,-0.0,-1.62,-0.0,-358.63,0.0,0.0,2.38,-0.21,49.28,-415.58,46.4,30.47,97.7,536.12,7.86,0.0,0.0,0.0,5.83
2013-09-29 03:00:00,0.0,-1.62,-0.0,-360.89,0.0,0.0,2.68,-0.03,54.54,-434.69,46.22,29.95,97.35,548.35,7.95,2.35,0.0,0.0,7.83
2013-09-29 06:00:00,-0.0,-1.62,-0.0,-640.13,0.0,0.0,-4.19,-59.06,0.11,-479.72,37.69,26.74,86.48,527.39,8.06,494.86,0.0,0.0,3.37
2013-09-29 09:00:00,-0.0,-1.62,-0.0,-903.39,0.0,0.0,-8.02,-109.3,0.09,-629.83,37.96,22.38,69.53,469.08,8.16,1042.33,0.19,0.0,2.42
2013-09-29 12:00:00,-0.0,-1.62,-0.0,-854.3,0.0,0.0,-6.0,-85.19,0.35,-596.1,38.68,18.64,68.49,508.44,8.33,897.03,0.57,0.0,2.66
2013-09-29 15:00:00,0.0,-1.62,0.0,-494.72,0.0,0.0,2.02,-1.26,20.24,-474.33,45.64,20.63,89.56,558.77,8.6,220.56,1.55,0.0,4.34
2013-09-29 18:00:00,-0.0,-1.62,0.0,-397.99,0.0,0.0,2.49,-0.06,53.17,-465.71,51.48,26.29,96.81,620.74,8.84,0.0,1.19,0.0,4.35
2013-09-29 21:00:00,0.0,-1.62,0.0,-393.96,0.0,0.0,2.81,-0.05,44.24,-434.45,50.56,25.24,95.66,598.15,9.05,0.0,1.88,0.0,2.48
2013-09-30 00:00:00,0.0,-1.62,-0.0,-343.36,0.0,0.0,3.51,-0.03,58.22,-416.05,51.59,21.09,89.96,520.02,9.25,0.0,2.48,0.0,4.94
2013-09-30 03:00:00,0.0,-1.62,-0.0,-309.25,0.0,0.0,7.8,-0.02,79.75,-457.68,52.95,21.23,89.4,494.48,9.44,1.01,2.86,0.0,9.67
2013-09-30 06:00:00,-0.0,-1.62,-0.0,-555.27,0.0,0.0,-1.8,-34.93,0.08,-568.68,45.46,22.54,89.55,514.16,9.59,473.32,1.67,0.0,5.94
2013-09-30 09:00:00,0.0,-1.62,-0.0,-818.64,0.0,0.0,-10.2,-115.9,0.04,-689.03,44.18,19.81,73.47,493.84,9.66,990.15,0.39,0.0,3.83
2013-09-30 12:00:00,-0.0,-1.62,-0.0,-770.09,0.0,0.0,-2.88,-82.11,0.04,-644.89,44.96,20.62,77.96,526.91,9.77,815.35,1.3,0.0,4.67
2013-09-30 15:00:00,0.0,-1.62,-0.0,-440.99,0.0,0.0,0.87,-1.07,24.32,-506.52,51.47,24.51,92.67,536.74,9.85,200.26,1.59,0.0,7.92
2013-09-30 18:00:00,-0.0,-1.62,-0.0,-368.32,0.0,0.0,10.35,-0.64,86.08,-500.66,59.82,28.72,99.18,568.74,9.91,0.0,0.83,0.0,7.62
2013-09-30 21:00:00,0.0,-1.62,-0.0,-371.62,0.0,0.0,10.12,-0.52,56.75,-459.67,58.86,30.55,100.73,561.37,9.96,0.0,0.87,0.0,4.2
2013-10-01 00:00:00,-0.0,-1.62,0.0,-342.69,0.0,0.0,9.81,-0.55,56.42,-440.91,53.41,25.76,93.06,528.89,10.02,0.0,2.28,0.0,6.12
2013-10-01 03:00:00,0.0,-1.62,0.0,-334.99,0.0,0.0,13.5,-0.03,73.52,-482.49,53.94,25.5,91.62,535.68,10.13,0.0,2.92,0.0,12.31
2013-10-01 06:00:00,-0.0,-1.62,-0.0,-689.66,0.0,0.0,-6.29,-31.01,0.46,-551.17,36.56,26.82,93.3,547.47,10.25,557.94,0.08,0.0,6.87
2013-10-01 09:00:00,0.0,-1.62,0.0,-1047.65,0.0,0.0,-21.72,-179.76,0.02,-726.16,31.4,24.02,80.73,592.49,10.18,1234.99,0.44,0.0,2.63
2013-10-01 12:00:00,-0.0,-1.62,0.0,-941.25,0.0,0.0,-6.07,-145.54,0.03,-654.76,34.72,22.69,83.5,570.31,10.4,1021.65,1.22,0.0,4.7
2013-10-01 15:00:00,0.0,-1.62,0.0,-520.57,0.0,0.0,1.12,-0.28,22.8,-506.39,40.54,27.29,97.67,582.78,10.46,237.14,1.78,0.0,7.27
2013-10-01 18:00:00,-0.0,-1.62,0.0,-437.98,0.0,0.0,2.31,-0.11,79.47,-506.66,40.82,35.77,112.85,657.1,10.5,0.0,0.88,0.0,6.65
2013-10-01 21:00:00,0.0,-1.62,0.0,-485.31,0.0,0.0,2.38,-0.96,56.69,-462.95,39.3,37.48,114.25,685.76,10.53,0.0,0.83,0.0,3.61
2013-10-02 00:00:00,0.0,-1.62,0.0,-455.76,0.0,0.0,2.6,-0.09,74.15,-453.92,40.27,34.1,108.71,633.02,10.54,0.0,0.95,0.0,7.04
2013-10-02 03:00:00,0.0,-1.62,0.0,-421.02,0.0,0.0,6.01,-0.02,103.18,-490.04,43.31,31.04,102.2,600.81,10.55,0.94,1.92,0.0,12.74
2013-10-02 06:00:00,0.0,-1.62,-0.0,-764.41,0.0,0.0,-6.06,-38.2,0.06,-545.24,29.5,28.93,97.8,588.31,10.57,593.86,0.0,0.0,6.49
2013-10-02 09:00:00,-0.0,-1.62,0.0,-1070.4,0.0,0.0,-31.75,-191.18,0.04,-722.0,20.32,25.67,84.06,550.0,10.29,1321.54,0.0,0.0,5.02
2013-10-02 12:00:00,-0.0,-1.62,-0.0,-998.73,0.0,0.0,-22.57,-165.61,0.04,-663.77,23.66,23.77,87.85,569.19,10.52,1131.86,0.0,0.0,5.39
2013-10-02 15:00:00,-0.0,-1.62,0.0,-549.01,0.0,0.0,4.92,-0.28,36.36,-513.65,32.07,25.16,101.41,596.12,10.68,250.01,0.59,0.0,7.25
2013-10-02 18:00:00,0.0,-1.62,0.0,-488.55,0.0,0.0,3.78,-0.06,91.91,-513.75,31.78,28.79,106.14,723.37,10.75,0.0,0.28,0.0,7.17
2013-10-02 21:00:00,-0.0,-1.62,-0.0,-562.5,0.0,0.0,5.02,-0.09,62.96,-469.43,30.15,31.42,108.98,778.99,10.88,0.0,0.02,0.0,5.21
2013-10-03 00:00:00,-0.0,-1.62,0.0,-539.22,0.0,0.0,0.47,-0.12,59.55,-465.79,28.54,31.43,108.75,759.83,10.92,0.0,0.0,0.0,7.26
2013-10-03 03:00:00,-0.0,-1.62,0.0,-525.49,0.0,0.0,5.79,-0.12,74.01,-525.82,29.31,32.1,109.08,781.01,10.94,0.44,0.0,0.0,10.35
2013-10-03 06:00:00,-0.0,-1.62,-0.0,-876.47,0.0,0.0,-17.2,-51.84,1.12,-622.97,9.41,34.76,109.4,818.57,10.87,579.13,0.0,0.0,6.83
2013-10-03 09:00:00,-0.0,-1.62,-0.0,-1070.63,0.0,0.0,-32.08,-145.76,0.12,-735.85,5.05,33.47,90.42,657.93,10.42,1185.05,0.0,0.0,3.46
2013-10-03 12:00:00,0.0,-1.62,0.0,-1038.71,0.0,0.0,-28.54,-136.77,0.21,-693.12,6.16,34.96,91.87,744.27,10.7,1005.29,0.0,0.0,5.3
2013-10-03 15:00:00,0.0,-1.62,0.0,-690.43,0.0,0.0,-0.41,-2.26,23.27,-547.92,13.62,38.65,114.55,828.53,10.83,204.87,0.0,0.0,8.32
2013-10-03 18:00:00,-0.0,-1.62,0.0,-587.19,0.0,0.0,-3.24,-0.17,54.95,-534.81,18.1,37.08,119.84,877.65,10.79,0.0,0.0,0.0,8.6
2013-10-03 21:00:00,-0.0,-1.62,-0.0,-573.82,0.0,0.0,-3.21,-0.21,45.86,-489.93,15.47,37.22,122.56,830.54,10.77,0.0,0.0,0.0,6.36
2013-10-04 00:00:00,-0.0,-1.62,-0.0,-534.74,0.0,0.0,-1.06,-0.17,44.69,-474.67,15.58,38.89,122.78,772.43,10.77,0.0,0.0,0.0,7.09
2013-10-04 03:00:00,-0.0,-1.62,-0.0,-521.58,0.0,0.0,0.95,-0.19,72.56,-513.84,15.45,41.5,123.57,762.03,10.76,0.77,0.0,0.0,9.63
2013-10-04 06:00:00,0.0,-1.62,-0.0,-713.98,0.0,0.0,-7.81,-44.87,0.96,-630.23,9.92,41.87,120.53,720.61,10.69,487.89,0.0,0.0,6.02
2013-10-04 09:00:00,-0.0,-1.62,-0.0,-925.56,0.0,0.0,-10.77,-130.95,1.0,-725.56,9.82,39.1,120.45,592.85,10.53,1017.94,0.0,0.0,2.75
2013-10-04 12:00:00,-0.0,-1.62,0.0,-825.23,0.0,0.0,-6.23,-84.4,0.09,-693.75,9.19,41.16,124.35,568.4,10.68,853.18,0.0,0.0,4.17
2013-10-04 15:00:00,-0.0,-1.62,-0.0,-404.03,0.44,0.0,5.69,-3.55,24.27,-557.02,34.0,37.59,120.59,531.22,10.75,187.5,0.13,0.0,14.05
2013-10-04 18:00:00,0.0,-1.62,-0.0,-303.5,0.41,0.0,14.16,-0.18,86.88,-527.83,38.49,31.6,118.11,516.96,10.89,0.0,0.04,0.0,15.58
