snapshot,DAC,Fischer-Tropsch,H2 Fuel Cell,low-temperature heat for industry,urban central air heat pump,urban central gas CHP,urban central gas CHP CC,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-07-01 18:00:00,-6.15,42.2,0.5,-5.94,8.18,0.0,0.0,0.0,-50.2,0.02,0.0,2.73,-69.9,78.56
2013-07-01 21:00:00,-6.15,40.75,0.5,-5.94,3.57,0.0,0.0,0.0,-47.81,0.02,0.0,4.26,-72.4,83.21
2013-07-02 00:00:00,-6.15,41.42,0.5,-5.94,4.14,0.0,0.0,0.0,-49.29,0.02,0.0,6.18,-73.16,82.28
2013-07-02 03:00:00,-6.15,42.74,0.5,-5.94,4.87,0.0,0.0,0.0,-53.74,0.02,0.0,6.26,-71.25,82.69
2013-07-02 06:00:00,-6.15,45.5,0.0,-5.94,48.35,0.0,0.0,0.0,-53.59,8.19,4.25,0.0,-96.29,55.68
2013-07-02 09:00:00,-6.15,45.59,0.0,-5.94,69.02,0.0,0.0,0.0,-52.35,9.05,26.25,0.0,-131.13,45.65
2013-07-02 12:00:00,-6.15,45.61,0.0,-5.94,92.86,0.0,0.0,0.0,-52.06,10.48,27.57,0.0,-158.13,45.75
2013-07-02 15:00:00,-6.15,45.55,0.0,-5.94,33.25,0.0,0.0,0.0,-52.73,0.08,7.67,0.0,-74.91,53.16
2013-07-02 18:00:00,-6.15,45.49,0.0,-5.94,26.9,0.0,0.0,0.0,-52.26,0.0,0.0,0.0,-71.83,63.78
2013-07-02 21:00:00,-6.15,45.4,0.0,-5.94,23.4,0.0,0.0,0.0,-49.15,0.0,0.0,0.0,-74.31,66.75
2013-07-03 00:00:00,-6.15,45.26,0.0,-5.94,19.46,0.0,0.0,0.0,-45.83,0.0,0.0,0.0,-77.72,70.91
2013-07-03 03:00:00,-6.15,45.16,0.0,-5.94,20.28,0.0,0.0,0.0,-47.59,0.0,0.0,0.0,-77.46,71.7
2013-07-03 06:00:00,-6.15,44.8,0.0,-5.94,43.73,0.0,0.0,0.0,-47.3,2.63,2.43,0.0,-91.46,57.25
2013-07-03 09:00:00,-6.15,44.68,0.0,-5.94,49.94,0.0,0.0,0.0,-46.85,2.7,13.48,0.0,-105.46,53.59
2013-07-03 12:00:00,-6.15,44.33,0.0,-5.94,54.35,0.0,0.0,0.0,-46.79,3.46,16.32,0.0,-111.33,51.74
2013-07-03 15:00:00,-6.15,44.37,0.0,-5.94,28.73,0.0,0.0,0.0,-47.06,0.44,4.28,0.0,-75.69,57.01
2013-07-03 18:00:00,-6.15,45.19,0.0,-5.94,14.95,0.0,0.0,0.0,-46.72,0.0,0.0,0.02,-77.72,76.36
2013-07-03 21:00:00,-6.15,45.12,0.0,-5.94,7.13,0.0,0.0,0.0,-45.56,0.01,0.0,0.04,-79.17,84.51
2013-07-04 00:00:00,-6.15,45.08,0.0,-5.94,4.2,0.0,0.0,0.0,-44.63,0.01,0.0,0.05,-80.11,87.5
2013-07-04 03:00:00,-6.15,45.17,0.0,-5.94,4.54,0.0,0.0,0.0,-45.53,0.02,0.0,0.06,-79.9,87.72
2013-07-04 06:00:00,-6.15,45.25,0.0,-5.94,36.17,0.0,0.0,0.0,-45.36,1.99,3.12,0.0,-86.79,57.7
2013-07-04 09:00:00,-6.15,45.32,0.0,-5.94,54.9,0.0,0.0,0.0,-45.14,2.47,21.54,0.0,-120.54,53.52
2013-07-04 12:00:00,-6.15,45.17,0.0,-5.94,66.2,0.0,0.0,0.0,-45.11,2.19,23.31,0.0,-129.85,50.17
2013-07-04 15:00:00,-6.15,45.04,0.0,-5.94,40.09,0.0,0.0,0.0,-45.25,0.0,7.22,0.0,-90.84,55.82
2013-07-04 18:00:00,-6.15,43.37,0.0,-5.94,13.63,0.0,0.0,0.0,-45.07,0.0,0.0,0.01,-75.27,75.41
2013-07-04 21:00:00,-6.15,42.62,0.0,-5.94,10.37,0.0,0.0,0.0,-44.48,0.0,0.0,0.02,-74.92,78.48
2013-07-05 00:00:00,-6.15,41.98,0.0,-5.94,8.02,0.0,0.0,0.0,-44.3,0.0,0.0,0.03,-74.13,80.48
2013-07-05 03:00:00,-6.15,41.44,0.0,-5.94,6.96,0.0,0.0,0.0,-44.96,0.0,0.0,0.05,-73.13,81.73
2013-07-05 06:00:00,-6.15,42.41,0.0,-5.94,33.59,0.0,0.0,0.0,-44.87,0.76,3.75,0.0,-79.57,56.01
2013-07-05 09:00:00,-6.16,42.9,0.0,-5.94,40.07,0.0,0.0,0.0,-44.7,0.5,21.09,0.0,-93.52,45.75
2013-07-05 12:00:00,-6.16,42.8,0.0,-5.94,48.06,0.0,0.0,0.0,-44.67,0.51,23.83,0.0,-103.36,44.91
2013-07-05 15:00:00,-6.16,41.89,0.0,-5.94,33.46,0.0,0.0,0.0,-44.77,0.03,8.81,0.0,-76.22,48.89
2013-07-05 18:00:00,-6.16,38.91,0.0,-5.94,24.02,0.0,0.0,0.0,-44.65,0.0,0.0,0.0,-65.36,59.18
2013-07-05 21:00:00,-6.16,39.3,0.0,-5.94,14.54,0.0,0.0,0.0,-44.22,0.0,0.0,0.0,-67.2,69.68
2013-07-06 00:00:00,-6.16,40.34,0.0,-5.94,7.93,0.0,0.0,0.0,-43.84,0.0,0.0,0.0,-69.08,76.74
2013-07-06 03:00:00,-6.16,41.02,0.0,-5.94,7.91,0.0,0.0,0.0,-44.12,0.0,0.0,0.0,-69.91,77.2
2013-07-06 06:00:00,-6.16,42.84,0.0,-5.94,56.91,0.0,0.0,0.0,-44.05,6.67,4.0,0.0,-104.31,50.04
2013-07-06 09:00:00,-6.16,43.76,0.0,-5.94,65.84,0.0,0.0,0.0,-43.98,9.35,22.2,0.0,-128.86,43.77
2013-07-06 12:00:00,-6.16,43.66,0.0,-5.94,88.09,0.0,0.0,0.0,-43.98,7.89,24.25,0.0,-150.65,42.83
2013-07-06 15:00:00,-6.16,43.23,0.0,-5.94,14.48,0.0,0.0,0.0,-44.03,0.05,8.24,0.0,-70.53,60.65
2013-07-06 18:00:00,-6.16,38.75,0.0,-5.94,10.69,0.0,0.0,0.0,-43.98,0.0,0.0,0.0,-62.01,68.64
2013-07-06 21:00:00,-6.16,36.57,0.0,-5.94,6.56,0.0,0.0,0.0,-43.77,0.0,0.0,0.0,-62.36,75.09
2013-07-07 00:00:00,-5.33,35.18,0.0,-5.94,5.44,0.0,0.0,0.0,-43.86,0.0,0.0,0.0,-63.59,78.1
2013-07-07 03:00:00,-3.92,34.88,0.0,-5.94,5.44,0.0,0.0,0.0,-44.15,0.0,0.0,0.0,-63.63,77.31
2013-07-07 06:00:00,-4.97,36.15,0.0,-5.94,62.43,0.0,0.0,0.0,-44.07,9.47,3.66,0.0,-103.9,47.16
2013-07-07 09:00:00,-5.04,36.5,0.0,-5.94,79.98,0.0,0.0,0.0,-44.0,16.69,20.51,0.0,-139.38,40.67
2013-07-07 12:00:00,-5.0,36.62,0.0,-5.94,122.49,0.0,0.0,0.0,-44.0,16.57,22.54,0.0,-183.5,40.22
2013-07-07 15:00:00,-4.8,37.14,0.0,-5.94,28.4,0.0,0.0,0.0,-44.06,0.76,6.79,0.0,-74.8,56.5
2013-07-07 18:00:00,-4.68,36.49,0.0,-5.94,10.45,0.0,0.0,0.0,-43.99,0.0,0.0,0.0,-62.09,69.76
2013-07-07 21:00:00,-4.65,36.29,0.0,-5.94,8.04,0.0,0.0,0.0,-43.78,0.0,0.0,0.0,-64.07,74.1
2013-07-08 00:00:00,-4.64,36.18,0.0,-5.94,6.48,0.0,0.0,0.0,-44.07,0.0,0.0,0.0,-64.64,76.62
2013-07-08 03:00:00,-4.6,36.32,0.0,-5.94,6.91,0.0,0.0,0.0,-44.54,0.0,0.0,0.0,-64.27,76.11
2013-07-08 06:00:00,-4.52,36.89,0.0,-5.94,65.05,0.0,0.0,0.0,-44.42,7.46,4.17,0.0,-104.02,45.32
2013-07-08 09:00:00,-4.79,37.27,0.0,-5.94,93.85,0.0,0.0,0.0,-44.3,10.14,24.9,0.0,-152.07,40.94
2013-07-08 12:00:00,-4.88,37.41,0.0,-5.94,112.32,0.0,0.0,0.0,-44.3,10.46,22.43,0.0,-166.52,39.0
2013-07-08 15:00:00,-4.87,37.11,0.0,-5.94,37.8,0.0,0.0,0.0,-44.37,0.18,5.63,0.0,-73.07,47.52
2013-07-08 18:00:00,-4.79,36.55,0.0,-5.94,14.12,1.73,0.0,0.0,-44.25,0.0,0.0,0.0,-62.62,65.2
2013-07-08 21:00:00,-4.83,36.48,0.0,-5.94,6.82,1.59,0.0,0.0,-43.96,0.0,0.0,0.0,-64.27,74.1
2013-07-09 00:00:00,-4.58,36.14,0.0,-5.94,4.2,1.73,0.0,0.0,-44.16,0.0,0.0,0.0,-64.69,77.3
2013-07-09 03:00:00,-4.71,36.33,0.0,-5.94,4.49,1.73,0.0,0.0,-44.69,0.0,0.0,0.0,-64.1,76.88
2013-07-09 06:00:00,-4.98,36.91,0.0,-5.94,37.43,0.59,0.0,0.0,-44.55,1.13,4.23,0.0,-71.35,46.52
2013-07-09 09:00:00,-6.11,38.08,0.0,-5.94,45.39,0.0,0.0,0.0,-44.42,1.23,26.25,0.0,-97.63,43.13
2013-07-09 12:00:00,-6.16,38.22,0.0,-5.94,76.82,0.0,0.0,0.0,-44.42,1.3,25.65,0.0,-124.92,39.43
2013-07-09 15:00:00,-6.16,38.43,0.0,-5.94,27.4,0.0,0.0,0.0,-44.5,0.0,5.48,0.0,-66.95,52.22
2013-07-09 18:00:00,-6.16,37.8,0.0,-5.94,10.7,0.0,0.0,0.0,-44.36,0.01,0.0,0.0,-62.36,70.31
2013-07-09 21:00:00,-6.16,37.84,0.0,-5.94,9.02,0.0,0.0,0.0,-44.03,0.01,0.0,0.0,-63.55,72.8
2013-07-10 00:00:00,-6.16,38.25,0.0,-5.94,7.21,0.0,0.0,0.0,-44.68,0.08,0.0,0.0,-63.88,75.11
2013-07-10 03:00:00,-5.81,37.84,0.0,-5.94,7.61,0.0,0.0,0.0,-45.59,0.39,0.0,0.0,-63.53,75.02
2013-07-10 06:00:00,-3.92,36.41,0.0,-5.94,59.71,0.0,0.0,0.0,-45.38,5.39,4.64,0.0,-96.49,45.56
2013-07-10 09:00:00,-3.92,36.56,0.0,-5.94,78.09,0.0,0.0,0.0,-45.16,7.19,25.95,0.0,-135.34,42.56
2013-07-10 12:00:00,-3.92,36.67,0.0,-5.94,94.65,0.0,0.0,0.0,-45.14,6.95,25.27,0.0,-149.33,40.77
2013-07-10 15:00:00,-3.92,36.6,0.0,-5.94,30.59,0.0,0.0,0.0,-45.28,0.09,6.09,0.0,-66.65,48.41
2013-07-10 18:00:00,-3.92,36.35,0.0,-5.94,18.72,0.0,0.0,0.0,-45.06,0.0,0.0,0.0,-62.97,62.82
2013-07-10 21:00:00,-3.92,36.11,0.0,-5.94,15.52,0.0,0.0,0.0,-44.48,0.0,0.0,0.0,-64.12,66.83
2013-07-11 00:00:00,-3.92,35.84,0.0,-5.94,14.05,0.0,0.0,0.0,-45.79,0.0,0.0,0.0,-64.49,70.24
2013-07-11 03:00:00,-3.92,35.8,0.0,-5.94,10.92,0.0,0.0,0.0,-47.46,0.0,0.0,0.0,-63.64,74.23
2013-07-11 06:00:00,-3.92,36.24,0.0,-5.94,44.02,0.0,0.0,0.0,-47.09,1.55,4.56,0.0,-75.28,45.85
2013-07-11 09:00:00,-3.92,36.42,0.0,-5.94,57.4,0.0,0.0,0.0,-46.68,2.12,25.09,0.0,-106.76,42.25
2013-07-11 12:00:00,-3.92,36.34,0.0,-5.94,69.77,0.0,0.0,0.0,-46.65,1.7,25.8,0.0,-115.91,38.8
2013-07-11 15:00:00,-3.92,36.32,0.0,-5.94,24.4,0.05,0.0,0.0,-46.91,0.0,7.31,0.0,-59.92,48.6
2013-07-11 18:00:00,-3.92,34.53,0.0,-5.94,13.58,1.73,0.0,0.0,-46.5,0.0,0.0,0.0,-62.09,68.61
2013-07-11 21:00:00,-3.69,34.38,0.0,-5.94,4.94,3.29,0.0,0.0,-45.43,0.0,0.0,0.0,-63.89,76.32
2013-07-12 00:00:00,-3.67,34.47,0.0,-5.94,1.8,4.16,0.0,0.0,-45.18,0.0,0.0,0.0,-64.18,78.54
2013-07-12 03:00:00,-3.66,34.74,0.0,-5.94,1.75,4.64,0.0,0.0,-46.45,0.0,0.0,0.0,-63.03,77.95
2013-07-12 06:00:00,-3.92,35.13,0.0,-5.94,36.72,0.84,0.0,0.0,-46.13,4.34,3.63,0.0,-75.11,50.42
2013-07-12 09:00:00,-5.21,37.29,0.0,-5.94,48.04,0.0,0.0,0.0,-45.83,5.24,21.65,0.0,-96.43,41.18
2013-07-12 12:00:00,-5.39,37.56,0.0,-5.94,56.66,0.0,0.0,0.0,-45.82,4.3,24.27,0.0,-103.75,38.09
2013-07-12 15:00:00,-4.33,36.25,0.0,-5.94,26.75,0.0,0.0,0.0,-46.02,0.02,7.96,0.0,-64.47,49.76
2013-07-12 18:00:00,-3.91,34.36,0.0,-5.94,7.05,0.0,0.0,0.0,-45.69,0.0,0.0,0.34,-60.54,74.32
2013-07-12 21:00:00,-3.89,34.27,0.0,-5.94,4.71,0.0,0.0,0.0,-44.9,0.0,0.0,0.32,-62.07,77.5
2013-07-13 00:00:00,-4.17,34.68,0.0,-5.94,3.87,0.0,0.0,0.0,-44.7,0.0,0.0,0.28,-62.33,78.31
2013-07-13 03:00:00,-5.49,36.27,0.0,-5.94,5.35,0.0,0.0,0.0,-45.48,0.0,0.0,0.28,-61.74,76.74
2013-07-13 06:00:00,-5.4,36.67,0.0,-5.94,54.37,0.0,0.0,0.0,-45.26,5.63,4.08,0.0,-91.88,47.73
2013-07-13 09:00:00,-6.15,38.83,0.0,-5.94,75.45,0.0,0.0,0.0,-45.06,7.26,20.78,0.0,-125.51,40.33
2013-07-13 12:00:00,-6.15,38.89,0.0,-5.94,92.87,0.0,0.0,0.0,-45.07,8.32,23.05,0.0,-144.04,38.06
2013-07-13 15:00:00,-6.15,38.94,0.0,-5.94,33.78,0.0,0.0,0.0,-45.23,0.0,7.73,0.0,-76.99,53.84
2013-07-13 18:00:00,-6.15,36.84,0.0,-5.94,13.05,0.29,0.0,0.0,-45.03,0.0,0.0,0.03,-60.92,67.84
2013-07-13 21:00:00,-6.12,36.07,0.0,-5.94,6.69,0.47,0.0,0.0,-44.46,0.0,0.0,0.19,-61.93,75.02
2013-07-14 00:00:00,-3.92,34.91,0.0,-5.94,4.29,0.61,0.0,0.0,-45.04,0.0,0.0,0.25,-62.02,76.85
2013-07-14 03:00:00,-4.26,35.57,0.0,-5.94,6.11,1.72,0.0,0.0,-45.99,0.0,0.0,0.26,-62.53,75.06
2013-07-14 06:00:00,-4.98,36.14,0.0,-5.94,63.41,0.74,0.0,0.0,-45.72,13.81,4.04,0.0,-105.37,43.86
2013-07-14 09:00:00,-6.15,40.31,0.0,-5.94,80.14,0.0,0.0,0.0,-45.47,16.46,21.05,0.0,-140.75,40.34
2013-07-14 12:00:00,-6.15,40.99,0.0,-5.94,94.34,0.0,0.0,0.0,-45.48,16.37,22.15,0.0,-154.29,38.02
2013-07-14 15:00:00,-6.15,41.53,0.0,-5.94,26.7,0.0,0.0,0.0,-45.68,1.55,8.36,0.0,-70.95,50.56
2013-07-14 18:00:00,-5.33,38.69,0.0,-5.94,9.02,1.05,0.0,0.0,-45.43,0.11,0.0,2.21,-61.32,66.93
2013-07-14 21:00:00,-4.98,37.68,0.0,-5.94,5.87,1.06,0.0,0.0,-44.71,0.11,0.0,2.25,-62.03,70.68
2013-07-15 00:00:00,-4.98,37.45,0.0,-5.94,3.96,1.25,0.0,0.0,-44.68,0.13,0.0,3.19,-63.33,72.95
2013-07-15 03:00:00,-6.13,38.82,0.0,-5.94,3.78,1.78,0.0,0.0,-45.52,0.14,0.0,4.96,-65.38,73.5
2013-07-15 06:00:00,-6.15,41.04,0.0,-5.94,51.41,0.0,0.0,0.0,-45.29,2.53,4.72,0.0,-88.34,46.01
2013-07-15 09:00:00,-6.15,41.5,0.0,-5.94,63.88,0.0,0.0,0.0,-45.09,4.36,21.49,0.0,-112.9,38.84
2013-07-15 12:00:00,-6.15,41.38,0.0,-5.94,92.62,0.0,0.0,0.0,-45.08,5.81,23.31,0.0,-143.35,37.39
2013-07-15 15:00:00,-6.15,41.26,0.0,-5.94,32.13,0.0,0.0,0.0,-45.21,0.16,8.79,0.0,-74.7,49.65
2013-07-15 18:00:00,-6.13,37.95,0.0,-5.94,5.16,0.13,0.0,0.0,-44.97,0.19,0.0,2.81,-60.41,71.2
2013-07-15 21:00:00,-6.15,37.8,0.0,-5.94,1.54,0.21,0.0,0.0,-44.44,0.23,0.0,2.95,-61.41,75.2
2013-07-16 00:00:00,-6.15,37.32,0.0,-5.94,1.3,0.34,0.0,0.0,-44.65,0.25,0.0,3.24,-62.05,76.33
2013-07-16 03:00:00,-6.14,37.21,0.0,-5.94,1.52,0.38,0.0,0.0,-45.3,0.25,0.0,3.26,-61.8,76.56
2013-07-16 06:00:00,-6.14,38.8,0.0,-5.94,62.44,0.0,0.0,0.0,-45.07,8.94,4.33,0.0,-103.66,46.28
2013-07-16 09:00:00,-6.15,39.53,0.0,-5.94,76.8,0.0,0.0,0.0,-44.91,10.85,22.53,0.0,-131.16,38.43
2013-07-16 12:00:00,-6.14,39.71,0.0,-5.94,92.12,0.0,0.0,0.0,-44.92,9.67,25.66,0.0,-148.52,38.35
2013-07-16 15:00:00,-4.98,38.12,0.0,-5.94,27.82,0.0,0.0,0.0,-45.03,0.29,7.95,0.0,-64.01,45.78
2013-07-16 18:00:00,-4.97,35.61,0.0,-5.94,5.83,0.0,0.0,0.0,-44.74,0.47,0.0,0.3,-59.01,72.44
2013-07-16 21:00:00,-4.97,35.39,0.0,-5.94,0.97,0.0,0.0,0.0,-44.33,0.0,0.0,0.34,-60.02,78.56
2013-07-17 00:00:00,-4.97,35.44,0.0,-5.94,0.78,0.0,0.0,0.0,-44.25,0.0,0.0,0.53,-60.95,79.36
2013-07-17 03:00:00,-4.97,35.87,0.0,-5.94,1.09,0.0,0.0,0.0,-44.74,0.0,0.0,0.88,-61.48,79.28
2013-07-17 06:00:00,-4.98,36.89,0.0,-5.94,44.99,0.0,0.0,0.0,-44.59,5.61,2.77,0.0,-83.01,48.25
2013-07-17 09:00:00,-4.98,38.21,0.0,-5.94,53.19,0.0,0.0,0.0,-44.47,6.12,19.48,0.0,-100.25,38.62
2013-07-17 12:00:00,-4.98,38.23,0.0,-5.94,60.87,0.0,0.0,0.0,-44.47,4.71,23.16,0.0,-109.51,37.92
2013-07-17 15:00:00,-4.98,38.51,0.0,-5.94,29.88,0.0,0.0,0.0,-44.55,0.01,6.56,0.0,-69.5,50.01
2013-07-17 18:00:00,-4.98,36.62,0.0,-5.94,10.68,0.4,0.0,0.0,-44.36,0.01,0.0,0.0,-59.56,67.12
2013-07-17 21:00:00,-4.98,36.25,0.0,-5.94,8.14,0.69,0.0,0.0,-44.06,0.01,0.0,0.0,-61.2,71.09
2013-07-18 00:00:00,-4.98,36.29,0.0,-5.94,3.71,1.45,0.0,0.0,-44.83,0.01,0.0,0.0,-62.81,77.09
2013-07-18 03:00:00,-4.98,36.42,0.0,-5.94,3.26,1.29,0.0,0.0,-45.67,0.01,0.0,0.0,-62.06,77.67
2013-07-18 06:00:00,-4.98,36.82,0.0,-5.94,37.13,0.0,0.0,0.0,-45.41,1.84,3.72,0.0,-68.63,45.44
2013-07-18 09:00:00,-6.08,38.47,0.0,-5.94,54.09,0.0,0.0,0.0,-45.2,1.87,24.33,0.0,-100.83,39.28
2013-07-18 12:00:00,-6.08,38.39,0.0,-5.94,75.54,0.0,0.0,0.0,-45.21,1.21,24.55,0.0,-120.88,38.41
2013-07-18 15:00:00,-6.07,38.83,0.0,-5.94,36.04,0.0,0.0,0.0,-45.35,0.01,5.41,0.0,-69.31,46.36
2013-07-18 18:00:00,-5.88,37.51,0.0,-5.94,16.56,0.0,0.0,0.0,-45.03,0.01,0.0,0.0,-58.87,61.65
2013-07-18 21:00:00,-6.09,37.46,0.0,-5.94,7.76,0.0,0.0,0.0,-44.51,0.01,0.0,0.0,-60.46,71.77
2013-07-19 00:00:00,-6.07,37.0,0.0,-5.94,4.89,0.0,0.0,0.0,-44.94,0.01,0.0,0.0,-60.97,76.03
2013-07-19 03:00:00,-6.02,37.08,0.0,-5.94,3.86,0.0,0.0,0.0,-45.81,0.01,0.0,0.0,-60.09,76.92
2013-07-19 06:00:00,-5.26,37.04,0.0,-5.94,71.45,0.0,0.0,0.0,-45.53,12.45,4.39,0.0,-112.3,43.68
2013-07-19 09:00:00,-6.15,38.04,0.0,-5.94,85.79,0.0,0.0,0.0,-45.31,18.85,26.74,0.0,-153.32,41.3
2013-07-19 12:00:00,-6.15,37.9,0.0,-5.94,111.62,0.0,0.0,0.0,-45.33,18.73,26.66,0.0,-176.86,39.36
2013-07-19 15:00:00,-6.15,38.67,0.0,-5.94,29.49,0.0,0.0,0.0,-45.47,0.57,6.36,0.0,-74.61,57.07
2013-07-19 18:00:00,-6.15,38.27,0.0,-5.94,10.33,0.0,0.0,0.0,-45.12,0.07,0.0,0.0,-62.07,70.62
2013-07-19 21:00:00,-6.15,38.66,0.0,-5.94,8.12,0.0,0.0,0.0,-44.59,0.09,0.0,0.0,-63.76,73.59
2013-07-20 00:00:00,-6.15,38.87,0.0,-5.94,6.62,0.0,0.0,0.0,-44.26,0.07,0.0,0.0,-64.6,75.38
2013-07-20 03:00:00,-6.15,38.88,0.0,-5.94,6.37,0.0,0.0,0.0,-44.67,0.06,0.0,0.0,-64.72,76.17
2013-07-20 06:00:00,-6.15,38.98,0.0,-5.94,52.99,0.0,0.0,0.0,-44.52,5.26,4.41,0.0,-97.62,52.6
2013-07-20 09:00:00,-6.15,39.57,0.0,-5.94,74.46,0.0,0.0,0.0,-44.41,7.29,24.42,0.0,-132.39,43.15
2013-07-20 12:00:00,-6.15,40.38,0.0,-5.94,83.84,0.0,0.0,0.0,-44.43,7.23,24.48,0.0,-141.63,42.21
2013-07-20 15:00:00,-6.15,40.19,0.0,-5.94,12.35,0.0,0.0,0.0,-44.52,0.0,7.37,0.0,-63.05,59.74
2013-07-20 18:00:00,-6.15,39.26,0.0,-5.94,8.07,0.0,0.0,0.0,-44.35,0.0,0.0,0.0,-62.96,72.07
2013-07-20 21:00:00,-6.15,39.21,0.0,-5.94,5.22,0.0,0.0,0.0,-44.04,0.0,0.0,0.0,-64.78,76.48
2013-07-21 00:00:00,-6.15,39.2,0.0,-5.94,4.62,0.0,0.0,0.0,-44.24,0.0,0.0,0.0,-65.61,78.13
2013-07-21 03:00:00,-6.15,39.26,0.0,-5.94,4.52,0.0,0.0,0.0,-44.63,0.0,0.0,0.0,-64.78,77.71
2013-07-21 06:00:00,-6.15,40.13,0.0,-5.94,64.06,0.0,0.0,0.0,-44.48,11.47,4.02,0.0,-110.78,47.67
2013-07-21 09:00:00,-6.15,40.22,0.0,-5.94,85.35,0.0,0.0,0.0,-44.37,21.34,21.77,0.0,-152.34,40.11
2013-07-21 12:00:00,-6.15,40.13,0.0,-5.94,114.82,0.0,0.0,0.0,-44.4,19.5,23.69,0.0,-179.33,37.68
2013-07-21 15:00:00,-6.15,39.85,0.0,-5.94,16.8,0.0,0.0,0.0,-44.48,0.02,6.98,0.0,-61.61,54.53
2013-07-21 18:00:00,-6.15,36.5,0.0,-5.94,9.71,0.0,0.0,0.0,-44.31,0.02,0.0,0.0,-57.34,67.51
2013-07-21 21:00:00,-6.15,35.71,0.0,-5.94,9.19,0.0,0.0,0.0,-44.01,0.02,0.0,0.0,-58.07,69.24
2013-07-22 00:00:00,-6.15,35.03,0.0,-5.94,5.78,0.0,0.0,0.0,-44.16,0.03,0.0,0.0,-57.94,73.36
2013-07-22 03:00:00,-6.15,34.95,0.0,-5.94,3.92,0.0,0.0,0.0,-44.57,0.03,0.0,0.0,-57.49,75.26
2013-07-22 06:00:00,-6.15,37.39,0.0,-5.94,52.56,0.0,0.0,0.0,-44.43,4.42,4.07,0.0,-82.9,40.97
2013-07-22 09:00:00,-6.15,39.09,0.0,-5.94,63.94,0.0,0.0,0.0,-44.33,5.1,21.68,0.0,-110.76,37.36
2013-07-22 12:00:00,-6.15,39.66,0.0,-5.94,108.7,0.0,0.0,0.0,-44.34,4.9,22.88,0.0,-155.27,35.55
2013-07-22 15:00:00,-6.15,37.36,0.0,-5.94,40.89,0.0,0.0,0.0,-44.41,0.13,7.81,0.0,-74.77,45.07
2013-07-22 18:00:00,-6.14,32.82,0.0,-5.94,8.08,0.0,0.0,0.0,-44.23,0.13,0.0,0.0,-56.49,71.76
2013-07-22 21:00:00,-6.13,32.61,0.0,-5.94,5.56,0.0,0.0,0.0,-43.97,0.13,0.0,0.0,-57.52,75.25
2013-07-23 00:00:00,-6.12,32.69,0.0,-5.94,4.22,0.0,0.0,0.0,-43.76,0.13,0.0,0.0,-57.95,76.73
2013-07-23 03:00:00,-6.12,33.12,0.0,-5.94,5.25,0.0,0.0,0.0,-44.03,0.13,0.0,0.0,-56.8,74.38
2013-07-23 06:00:00,-6.14,34.39,0.0,-5.94,52.48,0.0,0.0,0.0,-43.96,5.82,4.61,0.0,-85.57,44.31
2013-07-23 09:00:00,-6.15,36.59,0.0,-5.94,71.38,0.0,0.0,0.0,-43.9,6.53,22.72,0.0,-119.9,38.66
2013-07-23 12:00:00,-6.15,38.3,0.0,-5.94,82.41,0.0,0.0,0.0,-43.9,8.29,24.36,0.0,-133.6,36.22
2013-07-23 15:00:00,-6.15,37.95,0.0,-5.94,23.46,0.0,0.0,0.0,-43.94,0.37,7.86,0.0,-58.59,44.96
2013-07-23 18:00:00,-6.15,35.84,0.0,-5.94,10.74,0.0,0.0,0.0,-43.87,0.0,0.0,0.0,-57.05,66.43
2013-07-23 21:00:00,-6.15,35.69,0.0,-5.94,8.07,0.0,0.0,0.0,-43.7,0.0,0.0,0.0,-58.59,70.62
2013-07-24 00:00:00,-6.15,36.48,0.0,-5.94,6.84,0.0,0.0,0.0,-43.78,0.0,0.0,0.0,-58.81,71.35
2013-07-24 03:00:00,-6.15,37.78,0.0,-5.94,4.26,0.0,0.0,0.0,-44.05,0.0,0.0,0.0,-58.47,72.56
2013-07-24 06:00:00,-6.15,38.62,0.0,-5.94,26.68,0.0,0.0,0.0,-43.98,1.52,4.31,0.0,-65.21,50.15
2013-07-24 09:00:00,-6.15,41.39,0.0,-5.94,31.21,0.0,0.0,0.0,-43.92,2.02,22.34,0.0,-85.82,44.86
2013-07-24 12:00:00,-6.15,41.21,0.0,-5.94,37.67,0.0,0.0,0.0,-43.92,1.9,23.58,0.0,-88.73,40.37
2013-07-24 15:00:00,-6.15,40.96,0.0,-5.94,15.11,0.0,0.0,0.0,-43.96,0.0,7.48,0.0,-62.95,55.45
2013-07-24 18:00:00,-6.15,37.73,0.5,-5.94,4.4,1.69,0.0,0.0,-43.89,0.0,0.0,31.07,-87.37,67.95
2013-07-24 21:00:00,-6.15,35.46,0.5,-5.94,4.57,1.71,0.0,0.0,-43.71,0.0,0.0,31.19,-86.92,69.29
2013-07-25 00:00:00,-6.15,35.36,0.5,-5.94,3.77,1.85,0.0,0.0,-43.52,0.0,0.0,31.59,-86.82,69.37
2013-07-25 03:00:00,-6.15,34.77,0.5,-5.94,2.95,5.27,0.0,0.0,-43.61,0.0,0.0,32.79,-89.28,68.69
2013-07-25 06:00:00,-6.15,36.63,0.0,-5.94,22.44,0.0,0.0,0.0,-43.59,1.52,4.56,0.0,-69.35,59.88
