snapshot,DAC,Fischer-Tropsch,H2 Fuel Cell,agriculture heat,low-temperature heat for industry,residential rural gas boiler,residential rural ground heat pump,residential rural heat,residential rural resistive heater,residential rural water tanks charger,residential rural water tanks discharger,residential urban decentral air heat pump,residential urban decentral gas boiler,residential urban decentral heat,residential urban decentral resistive heater,residential urban decentral solar thermal,residential urban decentral water tanks charger,residential urban decentral water tanks discharger,services rural gas boiler,services rural ground heat pump,services rural heat,services rural resistive heater,services rural water tanks charger,services rural water tanks discharger,services urban decentral air heat pump,services urban decentral gas boiler,services urban decentral heat,services urban decentral resistive heater,services urban decentral solar thermal,services urban decentral water tanks charger,services urban decentral water tanks discharger,urban central air heat pump,urban central gas CHP,urban central gas CHP CC,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-06-27 03:00:00,-6.15,40.9,0.0,-21.63,-5.94,0.0,28.44,-28.44,0.0,-0.01,0.0,36.47,0.0,-36.48,0.01,0.0,-0.0,0.0,0.0,32.4,-10.77,0.0,-0.01,0.0,14.39,0.0,-14.39,0.01,0.0,-0.0,0.0,48.73,0.0,0.0,0.0,-87.76,1.31,0.0,3.89,-50.64,55.66
2013-06-27 06:00:00,-6.15,42.67,0.0,-21.63,-5.94,0.0,27.41,-27.4,0.01,-0.07,0.04,35.22,0.0,-35.22,0.02,0.0,-0.06,0.04,0.0,31.69,-10.06,0.01,-0.07,0.04,13.47,0.0,-13.47,0.01,0.0,-0.07,0.04,55.64,0.0,0.0,0.0,-83.99,2.23,2.75,0.86,-52.88,44.8
2013-06-27 09:00:00,-6.15,43.71,0.0,-21.63,-5.94,0.0,26.19,-26.19,0.02,-0.08,0.06,33.61,0.0,-33.63,0.02,0.02,-0.07,0.05,0.0,30.91,-9.28,0.02,-0.08,0.06,12.42,0.0,-12.42,0.02,0.01,-0.08,0.06,56.23,0.0,0.0,0.0,-79.43,0.76,19.0,0.49,-67.02,38.36
2013-06-27 12:00:00,-6.15,44.11,0.0,-21.63,-5.94,0.0,26.24,-26.24,0.02,-0.08,0.05,33.64,0.0,-33.67,0.02,0.03,-0.07,0.05,0.0,30.7,-9.07,0.02,-0.08,0.05,12.13,0.0,-12.14,0.02,0.01,-0.08,0.06,63.58,0.0,0.0,0.0,-79.02,1.25,21.21,0.92,-78.18,38.21
2013-06-27 15:00:00,-6.15,44.06,0.0,-21.63,-5.94,0.0,27.56,-27.55,0.0,-0.01,0.01,35.37,0.0,-35.37,0.0,0.01,-0.01,0.0,0.0,30.69,-9.06,0.0,-0.01,0.0,12.12,0.0,-12.12,0.0,0.0,-0.01,0.0,54.17,0.0,0.0,0.0,-81.92,1.41,5.19,2.15,-59.63,46.65
2013-06-27 18:00:00,-6.15,44.13,0.0,-21.63,-5.94,0.0,26.38,-26.37,0.0,-0.01,0.0,33.95,0.0,-33.95,0.0,0.0,-0.01,0.0,0.0,29.98,-8.35,0.0,-0.01,0.0,11.18,0.0,-11.18,0.0,0.0,-0.0,0.0,41.14,0.0,0.0,0.0,-77.84,0.02,0.0,4.5,-59.73,59.88
2013-06-27 21:00:00,-6.15,44.06,0.0,-21.63,-5.94,0.0,21.37,-21.36,0.0,-0.01,0.0,27.42,0.0,-27.42,0.0,0.0,-0.0,0.0,0.0,29.61,-7.98,0.0,-0.01,0.0,10.67,0.0,-10.67,0.0,0.0,-0.0,0.0,30.31,0.0,0.0,0.0,-65.71,0.02,0.0,2.87,-64.67,65.21
2013-06-28 00:00:00,-6.15,44.73,0.0,-21.63,-5.94,0.0,20.03,-20.03,0.0,-0.01,0.0,25.51,0.0,-25.51,0.0,0.0,-0.0,0.0,0.0,29.5,-7.87,0.0,-0.01,0.0,10.42,0.0,-10.41,0.0,0.0,-0.0,0.0,22.39,0.0,0.0,0.0,-61.96,0.1,0.0,2.99,-68.83,72.67
2013-06-28 03:00:00,-6.15,45.4,0.0,-21.63,-5.94,0.0,24.78,-24.77,0.0,-0.01,0.0,31.53,0.0,-31.54,0.01,0.0,-0.0,0.0,0.0,30.82,-9.19,0.0,-0.01,0.0,12.13,0.0,-12.13,0.01,0.0,-0.0,0.0,22.66,0.0,0.0,0.0,-75.33,0.4,0.0,5.56,-68.04,81.44
2013-06-28 06:00:00,-6.15,45.5,0.0,-21.63,-5.94,0.0,23.97,-23.94,0.07,-0.34,0.23,30.48,0.0,-30.45,0.07,0.0,-0.34,0.24,0.0,30.31,-8.64,0.06,-0.34,0.24,11.46,0.0,-11.4,0.05,0.0,-0.36,0.25,48.94,0.0,0.0,0.0,-72.2,3.64,3.19,0.0,-71.44,54.44
2013-06-28 09:00:00,-6.15,45.52,0.0,-21.63,-5.94,0.0,23.06,-23.07,0.08,-0.26,0.18,29.32,0.0,-29.34,0.07,0.03,-0.28,0.2,0.0,29.71,-8.07,0.07,-0.28,0.19,10.7,0.0,-10.67,0.05,0.01,-0.32,0.22,48.34,0.0,0.0,0.0,-69.02,0.86,22.68,0.0,-84.41,48.12
2013-06-28 12:00:00,-6.15,45.5,0.0,-21.63,-5.94,0.0,23.12,-23.12,0.08,-0.28,0.19,29.41,0.0,-29.42,0.07,0.02,-0.3,0.21,0.0,29.57,-7.93,0.07,-0.29,0.2,10.52,0.0,-10.48,0.05,0.01,-0.33,0.23,55.18,0.0,0.0,0.0,-68.82,0.8,25.97,0.0,-93.89,47.35
2013-06-28 15:00:00,-6.15,45.5,0.0,-21.63,-5.94,0.0,24.09,-24.08,0.0,-0.02,0.01,30.64,0.0,-30.65,0.0,0.01,-0.01,0.0,0.0,29.55,-7.92,0.0,-0.02,0.01,10.47,0.0,-10.47,0.0,0.0,-0.01,0.0,49.81,0.0,0.0,0.0,-70.92,1.36,7.07,0.0,-71.15,50.41
2013-06-28 18:00:00,-6.15,45.52,0.0,-21.63,-5.94,0.0,23.2,-23.19,0.0,-0.01,0.0,29.5,0.0,-29.5,0.0,0.0,-0.01,0.0,0.0,29.01,-7.38,0.0,-0.01,0.0,9.76,0.0,-9.76,0.0,0.0,-0.01,0.0,44.79,0.0,0.0,0.0,-67.72,0.42,0.0,0.2,-72.89,61.76
2013-06-28 21:00:00,-6.15,45.5,0.0,-21.63,-5.94,0.0,19.51,-19.5,0.0,-0.01,0.0,24.82,0.0,-24.82,0.0,0.0,-0.01,0.0,0.0,28.84,-7.21,0.0,-0.01,0.0,9.55,0.0,-9.55,0.0,0.0,-0.0,0.0,35.24,0.0,0.0,0.0,-59.28,0.95,0.0,0.09,-74.03,63.62
2013-06-29 00:00:00,-6.15,45.31,0.0,-21.63,-5.94,0.0,18.61,-18.61,0.0,-0.01,0.0,23.28,0.0,-23.28,0.0,0.0,-0.01,0.0,0.0,28.89,-7.26,0.0,-0.01,0.0,9.35,0.0,-9.34,0.0,0.0,-0.0,0.0,31.49,0.0,0.0,0.0,-56.27,1.09,0.0,0.1,-76.48,66.85
2013-06-29 03:00:00,-6.15,45.29,0.0,-21.63,-5.94,0.0,22.15,-22.15,0.0,-0.01,0.0,27.38,0.0,-27.38,0.0,0.0,-0.0,0.0,0.0,29.41,-7.78,0.0,-0.01,0.0,9.96,0.0,-9.95,0.0,0.0,-0.0,0.0,35.04,0.0,0.0,0.0,-64.4,1.57,0.0,0.11,-72.42,66.9
2013-06-29 06:00:00,-6.15,45.88,0.0,-21.63,-5.94,0.0,21.59,-21.58,0.06,-0.25,0.17,26.71,0.0,-26.7,0.05,0.0,-0.22,0.15,0.0,29.03,-7.38,0.06,-0.25,0.17,9.51,0.0,-9.48,0.04,0.0,-0.23,0.16,44.32,0.0,0.0,0.0,-62.4,3.11,3.25,0.0,-73.64,51.56
2013-06-29 09:00:00,-6.15,45.9,0.0,-21.63,-5.94,0.0,20.9,-20.91,0.1,-0.3,0.2,25.93,0.0,-25.93,0.07,0.0,-0.25,0.17,0.0,28.63,-7.01,0.09,-0.3,0.21,9.05,0.0,-9.03,0.06,0.0,-0.28,0.19,50.47,0.0,0.0,0.0,-60.3,2.13,18.07,0.0,-92.85,48.66
2013-06-29 12:00:00,-6.15,45.89,0.0,-21.63,-5.94,0.0,20.92,-20.93,0.09,-0.29,0.2,25.96,0.0,-25.95,0.07,0.0,-0.25,0.17,0.0,28.6,-6.99,0.09,-0.29,0.2,9.03,0.0,-9.01,0.06,0.0,-0.28,0.19,54.61,0.0,0.0,0.0,-60.31,2.32,16.77,0.0,-93.29,46.08
2013-06-29 15:00:00,-6.15,45.88,0.0,-21.63,-5.94,0.0,21.65,-21.65,0.0,-0.02,0.01,26.79,0.0,-26.78,0.0,0.0,-0.01,0.0,0.0,28.71,-7.08,0.0,-0.02,0.01,9.13,0.0,-9.12,0.0,0.0,-0.01,0.0,59.4,0.0,0.0,0.0,-61.94,2.97,4.94,0.0,-88.28,49.12
2013-06-29 18:00:00,-6.15,45.58,0.0,-21.63,-5.94,0.0,21.05,-21.04,0.0,-0.01,0.0,26.08,0.0,-26.08,0.0,0.0,-0.01,0.0,0.0,28.46,-6.83,0.0,-0.01,0.0,8.82,0.0,-8.82,0.0,0.0,-0.0,0.0,38.27,0.0,0.0,0.0,-60.2,2.03,0.0,0.01,-72.11,58.51
2013-06-29 21:00:00,-6.15,45.27,0.0,-21.63,-5.94,0.0,18.31,-18.3,0.0,-0.01,0.0,22.91,0.0,-22.91,0.0,0.0,-0.0,0.0,0.0,28.22,-6.58,0.0,-0.01,0.0,8.53,0.0,-8.53,0.0,0.0,-0.0,0.0,28.01,0.0,0.0,0.0,-54.23,1.54,0.0,0.01,-75.37,66.86
2013-06-30 00:00:00,-6.15,45.07,0.0,-21.63,-5.94,0.0,18.69,-18.69,0.0,-0.01,0.0,22.58,0.0,-22.58,0.0,0.0,-0.0,0.0,0.0,28.85,-7.22,0.0,-0.01,0.0,8.73,0.0,-8.72,0.0,0.0,-0.0,0.0,25.25,0.0,0.0,0.0,-54.0,1.51,0.0,0.0,-75.94,70.2
2013-06-30 03:00:00,-6.15,45.22,0.0,-21.63,-5.94,0.0,22.26,-22.25,0.0,-0.01,0.0,25.98,0.0,-25.98,0.0,0.0,-0.0,0.0,0.0,29.34,-7.71,0.0,-0.01,0.0,9.19,0.0,-9.19,0.0,0.0,-0.0,0.0,27.09,0.0,0.0,0.0,-60.67,2.04,0.0,0.0,-73.42,71.84
2013-06-30 06:00:00,-6.15,45.92,0.0,-21.63,-5.94,0.0,21.59,-21.64,0.47,-1.46,1.02,25.3,0.0,-25.37,0.47,0.0,-1.37,0.96,0.0,28.88,-7.32,0.5,-1.47,1.03,8.9,0.0,-8.81,0.36,0.0,-1.54,1.09,58.02,0.0,0.0,0.0,-58.95,10.73,3.67,0.0,-99.41,52.1
2013-06-30 09:00:00,-6.19,46.0,0.0,-21.63,-5.94,0.0,20.81,-20.97,0.58,-1.44,1.02,24.57,0.0,-24.74,0.55,0.02,-1.35,0.95,0.0,28.4,-6.95,0.6,-1.44,1.02,8.47,0.0,-8.45,0.42,0.01,-1.51,1.07,95.44,0.0,0.0,0.0,-57.25,16.14,23.43,0.0,-161.35,49.71
2013-06-30 12:00:00,-6.15,45.93,0.0,-21.63,-5.94,0.0,20.84,-21.0,0.55,-1.36,0.95,24.62,0.0,-24.77,0.51,0.02,-1.29,0.91,0.0,28.39,-6.94,0.57,-1.37,0.97,8.47,0.0,-8.44,0.39,0.01,-1.46,1.03,111.61,0.0,0.0,0.0,-57.3,18.24,25.07,0.0,-178.64,47.16
2013-06-30 15:00:00,-6.15,45.9,0.0,-21.63,-5.94,0.0,21.68,-21.73,0.13,-0.26,0.18,25.41,0.0,-25.47,0.12,0.01,-0.25,0.17,0.0,28.6,-7.03,0.14,-0.26,0.18,8.54,0.0,-8.53,0.07,0.0,-0.28,0.19,68.81,0.0,0.0,0.0,-58.65,0.61,7.68,0.0,-106.44,54.18
2013-06-30 18:00:00,-6.15,45.11,0.0,-21.63,-5.94,0.0,21.08,-21.07,0.0,-0.01,0.0,24.83,0.0,-24.83,0.0,0.0,-0.01,0.0,0.0,28.41,-6.78,0.0,-0.01,0.0,8.29,0.0,-8.28,0.0,0.0,-0.0,0.0,30.21,0.0,0.0,0.0,-57.12,0.0,0.0,0.37,-75.44,68.95
2013-06-30 21:00:00,-6.15,44.77,0.0,-21.63,-5.94,0.0,18.34,-18.34,0.0,-0.01,0.0,22.22,0.0,-22.22,0.0,0.0,-0.0,0.0,0.0,28.11,-6.48,0.0,-0.01,0.0,8.01,0.0,-8.0,0.0,0.0,-0.0,0.0,15.96,0.0,0.0,0.0,-52.14,0.0,0.0,0.37,-74.46,77.58
2013-07-01 00:00:00,-6.15,44.75,0.0,-21.63,-5.94,0.0,16.37,-16.36,0.0,-0.01,0.0,20.58,0.0,-20.58,0.0,0.0,-0.0,0.0,0.0,27.23,-5.6,0.0,-0.01,0.0,7.31,0.0,-7.3,0.0,0.0,-0.0,0.0,9.1,0.0,0.0,0.0,-48.1,0.0,0.0,0.37,-74.56,80.52
2013-07-01 03:00:00,-6.15,44.84,0.0,-21.63,-5.94,0.0,17.75,-17.74,0.0,-0.01,0.0,22.12,0.0,-22.12,0.0,0.0,-0.0,0.0,0.0,27.63,-6.0,0.0,-0.01,0.0,7.77,0.0,-7.77,0.0,0.0,-0.0,0.0,9.95,0.0,0.0,0.0,-51.56,0.0,0.0,0.0,-71.45,80.31
2013-07-01 06:00:00,-6.15,45.54,0.0,-21.63,-5.94,0.0,17.65,-17.7,0.62,-1.94,1.36,22.05,0.0,-22.07,0.61,0.0,-2.03,1.43,0.0,27.56,-5.91,0.59,-2.09,1.47,7.86,0.0,-7.66,0.48,0.0,-2.31,1.63,51.69,0.0,0.0,0.0,-51.28,15.4,4.16,0.0,-107.77,54.33
2013-07-01 09:00:00,-6.15,45.82,0.0,-21.63,-5.94,0.0,17.2,-17.4,0.63,-1.46,1.03,21.59,0.0,-21.74,0.59,0.02,-1.6,1.13,0.0,27.21,-5.72,0.6,-1.58,1.11,7.54,0.0,-7.45,0.46,0.01,-1.9,1.34,61.02,0.0,0.0,0.0,-50.34,17.36,24.13,0.0,-133.02,47.12
2013-07-01 12:00:00,-6.15,45.77,0.0,-21.63,-5.94,0.0,17.2,-17.37,0.63,-1.54,1.08,21.59,0.0,-21.7,0.58,0.02,-1.68,1.18,0.0,27.18,-5.66,0.59,-1.65,1.16,7.5,0.0,-7.38,0.46,0.01,-1.98,1.4,75.09,0.0,0.0,0.0,-50.17,18.15,27.2,0.0,-148.28,44.33
2013-07-01 15:00:00,-6.15,45.58,0.0,-21.63,-5.94,0.0,17.66,-17.65,0.01,-0.05,0.03,22.0,0.0,-22.01,0.01,0.01,-0.05,0.03,0.0,27.29,-5.66,0.01,-0.06,0.04,7.39,0.0,-7.38,0.01,0.01,-0.07,0.04,21.65,0.0,0.0,0.0,-50.7,0.02,7.95,0.0,-69.28,56.87
2013-07-01 18:00:00,-6.15,42.2,0.5,-21.63,-5.94,0.0,17.51,-17.51,0.01,-0.05,0.03,21.86,0.0,-21.87,0.01,0.0,-0.04,0.03,0.0,27.17,-5.54,0.01,-0.05,0.03,7.25,0.0,-7.24,0.01,0.0,-0.06,0.04,8.18,0.0,0.0,0.0,-50.2,0.02,0.0,2.73,-69.9,78.56
2013-07-01 21:00:00,-6.15,40.75,0.5,-21.63,-5.94,0.0,16.38,-16.38,0.01,-0.05,0.03,20.62,0.0,-20.62,0.01,0.0,-0.04,0.03,0.0,27.05,-5.42,0.01,-0.05,0.03,7.11,0.0,-7.1,0.01,0.0,-0.06,0.04,3.57,0.0,0.0,0.0,-47.81,0.02,0.0,4.26,-72.4,83.21
2013-07-02 00:00:00,-6.15,41.42,0.5,-21.63,-5.94,0.0,16.21,-16.21,0.01,-0.05,0.03,20.99,0.0,-21.0,0.01,0.0,-0.04,0.03,0.0,27.16,-5.53,0.01,-0.05,0.03,7.59,0.0,-7.58,0.01,0.0,-0.05,0.04,4.14,0.0,0.0,0.0,-49.29,0.02,0.0,6.18,-73.16,82.28
2013-07-02 03:00:00,-6.15,42.74,0.5,-21.63,-5.94,0.0,17.49,-17.49,0.01,-0.05,0.03,22.95,0.0,-22.96,0.01,0.0,-0.04,0.03,0.0,27.56,-5.93,0.01,-0.05,0.03,8.2,0.0,-8.2,0.01,0.0,-0.05,0.04,4.87,0.0,0.0,0.0,-53.74,0.02,0.0,6.26,-71.25,82.69
2013-07-02 06:00:00,-6.15,45.5,0.0,-21.63,-5.94,0.0,17.43,-17.52,0.56,-1.62,1.13,22.96,0.0,-22.99,0.54,0.0,-1.74,1.22,0.0,27.48,-5.86,0.53,-1.78,1.25,8.26,0.0,-8.08,0.42,0.0,-2.01,1.41,48.35,0.0,0.0,0.0,-53.59,8.19,4.25,0.0,-96.29,55.68
2013-07-02 09:00:00,-6.15,45.59,0.0,-21.63,-5.94,0.0,16.99,-17.23,0.57,-1.17,0.82,22.37,0.0,-22.55,0.53,0.04,-1.32,0.93,0.0,27.14,-5.68,0.54,-1.28,0.9,7.85,0.0,-7.8,0.4,0.01,-1.6,1.12,69.02,0.0,0.0,0.0,-52.35,9.05,26.25,0.0,-131.13,45.65
2013-07-02 12:00:00,-6.15,45.61,0.0,-21.63,-5.94,0.0,16.98,-17.18,0.57,-1.26,0.88,22.33,0.0,-22.48,0.52,0.04,-1.42,1.0,0.0,27.11,-5.62,0.54,-1.37,0.96,7.79,0.0,-7.71,0.4,0.02,-1.7,1.19,92.86,0.0,0.0,0.0,-52.06,10.48,27.57,0.0,-158.13,45.75
2013-07-02 15:00:00,-6.15,45.55,0.0,-21.63,-5.94,0.0,17.44,-17.44,0.0,-0.01,0.0,22.86,0.0,-22.87,0.0,0.01,-0.01,0.0,0.0,27.24,-5.61,0.0,-0.01,0.0,7.7,0.0,-7.7,0.0,0.0,-0.01,0.0,33.25,0.0,0.0,0.0,-52.73,0.08,7.67,0.0,-74.91,53.16
2013-07-02 18:00:00,-6.15,45.49,0.0,-21.63,-5.94,0.0,17.37,-17.36,0.0,-0.01,0.0,22.77,0.0,-22.76,0.0,0.0,-0.01,0.0,0.0,27.14,-5.51,0.0,-0.01,0.0,7.54,0.0,-7.53,0.0,0.0,-0.01,0.0,26.9,0.0,0.0,0.0,-52.26,0.0,0.0,0.0,-71.83,63.78
2013-07-02 21:00:00,-6.15,45.4,0.0,-21.63,-5.94,0.0,16.31,-16.31,0.0,-0.01,0.0,21.16,0.0,-21.16,0.0,0.0,-0.0,0.0,0.0,27.01,-5.38,0.0,-0.01,0.0,7.34,0.0,-7.33,0.0,0.0,-0.0,0.0,23.4,0.0,0.0,0.0,-49.15,0.0,0.0,0.0,-74.31,66.75
2013-07-03 00:00:00,-6.15,45.26,0.0,-21.63,-5.94,0.0,15.62,-15.62,0.0,-0.01,0.0,19.72,0.0,-19.72,0.0,0.0,-0.0,0.0,0.0,26.84,-5.21,0.0,-0.01,0.0,6.85,0.0,-6.84,0.0,0.0,-0.0,0.0,19.46,0.0,0.0,0.0,-45.83,0.0,0.0,0.0,-77.72,70.91
2013-07-03 03:00:00,-6.15,45.16,0.0,-21.63,-5.94,0.0,16.38,-16.38,0.0,-0.01,0.0,20.51,0.0,-20.51,0.0,0.0,-0.0,0.0,0.0,27.07,-5.44,0.0,-0.01,0.0,7.09,0.0,-7.08,0.0,0.0,-0.0,0.0,20.28,0.0,0.0,0.0,-47.59,0.0,0.0,0.0,-77.46,71.7
2013-07-03 06:00:00,-6.15,44.8,0.0,-21.63,-5.94,0.0,16.27,-16.31,0.35,-1.06,0.74,20.43,0.0,-20.42,0.32,0.0,-1.15,0.81,0.0,27.02,-5.37,0.33,-1.16,0.82,7.15,0.0,-7.0,0.25,0.0,-1.34,0.94,43.73,0.0,0.0,0.0,-47.3,2.63,2.43,0.0,-91.46,57.25
2013-07-03 09:00:00,-6.15,44.68,0.0,-21.63,-5.94,0.0,16.02,-16.16,0.36,-0.78,0.55,20.2,0.0,-20.26,0.32,0.0,-0.88,0.62,0.0,26.82,-5.27,0.34,-0.86,0.61,6.98,0.0,-6.9,0.24,0.0,-1.09,0.76,49.94,0.0,0.0,0.0,-46.85,2.7,13.48,0.0,-105.46,53.59
2013-07-03 12:00:00,-6.15,44.33,0.0,-21.63,-5.94,0.0,16.04,-16.15,0.36,-0.86,0.6,20.22,0.0,-20.26,0.32,0.01,-0.96,0.67,0.0,26.81,-5.24,0.33,-0.94,0.66,6.97,0.0,-6.87,0.24,0.0,-1.16,0.82,54.35,0.0,0.0,0.0,-46.79,3.46,16.32,0.0,-111.33,51.74
2013-07-03 15:00:00,-6.15,44.37,0.0,-21.63,-5.94,0.0,16.3,-16.3,0.0,-0.01,0.0,20.42,0.0,-20.42,0.0,0.0,-0.01,0.0,0.0,26.87,-5.24,0.0,-0.01,0.0,6.87,0.0,-6.87,0.0,0.0,-0.01,0.0,28.73,0.0,0.0,0.0,-47.06,0.44,4.28,0.0,-75.69,57.01
2013-07-03 18:00:00,-6.15,45.19,0.0,-21.63,-5.94,0.0,16.21,-16.21,0.0,-0.01,0.0,20.31,0.0,-20.31,0.0,0.0,-0.01,0.0,0.0,26.79,-5.16,0.0,-0.01,0.0,6.78,0.0,-6.78,0.0,0.0,-0.01,0.0,14.95,0.0,0.0,0.0,-46.72,0.0,0.0,0.02,-77.72,76.36
2013-07-03 21:00:00,-6.15,45.12,0.0,-21.63,-5.94,0.0,15.61,-15.6,0.0,-0.01,0.0,19.69,0.0,-19.69,0.0,0.0,-0.01,0.0,0.0,26.74,-5.1,0.0,-0.01,0.0,6.73,0.0,-6.72,0.0,0.0,-0.0,0.0,7.13,0.0,0.0,0.0,-45.56,0.01,0.0,0.04,-79.17,84.51
2013-07-04 00:00:00,-6.15,45.08,0.0,-21.63,-5.94,0.0,15.26,-15.26,0.0,-0.01,0.0,19.3,0.0,-19.3,0.0,0.0,-0.01,0.0,0.0,26.62,-4.99,0.0,-0.01,0.0,6.58,0.0,-6.57,0.0,0.0,-0.0,0.0,4.2,0.0,0.0,0.0,-44.63,0.01,0.0,0.05,-80.11,87.5
2013-07-04 03:00:00,-6.15,45.17,0.0,-21.63,-5.94,0.0,15.69,-15.69,0.0,-0.01,0.0,19.7,0.0,-19.7,0.0,0.0,-0.0,0.0,0.0,26.74,-5.11,0.0,-0.01,0.0,6.7,0.0,-6.69,0.0,0.0,-0.0,0.0,4.54,0.0,0.0,0.0,-45.53,0.02,0.0,0.06,-79.9,87.72
2013-07-04 06:00:00,-6.15,45.25,0.0,-21.63,-5.94,0.0,15.65,-15.64,0.26,-0.92,0.65,19.67,0.0,-19.65,0.26,0.0,-0.96,0.67,0.0,26.75,-5.07,0.24,-0.98,0.69,6.78,0.0,-6.65,0.2,0.0,-1.09,0.76,36.17,0.0,0.0,0.0,-45.36,1.99,3.12,0.0,-86.79,57.7
2013-07-04 09:00:00,-6.15,45.32,0.0,-21.63,-5.94,0.0,15.5,-15.56,0.27,-0.72,0.5,19.53,0.0,-19.57,0.25,0.01,-0.77,0.54,0.0,26.62,-5.02,0.25,-0.76,0.53,6.67,0.0,-6.6,0.19,0.01,-0.91,0.64,54.9,0.0,0.0,0.0,-45.14,2.47,21.54,0.0,-120.54,53.52
2013-07-04 12:00:00,-6.15,45.17,0.0,-21.63,-5.94,0.0,15.53,-15.55,0.25,-0.76,0.53,19.56,0.0,-19.57,0.24,0.02,-0.82,0.58,0.0,26.63,-5.0,0.23,-0.81,0.56,6.68,0.0,-6.58,0.18,0.01,-0.95,0.67,66.2,0.0,0.0,0.0,-45.11,2.19,23.31,0.0,-129.85,50.17
2013-07-04 15:00:00,-6.15,45.04,0.0,-21.63,-5.94,0.0,15.64,-15.64,0.0,-0.01,0.0,19.65,0.0,-19.65,0.0,0.01,-0.01,0.0,0.0,26.63,-5.0,0.0,-0.01,0.0,6.58,0.0,-6.58,0.0,0.0,-0.01,0.0,40.09,0.0,0.0,0.0,-45.25,0.0,7.22,0.0,-90.84,55.82
2013-07-04 18:00:00,-6.15,43.37,0.0,-21.63,-5.94,0.0,15.59,-15.58,0.0,-0.01,0.0,19.59,0.0,-19.59,0.0,0.0,-0.01,0.0,0.0,26.59,-4.96,0.0,-0.01,0.0,6.54,0.0,-6.54,0.0,0.0,-0.01,0.0,13.63,0.0,0.0,0.0,-45.07,0.0,0.0,0.01,-75.27,75.41
2013-07-04 21:00:00,-6.15,42.62,0.0,-21.63,-5.94,0.0,15.25,-15.24,0.0,-0.01,0.0,19.28,0.0,-19.28,0.0,0.0,-0.0,0.0,0.0,26.56,-4.93,0.0,-0.01,0.0,6.51,0.0,-6.51,0.0,0.0,-0.0,0.0,10.37,0.0,0.0,0.0,-44.48,0.0,0.0,0.02,-74.92,78.48
2013-07-05 00:00:00,-6.15,41.98,0.0,-21.63,-5.94,0.0,15.17,-15.17,0.0,-0.01,0.0,19.18,0.0,-19.18,0.0,0.0,-0.0,0.0,0.0,26.57,-4.94,0.0,-0.01,0.0,6.51,0.0,-6.5,0.0,0.0,-0.0,0.0,8.02,0.0,0.0,0.0,-44.3,0.0,0.0,0.03,-74.13,80.48
2013-07-05 03:00:00,-6.15,41.44,0.0,-21.63,-5.94,0.0,15.52,-15.52,0.0,-0.01,0.0,19.47,0.0,-19.47,0.0,0.0,-0.0,0.0,0.0,26.68,-5.05,0.0,-0.01,0.0,6.6,0.0,-6.59,0.0,0.0,-0.0,0.0,6.96,0.0,0.0,0.0,-44.96,0.0,0.0,0.05,-73.13,81.73
2013-07-05 06:00:00,-6.15,42.41,0.0,-21.63,-5.94,0.0,15.48,-15.5,0.24,-0.74,0.52,19.44,0.0,-19.45,0.23,0.0,-0.77,0.54,0.0,26.64,-5.02,0.24,-0.77,0.54,6.64,0.0,-6.56,0.18,0.0,-0.87,0.61,33.59,0.0,0.0,0.0,-44.87,0.76,3.75,0.0,-79.57,56.01
2013-07-05 09:00:00,-6.16,42.9,0.0,-21.63,-5.94,0.0,15.35,-15.43,0.24,-0.57,0.4,19.33,0.0,-19.39,0.22,0.01,-0.62,0.43,0.0,26.52,-4.97,0.24,-0.57,0.4,6.55,0.0,-6.52,0.18,0.01,-0.72,0.5,40.07,0.0,0.0,0.0,-44.7,0.5,21.09,0.0,-93.52,45.75
2013-07-05 12:00:00,-6.16,42.8,0.0,-21.63,-5.94,0.0,15.35,-15.42,0.24,-0.59,0.41,19.34,0.0,-19.38,0.22,0.01,-0.64,0.45,0.0,26.52,-4.96,0.24,-0.59,0.41,6.55,0.0,-6.51,0.18,0.01,-0.74,0.52,48.06,0.0,0.0,0.0,-44.67,0.51,23.83,0.0,-103.36,44.91
2013-07-05 15:00:00,-6.16,41.89,0.0,-21.63,-5.94,0.0,15.49,-15.49,0.0,-0.01,0.0,19.43,0.0,-19.44,0.0,0.01,-0.01,0.0,0.0,26.59,-4.96,0.0,-0.01,0.0,6.51,0.0,-6.51,0.0,0.01,-0.01,0.0,33.46,0.0,0.0,0.0,-44.77,0.03,8.81,0.0,-76.22,48.89
2013-07-05 18:00:00,-6.16,38.91,0.0,-21.63,-5.94,0.0,15.46,-15.45,0.0,-0.01,0.0,19.41,0.0,-19.41,0.0,0.0,-0.01,0.0,0.0,26.55,-4.92,0.0,-0.01,0.0,6.48,0.0,-6.48,0.0,0.0,-0.01,0.0,24.02,0.0,0.0,0.0,-44.65,0.0,0.0,0.0,-65.36,59.18
2013-07-05 21:00:00,-6.16,39.3,0.0,-21.63,-5.94,0.0,15.17,-15.17,0.0,-0.01,0.0,19.18,0.0,-19.17,0.0,0.0,-0.0,0.0,0.0,26.53,-4.9,0.0,-0.01,0.0,6.47,0.0,-6.46,0.0,0.0,-0.0,0.0,14.54,0.0,0.0,0.0,-44.22,0.0,0.0,0.0,-67.2,69.68
