snapshot,AC,BEV charger,DAC,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,V2G,agriculture electricity,battery charger,battery discharger,electricity,home battery charger,home battery discharger,hydro,industry electricity,offwind-ac,offwind-dc,onwind,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,ror,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar,solar rooftop,urban central air heat pump,urban central gas CHP,urban central gas CHP CC,urban central resistive heater,urban central solid biomass CHP CC
2013-03-13 06:00:00,-0.0,-89.65,-1.1,0.0,-194.31,0.55,0.0,3.79,0.32,-5.12,-19.4,2.96,-211.85,-0.01,0.01,80.26,-194.35,15.04,55.59,355.64,-31.7,-22.43,-44.19,-33.77,18.73,-19.14,-14.7,-18.21,-20.16,340.5,32.87,-48.02,65.37,0.0,-29.56,26.02
2013-03-13 09:00:00,0.0,-221.94,-1.25,-0.0,-467.94,0.55,0.0,-12.34,0.0,-5.12,-167.99,0.01,-231.93,-0.01,0.0,54.43,-194.35,11.94,49.99,323.17,-30.87,-12.32,-43.37,-15.43,18.53,-18.77,-7.43,-17.89,-8.01,930.11,83.74,-50.51,40.17,0.0,-31.17,26.0
2013-03-13 12:00:00,-0.0,-208.05,-1.19,-0.0,-417.1,0.55,0.0,-10.07,0.0,-5.12,-129.85,0.01,-226.43,-0.02,0.0,60.03,-194.35,9.57,46.91,335.68,-30.67,-9.61,-43.09,-10.2,18.44,-18.59,-4.74,-17.71,-4.05,796.17,73.47,-50.41,39.57,0.0,-25.19,26.0
2013-03-13 15:00:00,0.0,-78.2,-1.23,-0.0,-287.86,0.55,0.0,4.69,4.07,-5.12,-3.32,33.97,-225.78,-0.01,0.01,75.85,-194.35,10.89,50.66,399.37,-31.43,-16.68,-43.72,-18.53,18.45,-18.59,-4.66,-17.75,-3.97,295.83,25.14,-43.25,70.26,0.0,-21.35,26.02
2013-03-13 18:00:00,0.0,-13.72,-0.99,0.0,-90.34,0.55,0.0,16.0,2.8,-5.12,-0.15,97.0,-231.3,-0.01,0.01,86.44,-194.35,11.09,54.95,361.47,-31.37,-18.62,-43.74,-25.29,18.39,-18.34,-2.54,-17.25,-2.76,0.0,0.0,-40.65,80.37,0.0,-18.56,26.02
2013-03-13 21:00:00,0.0,-37.05,-1.04,-0.0,-68.07,0.55,0.0,16.11,0.21,-5.12,-0.43,74.21,-207.83,-0.01,0.01,85.98,-194.35,10.45,51.85,320.29,-26.67,-0.99,-39.34,-2.53,18.38,-17.6,-0.39,-16.81,-1.04,0.0,0.0,-37.17,60.93,0.0,-8.54,26.01
2013-03-14 00:00:00,-0.0,-62.85,-1.06,-0.0,-64.87,0.55,0.0,13.44,2.48,-5.12,-0.87,68.13,-179.2,-0.01,0.0,80.43,-194.35,12.56,54.39,317.93,-24.64,-0.02,-38.67,-0.92,18.36,-18.93,-1.15,-17.91,-2.73,0.0,0.0,-35.55,62.64,0.0,-8.1,26.02
2013-03-14 03:00:00,0.0,-38.24,-0.83,-0.0,-65.16,0.55,0.0,16.01,5.52,-5.12,-0.59,79.25,-165.02,-0.0,0.01,81.34,-194.35,16.45,50.99,343.18,-32.8,-15.41,-44.46,-21.75,18.34,-19.44,-16.81,-18.32,-20.78,0.0,0.0,-41.97,79.81,0.0,-16.45,26.02
2013-03-14 06:00:00,0.0,-119.7,-0.84,-0.0,-154.81,0.55,0.0,-2.15,2.6,-5.12,-17.79,10.47,-213.83,-0.01,0.01,61.47,-194.35,19.26,40.46,341.69,-32.77,-25.03,-44.37,-33.82,18.33,-19.4,-16.66,-18.28,-20.33,376.24,34.82,-49.58,57.04,0.0,-19.53,25.42
2013-03-14 09:00:00,-0.0,-228.76,-0.96,-0.0,-492.69,0.55,0.0,-33.43,0.57,-5.12,-171.96,0.07,-230.5,-0.02,0.0,49.03,-194.35,13.1,24.94,267.35,-32.4,-12.28,-44.11,-15.96,18.16,-19.28,-7.73,-18.2,-8.06,1116.91,98.86,-52.63,2.95,0.0,-48.87,24.8
2013-03-14 12:00:00,-0.0,-239.24,-0.96,0.0,-456.39,0.55,0.0,-32.88,0.07,-5.12,-157.12,0.07,-223.51,-0.02,0.0,49.86,-194.35,11.19,20.5,352.96,-32.3,-9.11,-44.04,-11.26,17.91,-19.19,-4.53,-18.14,-4.21,976.08,90.34,-52.44,4.99,0.0,-44.94,25.24
2013-03-14 15:00:00,0.0,-105.67,-1.21,0.0,-285.04,0.55,0.0,-4.6,1.71,-5.12,-7.1,12.12,-221.5,-0.01,0.01,59.94,-194.35,11.04,20.66,501.49,-32.73,-18.24,-44.3,-18.52,18.02,-19.19,-4.37,-18.17,-3.73,362.29,32.91,-51.82,32.0,0.0,-42.26,25.19
2013-03-14 18:00:00,0.0,-24.11,-1.24,-0.0,-153.25,0.55,0.0,13.32,17.39,-5.12,-1.4,76.13,-230.11,-0.01,0.01,65.84,-194.35,13.0,25.63,544.41,-32.61,-20.87,-44.26,-25.8,18.07,-19.03,-2.26,-18.11,-3.09,0.0,0.0,-47.61,65.54,0.0,-41.67,24.99
2013-03-14 21:00:00,-0.0,-81.77,-1.35,-0.0,-228.09,0.55,0.0,5.83,16.56,-5.12,-1.62,83.72,-207.22,-0.01,0.01,66.83,-194.35,15.24,41.88,597.16,-28.34,-0.82,-42.45,-3.98,18.09,-18.25,-0.33,-17.76,-1.02,0.0,0.0,-44.36,38.31,0.0,-32.21,24.86
2013-03-15 00:00:00,-0.0,-117.73,-1.44,-0.0,-282.66,0.55,0.0,3.36,9.32,-5.12,-1.96,76.45,-181.28,-0.01,0.01,65.95,-194.35,19.07,68.86,637.63,-25.87,-0.0,-40.09,-1.24,18.11,-19.27,-1.56,-17.86,-2.6,0.0,0.0,-42.26,33.2,0.0,-22.63,25.41
2013-03-15 03:00:00,0.0,-76.05,-1.28,0.0,-322.29,0.55,0.0,1.91,11.92,-5.12,-1.04,79.56,-167.65,-0.01,0.01,62.56,-194.35,28.72,95.99,676.1,-33.69,-19.89,-44.86,-23.79,18.07,-19.61,-18.35,-18.47,-20.46,0.0,0.0,-45.57,53.78,0.0,-42.62,25.94
2013-03-15 06:00:00,-0.0,-134.16,-1.28,-0.0,-530.45,0.55,0.0,-13.01,1.12,-5.12,-25.49,4.17,-216.31,-0.01,0.01,50.04,-194.35,36.34,107.29,689.87,-33.97,-28.54,-45.32,-32.52,17.91,-19.61,-17.73,-18.45,-19.23,440.98,47.23,-50.53,14.49,0.0,-49.83,25.89
2013-03-15 09:00:00,-0.0,-227.3,-1.41,0.0,-972.81,0.0,0.0,-43.55,0.18,-5.12,-189.97,0.18,-231.31,-0.03,0.0,34.89,-194.35,36.76,106.92,624.06,-33.75,-16.57,-45.07,-24.74,16.88,-19.56,-9.06,-18.38,-11.52,1197.53,130.98,-53.19,0.0,0.0,-74.91,24.2
2013-03-15 12:00:00,0.0,-247.35,-1.46,-0.0,-899.31,0.0,0.0,-41.51,0.04,-5.12,-174.47,0.26,-220.96,-0.02,0.01,36.97,-194.35,33.19,101.16,628.34,-33.66,-13.12,-44.58,-19.47,16.96,-19.48,-5.62,-18.03,-7.4,1106.53,122.96,-53.2,1.02,0.0,-71.1,22.79
2013-03-15 15:00:00,-0.0,-88.87,-1.14,-0.0,-544.23,0.55,0.0,-2.92,4.96,-5.12,-2.46,9.6,-216.9,-0.02,0.01,41.97,-194.35,34.07,109.84,695.54,-33.89,-22.96,-45.08,-25.13,17.36,-19.48,-5.36,-17.99,-6.69,377.62,37.57,-52.1,3.07,0.0,-73.5,26.02
2013-03-15 18:00:00,-0.0,-24.48,-1.1,-0.0,-347.88,0.11,0.0,22.97,27.11,-5.12,-0.21,114.46,-223.73,-0.01,0.02,53.68,-194.35,34.58,110.89,684.01,-33.84,-24.94,-45.32,-29.57,17.27,-19.4,-2.45,-17.93,-4.8,0.0,0.0,-51.63,5.32,0.0,-69.68,26.02
2013-03-15 21:00:00,-0.0,-81.51,-1.32,0.0,-348.83,0.0,0.0,19.6,2.87,-5.12,-1.98,83.37,-204.07,-0.01,0.01,50.12,-194.35,35.12,107.75,698.9,-29.71,-0.14,-42.63,-4.23,17.22,-18.81,-0.34,-17.35,-2.48,0.0,0.0,-50.77,2.49,0.0,-39.83,26.02
2013-03-16 00:00:00,-0.0,-111.76,-1.32,0.0,-355.57,0.0,0.4,13.93,1.82,-5.12,-1.34,74.28,-177.05,-0.02,0.01,50.58,-194.35,36.43,107.57,711.53,-24.78,-0.01,-38.59,-1.99,17.2,-19.15,-2.84,-17.67,-4.65,0.0,0.0,-50.09,4.17,0.0,-37.65,26.02
2013-03-16 03:00:00,-0.0,-67.9,-1.14,0.0,-351.34,0.0,1.87,16.26,3.64,-5.12,-1.06,95.38,-151.0,-0.01,0.02,51.9,-194.35,36.02,107.76,723.4,-33.7,-17.02,-44.42,-23.67,17.17,-19.59,-15.02,-18.42,-16.9,0.0,0.0,-51.61,4.69,0.0,-71.84,26.02
2013-03-16 06:00:00,0.0,-143.46,-1.13,-0.0,-600.49,0.0,1.07,-9.56,0.84,-5.12,-29.21,2.51,-177.72,-0.01,0.02,44.21,-194.35,34.92,106.54,707.43,-34.09,-25.76,-45.45,-33.7,17.11,-19.58,-10.53,-18.39,-12.75,501.58,54.63,-53.28,1.73,0.0,-84.0,26.02
2013-03-16 09:00:00,0.0,-221.0,-1.17,0.0,-873.0,0.0,0.0,-35.92,1.95,-5.12,-191.3,0.07,-204.27,-0.03,0.01,34.74,-194.35,31.36,95.3,581.81,-33.78,-18.45,-45.03,-31.05,15.82,-19.4,-5.93,-18.06,-10.01,1135.09,130.96,-53.03,0.0,0.0,-89.77,23.55
2013-03-16 12:00:00,0.0,-226.1,-1.47,0.0,-835.82,0.0,0.0,-30.13,0.24,-5.12,-184.47,0.07,-193.64,-0.02,0.01,34.39,-194.35,31.83,98.47,652.29,-33.6,-15.28,-44.4,-24.24,16.08,-19.25,-4.05,-17.46,-6.76,1010.22,106.96,-52.74,0.0,0.0,-85.34,23.67
2013-03-16 15:00:00,0.0,-76.37,-1.44,0.0,-504.98,0.0,0.0,1.52,11.65,-5.12,-10.34,16.57,-192.18,-0.02,0.02,46.86,-194.35,36.14,110.73,737.84,-33.92,-22.57,-44.94,-29.15,16.61,-19.36,-4.73,-17.74,-6.85,268.23,24.4,-53.01,0.81,0.0,-80.24,25.94
2013-03-16 18:00:00,-0.0,-31.58,-1.36,0.0,-449.04,0.0,0.0,12.29,20.75,-5.12,-0.54,93.5,-201.79,-0.01,0.02,51.85,-194.35,36.33,112.51,820.04,-34.02,-23.63,-45.32,-31.67,16.53,-19.3,-3.38,-17.84,-5.74,0.0,0.0,-52.91,1.09,0.0,-73.24,25.94
2013-03-16 21:00:00,0.0,-77.36,-1.54,-0.0,-433.71,0.0,0.0,9.3,5.54,-5.12,-0.66,68.47,-187.24,-0.02,0.01,48.48,-194.35,35.61,112.58,786.74,-28.39,-0.76,-41.35,-4.67,16.45,-18.58,-0.55,-16.88,-2.88,0.0,0.0,-52.37,0.77,0.0,-43.43,25.89
2013-03-17 00:00:00,-0.0,-76.31,-1.54,0.0,-370.73,0.0,0.0,10.01,3.95,-5.12,-0.41,55.07,-161.28,-0.01,0.01,46.86,-194.35,32.6,112.02,700.25,-22.95,0.0,-36.92,-0.6,16.4,-18.69,-1.18,-17.46,-4.74,0.0,0.0,-51.7,0.77,0.0,-39.85,25.9
2013-03-17 03:00:00,-0.0,-33.26,-1.42,-0.0,-325.11,0.0,0.0,11.23,18.96,-5.12,-0.92,74.26,-134.44,-0.01,0.02,46.94,-194.35,31.1,112.56,663.8,-33.22,-11.66,-44.73,-26.88,16.34,-19.52,-11.41,-18.22,-18.77,0.02,0.0,-52.77,2.43,0.0,-71.87,26.02
2013-03-17 06:00:00,-0.0,-97.54,-1.31,0.0,-500.95,0.0,0.0,-5.79,1.05,-5.12,-31.26,5.2,-151.52,-0.02,0.01,29.07,-194.35,27.9,104.07,664.56,-33.62,-20.57,-44.98,-39.78,16.25,-19.41,-8.03,-18.11,-15.38,414.62,44.14,-53.0,0.0,0.0,-92.11,25.99
2013-03-17 09:00:00,0.0,-185.3,-1.38,-0.0,-758.26,0.0,0.0,-18.35,0.93,-5.12,-114.57,0.18,-184.92,-0.02,0.01,15.66,-194.35,27.12,91.84,612.41,-33.05,-12.83,-44.4,-30.06,15.74,-19.04,-3.82,-17.64,-9.55,890.08,93.73,-52.56,0.0,0.0,-87.83,25.33
2013-03-17 12:00:00,0.0,-185.82,-1.48,-0.0,-726.43,0.0,0.0,-17.05,0.84,-5.12,-76.45,0.75,-178.64,-0.02,0.01,15.69,-194.35,18.8,82.27,691.15,-32.78,-10.44,-43.94,-24.1,15.79,-18.79,-2.46,-17.2,-6.56,751.13,74.58,-52.59,0.0,0.0,-82.19,25.38
2013-03-17 15:00:00,0.0,-91.44,-1.45,-0.0,-505.58,0.0,0.0,-3.16,2.7,-5.12,-1.44,21.54,-181.05,-0.01,0.02,30.17,-194.35,20.22,96.12,821.97,-33.36,-15.62,-44.61,-25.05,15.64,-19.0,-2.93,-17.53,-6.34,215.72,19.88,-52.47,0.0,0.0,-69.31,25.85
2013-03-17 18:00:00,0.0,-39.53,-1.53,-0.0,-394.46,0.0,0.0,-2.61,6.61,-5.12,-2.4,51.81,-199.67,-0.01,0.02,34.07,-194.35,23.84,109.86,848.95,-33.48,-17.2,-44.79,-30.01,15.52,-18.86,-2.26,-17.57,-6.23,0.0,0.0,-52.54,14.7,0.0,-68.64,25.88
2013-03-17 21:00:00,0.0,-95.42,-1.54,-0.0,-389.65,0.0,0.0,-1.94,2.55,-5.12,-0.96,42.17,-186.08,-0.02,0.01,32.91,-194.35,24.58,104.37,820.15,-26.32,-0.5,-40.7,-6.11,15.49,-17.57,-0.34,-16.58,-3.18,0.0,0.0,-52.1,9.7,0.0,-39.18,25.72
2013-03-18 00:00:00,-0.0,-100.48,-1.54,0.0,-361.08,0.0,0.0,-0.72,2.78,-5.12,-0.33,33.18,-163.49,-0.02,0.01,33.38,-194.35,19.02,95.24,772.7,-21.22,-0.06,-36.23,-2.26,15.52,-17.66,-0.66,-17.19,-4.21,0.0,0.0,-49.41,9.1,0.0,-30.63,25.72
2013-03-18 03:00:00,0.0,-42.94,-1.45,-0.0,-345.57,0.0,0.0,-0.61,1.89,-5.12,-0.05,75.65,-158.52,-0.01,0.02,36.79,-194.35,17.85,86.93,767.86,-32.12,-8.31,-44.22,-26.25,15.62,-19.21,-8.82,-18.1,-16.62,0.19,0.04,-52.08,15.01,0.0,-69.46,25.95
2013-03-18 06:00:00,-0.0,-90.45,-1.4,-0.0,-502.7,0.0,0.0,-5.97,1.89,-5.12,-10.31,16.98,-213.26,-0.01,0.01,24.21,-194.35,19.79,80.49,731.25,-32.59,-12.94,-44.33,-29.82,15.65,-19.2,-8.63,-18.06,-14.55,357.83,36.59,-52.63,19.67,0.0,-74.02,25.97
2013-03-18 09:00:00,0.0,-212.85,-1.46,0.0,-796.38,0.0,0.0,-22.0,0.09,-5.12,-127.42,0.54,-233.47,-0.02,0.01,9.14,-194.35,18.49,64.74,642.49,-31.62,-6.71,-43.65,-17.27,15.42,-18.89,-3.44,-17.68,-6.75,986.21,97.08,-52.67,0.05,0.0,-67.71,25.2
2013-03-18 12:00:00,-0.0,-208.9,-1.48,-0.0,-671.52,0.0,0.0,-17.21,0.13,-5.12,-119.4,0.07,-229.78,-0.02,0.01,10.2,-194.35,17.34,56.48,639.65,-31.28,-5.26,-43.22,-13.5,15.53,-18.58,-1.98,-17.3,-4.31,848.39,81.99,-52.87,0.84,0.0,-59.95,25.4
2013-03-18 15:00:00,-0.0,-71.17,-1.44,0.0,-532.08,0.55,0.0,-4.94,10.75,-5.12,-8.02,15.64,-227.83,-0.01,0.02,21.62,-194.35,17.24,58.83,755.98,-32.3,-9.19,-43.75,-16.67,15.53,-18.59,-1.81,-17.34,-3.81,317.81,27.88,-51.62,17.46,0.0,-45.0,25.74
2013-03-18 18:00:00,-0.0,-26.35,-1.43,0.0,-364.96,0.55,0.0,15.27,13.95,-5.12,-3.94,79.18,-232.18,-0.01,0.02,35.03,-194.35,18.67,65.42,764.24,-32.33,-9.71,-44.06,-18.25,15.55,-18.03,-0.92,-17.21,-2.91,0.0,0.0,-47.0,28.93,0.0,-43.71,25.64
2013-03-18 21:00:00,-0.0,-70.24,-1.5,0.0,-347.69,0.46,0.0,13.56,0.66,-5.12,-1.07,76.86,-204.61,-0.01,0.01,41.13,-194.35,18.03,69.8,705.96,-24.18,-0.53,-39.54,-3.4,15.52,-16.46,-0.08,-15.95,-1.43,0.0,0.0,-42.74,25.15,0.0,-22.53,24.27
2013-03-19 00:00:00,0.0,-82.05,-1.5,0.0,-327.32,0.52,0.0,11.39,0.52,-5.12,-0.6,65.98,-177.5,-0.02,0.01,44.37,-194.35,17.1,72.89,663.74,-20.21,-0.0,-34.79,-1.73,15.49,-17.25,-0.76,-16.86,-2.58,0.0,0.0,-38.9,26.17,0.0,-20.63,23.96
2013-03-19 03:00:00,-0.0,-46.11,-1.39,0.0,-298.3,0.55,0.0,12.54,10.99,-5.12,-0.11,84.36,-169.29,-0.01,0.02,40.1,-194.35,17.64,80.49,626.52,-30.66,-7.0,-43.72,-13.82,15.47,-19.08,-6.78,-18.18,-8.71,0.26,0.04,-44.54,32.54,0.0,-40.14,25.8
2013-03-19 06:00:00,0.0,-131.99,-1.33,0.0,-459.13,0.55,0.0,-9.9,0.28,-5.12,-25.88,4.87,-219.55,-0.01,0.01,25.42,-194.35,18.26,84.07,599.82,-31.15,-10.28,-43.85,-16.91,15.44,-19.01,-6.79,-18.1,-8.49,443.96,48.08,-48.74,28.83,0.0,-44.42,25.39
2013-03-19 09:00:00,0.0,-258.4,-1.4,0.0,-702.79,0.0,0.0,-29.59,0.07,-5.12,-183.15,0.01,-235.86,-0.02,0.01,19.01,-194.35,15.27,76.28,565.82,-29.85,-6.32,-42.23,-10.45,14.83,-18.42,-3.2,-17.37,-4.35,1015.67,107.02,-52.68,5.96,0.0,-43.43,19.03
2013-03-19 12:00:00,0.0,-252.02,-1.41,-0.0,-608.9,0.0,0.0,-26.77,0.07,-5.12,-190.08,0.01,-228.37,-0.02,0.0,20.92,-194.35,15.61,74.66,544.42,-29.46,-5.12,-41.45,-8.74,15.19,-18.07,-2.08,-16.82,-3.19,933.91,96.71,-53.19,4.09,0.0,-39.85,19.39
2013-03-19 15:00:00,0.0,-102.66,-1.36,0.0,-251.72,0.55,0.0,1.56,1.5,-5.12,-7.49,6.74,-226.42,-0.01,0.01,37.55,-194.35,16.64,82.95,486.72,-30.71,-7.09,-42.62,-9.39,15.24,-18.07,-1.91,-16.9,-2.76,286.64,28.04,-51.52,12.53,0.0,-32.22,25.64
2013-03-19 18:00:00,-0.0,-15.53,-1.36,0.0,-184.44,0.55,0.0,20.05,23.27,-5.12,-0.01,108.71,-232.86,-0.01,0.02,40.79,-194.35,21.98,97.59,451.26,-30.71,-7.91,-43.27,-10.27,15.18,-17.58,-1.17,-16.77,-2.16,0.0,0.0,-51.39,35.56,0.0,-25.64,25.61
2013-03-19 21:00:00,0.0,-44.32,-1.5,0.0,-162.15,0.55,0.0,19.59,14.29,-5.12,-0.02,102.41,-204.08,-0.01,0.01,41.11,-194.35,24.76,102.45,417.19,-23.06,-0.92,-38.4,-2.85,15.13,-16.11,-0.18,-15.56,-1.24,0.0,0.0,-45.64,8.14,0.0,-15.22,25.09
2013-03-20 00:00:00,0.0,-43.41,-1.5,0.0,-134.21,0.55,0.0,22.96,10.63,-5.12,-0.02,84.34,-176.8,-0.01,0.01,40.83,-194.35,22.32,90.87,386.39,-19.52,0.0,-34.66,-1.35,15.1,-16.92,-0.47,-16.57,-1.9,0.0,0.0,-43.74,4.64,0.0,-13.59,25.48
2013-03-20 03:00:00,0.0,-34.43,-1.3,0.0,-144.46,0.55,0.0,22.16,22.58,-5.12,-0.51,79.41,-169.49,-0.01,0.02,40.03,-194.35,19.63,91.84,395.58,-29.79,-3.74,-43.4,-8.26,15.09,-18.9,-4.7,-18.01,-5.73,0.46,0.13,-48.08,39.65,0.0,-22.79,25.95
2013-03-20 06:00:00,0.0,-160.73,-1.24,0.0,-285.39,0.55,0.0,4.79,1.29,-5.12,-45.12,6.06,-220.32,-0.01,0.01,34.39,-194.35,19.04,93.28,419.17,-30.39,-7.09,-43.29,-11.33,15.03,-18.83,-4.99,-17.87,-5.95,441.66,51.53,-51.61,16.51,0.0,-24.53,24.83
2013-03-20 09:00:00,0.0,-281.6,-1.33,0.0,-579.83,0.55,0.0,-31.62,1.58,-5.12,-185.33,0.01,-238.29,-0.02,0.0,14.49,-194.35,15.11,77.49,397.84,-29.0,-4.09,-41.4,-6.22,14.79,-18.12,-2.09,-17.03,-2.61,1055.33,115.59,-51.17,3.95,0.0,-29.3,21.78
2013-03-20 12:00:00,0.0,-246.62,-1.36,0.0,-515.74,0.21,0.0,-29.25,0.37,-5.12,-160.38,0.47,-231.62,-0.02,0.0,15.18,-194.35,14.11,63.95,385.38,-28.6,-3.28,-40.62,-4.79,14.9,-17.75,-1.29,-16.45,-1.82,954.7,100.48,-51.52,4.95,0.0,-27.71,23.56
2013-03-20 15:00:00,-0.0,-84.76,-1.26,0.0,-265.11,0.55,0.0,-0.01,13.37,-5.12,-5.4,17.94,-229.35,-0.01,0.01,28.22,-194.35,16.46,60.89,398.12,-29.86,-4.92,-41.79,-6.2,15.11,-17.75,-1.19,-16.52,-1.69,332.3,31.58,-51.09,37.44,0.0,-21.22,25.64
2013-03-20 18:00:00,-0.0,-8.61,-1.27,0.0,-102.27,0.55,0.0,16.21,20.59,-5.12,-0.02,92.24,-235.15,-0.01,0.02,53.78,-194.35,15.85,57.07,369.3,-29.92,-5.79,-42.46,-8.31,15.1,-17.25,-0.78,-16.44,-1.46,0.0,0.0,-47.22,67.98,0.0,-17.98,25.7
2013-03-20 21:00:00,-0.0,-25.93,-1.47,0.0,-123.91,0.55,0.0,24.14,19.83,-5.12,-0.24,113.31,-206.44,-0.01,0.01,53.1,-194.35,12.37,43.97,358.7,-22.37,-0.64,-37.86,-2.1,15.06,-15.79,-0.11,-15.44,-0.86,0.0,0.0,-38.8,34.57,0.0,-9.49,25.34
2013-03-21 00:00:00,0.0,-37.49,-1.53,0.0,-144.1,0.55,0.0,17.82,13.94,-5.12,-0.01,91.38,-178.83,-0.01,0.01,55.72,-194.35,11.58,38.65,395.24,-19.96,-0.0,-34.88,-1.26,15.05,-17.05,-0.5,-16.39,-1.51,0.0,0.0,-35.88,32.92,0.0,-9.61,25.59
2013-03-21 03:00:00,0.0,-35.6,-1.35,0.0,-192.26,0.55,0.0,12.47,12.56,-5.12,-0.01,71.6,-171.54,-0.01,0.01,56.18,-194.35,15.28,42.61,468.32,-30.0,-3.63,-42.89,-7.08,15.05,-18.88,-4.95,-17.93,-5.31,0.39,0.02,-43.76,71.96,0.0,-18.33,25.98
2013-03-21 06:00:00,0.0,-134.35,-1.35,0.0,-399.29,0.55,0.0,-6.92,0.26,-5.12,-7.88,1.42,-220.61,-0.01,0.01,28.43,-194.35,20.51,50.02,526.84,-30.54,-7.14,-43.06,-11.57,14.98,-18.81,-5.18,-17.8,-5.86,438.34,43.66,-51.1,31.24,0.0,-20.75,25.44
2013-03-21 09:00:00,-0.0,-232.32,-1.39,0.0,-792.54,0.55,0.0,-28.37,3.14,-5.12,-169.58,0.15,-235.63,-0.03,0.01,10.49,-194.35,22.39,48.36,548.38,-29.28,-5.21,-41.08,-11.18,14.28,-18.11,-2.72,-16.76,-4.97,1108.12,113.52,-51.46,4.23,0.0,-52.83,19.28
2013-03-21 12:00:00,0.0,-220.08,-1.38,0.0,-798.95,0.55,0.0,-29.55,2.25,-5.12,-161.12,0.32,-229.06,-0.02,0.01,12.73,-194.35,22.86,48.47,609.85,-28.93,-4.23,-40.21,-8.26,14.37,-17.78,-1.86,-16.2,-3.05,1018.93,103.2,-51.77,3.39,0.0,-43.25,18.22
2013-03-21 15:00:00,-0.0,-73.11,-1.41,0.0,-602.02,0.55,0.0,-11.4,6.5,-5.12,-2.24,13.63,-225.51,-0.01,0.02,31.93,-194.35,26.18,60.62,756.84,-30.06,-5.98,-41.3,-11.0,14.93,-17.8,-1.59,-16.23,-2.72,355.97,34.31,-48.79,9.84,0.0,-44.27,23.58
2013-03-21 18:00:00,0.0,-33.66,-1.42,0.0,-503.25,0.55,0.0,1.18,21.65,-5.12,-0.86,99.15,-233.28,-0.01,0.02,42.08,-194.35,33.94,86.53,862.81,-30.08,-6.69,-42.04,-13.71,14.89,-17.35,-1.05,-16.14,-2.42,0.0,0.0,-49.64,13.41,0.0,-49.31,24.19
2013-03-21 21:00:00,0.0,-81.43,-1.57,0.0,-576.6,0.55,0.0,-2.55,9.6,-5.12,-0.04,78.14,-205.06,-0.01,0.01,41.02,-194.35,37.83,104.87,916.5,-22.84,-0.78,-37.8,-3.23,14.83,-15.93,-0.25,-15.29,-1.07,0.0,0.0,-43.88,9.88,0.0,-27.87,22.43
2013-03-22 00:00:00,-0.0,-113.34,-1.57,0.0,-594.1,0.55,0.0,-1.44,6.19,-5.12,-0.18,63.19,-176.28,-0.01,0.01,41.36,-194.35,38.45,112.08,941.75,-21.36,-0.11,-35.26,-1.65,14.79,-17.31,-0.9,-15.98,-2.69,0.0,0.0,-42.98,8.31,0.0,-25.85,23.82
2013-03-22 03:00:00,0.0,-87.93,-1.33,0.0,-629.14,0.55,0.0,2.1,9.43,-5.12,-1.46,66.19,-168.16,-0.01,0.02,38.82,-194.35,43.16,122.7,997.19,-30.91,-7.31,-42.62,-14.89,14.79,-18.81,-8.35,-17.52,-10.89,0.59,0.03,-48.15,20.23,0.0,-54.74,25.88
2013-03-22 06:00:00,-0.0,-166.07,-1.28,-0.0,-960.3,0.0,0.0,-19.6,0.55,-5.12,-25.25,1.2,-216.15,-0.01,0.02,20.47,-194.35,43.03,120.12,1012.28,-31.46,-11.91,-42.72,-22.78,14.8,-18.78,-8.33,-17.37,-11.85,569.09,61.78,-52.22,0.0,0.0,-62.8,25.02
2013-03-22 09:00:00,-0.0,-258.8,-1.4,-0.0,-1222.01,0.0,0.0,-37.57,0.44,-5.12,-187.58,0.09,-231.78,-0.03,0.01,10.84,-194.35,31.71,91.59,880.35,-30.37,-7.04,-40.64,-21.6,13.16,-18.24,-4.05,-16.27,-9.37,1230.19,146.72,-52.16,0.0,0.0,-83.96,17.21
2013-03-22 12:00:00,-0.0,-256.39,-1.45,-0.0,-1203.52,0.0,0.0,-35.15,0.43,-5.12,-187.71,0.09,-222.61,-0.02,0.01,18.14,-194.35,33.72,98.66,940.17,-30.05,-5.77,-39.81,-17.42,13.7,-17.95,-2.53,-15.75,-6.4,1127.38,129.37,-52.23,0.0,0.0,-84.76,17.32
2013-03-22 15:00:00,-0.0,-114.0,-1.38,-0.0,-871.75,0.0,0.0,-8.67,1.54,-5.12,-9.14,17.28,-218.48,-0.02,0.01,32.19,-194.35,41.13,123.07,1071.71,-31.07,-9.56,-40.83,-22.5,15.01,-17.97,-2.21,-15.84,-6.09,337.2,34.87,-49.95,0.0,0.0,-78.89,23.8
2013-03-22 18:00:00,0.0,-53.94,-1.38,-0.0,-711.24,0.0,0.0,4.56,9.95,-5.12,-0.7,90.85,-223.82,-0.01,0.02,37.13,-194.35,44.72,127.31,1113.91,-31.08,-10.2,-41.57,-25.1,15.03,-17.53,-1.41,-15.79,-4.89,0.0,0.0,-50.73,0.0,0.0,-79.76,25.18
