snapshot,Fischer-Tropsch,H2 Fuel Cell,agriculture heat,low-temperature heat for industry,residential rural gas boiler,residential rural ground heat pump,residential rural heat,residential rural resistive heater,residential rural solar thermal,residential rural water tanks charger,residential rural water tanks discharger,residential urban decentral air heat pump,residential urban decentral gas boiler,residential urban decentral heat,residential urban decentral resistive heater,residential urban decentral solar thermal,residential urban decentral water tanks charger,residential urban decentral water tanks discharger,services rural gas boiler,services rural ground heat pump,services rural heat,services rural resistive heater,services rural water tanks charger,services rural water tanks discharger,services urban decentral air heat pump,services urban decentral gas boiler,services urban decentral heat,services urban decentral resistive heater,services urban decentral solar thermal,services urban decentral water tanks charger,services urban decentral water tanks discharger,urban central air heat pump,urban central gas CHP,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-02-18 12:00:00,31.65,15.61,-21.63,-5.94,6.08,104.59,-112.7,2.03,0.0,-0.0,0.0,102.41,34.24,-138.83,2.13,0.05,0.0,0.0,1.8,60.08,-40.92,0.67,-0.0,0.0,41.19,11.48,-53.46,0.76,0.02,0.0,0.0,102.62,23.6,40.62,-331.7,30.18,22.88,1.92,73.25,-6.28,1.58
2013-02-18 15:00:00,17.52,29.34,-21.63,-5.94,12.13,105.41,-122.59,5.05,0.0,-0.0,0.0,101.6,45.33,-150.66,3.71,0.01,0.0,0.0,1.84,60.03,-40.86,0.62,-0.0,0.0,40.66,12.04,-53.35,0.65,0.01,0.0,0.0,92.72,90.86,32.04,-351.91,16.27,4.67,1.92,73.25,-1.69,0.93
2013-02-18 18:00:00,18.04,29.34,-21.63,-5.94,12.05,105.49,-123.81,6.27,0.0,0.0,0.0,95.08,52.21,-152.94,5.65,0.0,0.0,0.0,0.47,58.64,-37.66,0.18,-0.0,0.0,37.57,11.26,-49.35,0.51,0.0,0.0,0.0,75.45,100.45,38.36,-348.95,16.1,0.0,1.92,73.25,-0.68,2.65
2013-02-18 21:00:00,8.74,29.34,-21.63,-5.94,0.0,81.04,-81.13,0.1,0.0,-0.0,0.0,84.4,16.57,-101.41,0.44,0.0,0.0,0.0,0.0,52.81,-31.18,0.0,-0.0,0.0,34.32,6.32,-40.78,0.14,0.0,0.0,0.0,52.35,77.98,15.66,-245.27,8.89,0.0,1.92,73.25,-17.67,0.73
2013-02-19 00:00:00,9.99,29.34,-21.63,-5.94,0.0,71.24,-71.24,0.01,0.0,-0.0,0.0,75.63,12.42,-88.3,0.25,0.0,0.0,0.0,0.19,57.69,-36.45,0.2,-0.0,0.0,35.11,11.93,-47.79,0.75,0.0,0.0,0.0,42.45,77.11,19.23,-234.75,10.54,0.0,1.92,73.25,-23.99,0.84
2013-02-19 03:00:00,35.73,29.26,-21.63,-5.94,11.76,104.95,-122.32,5.6,0.0,0.0,0.0,89.68,53.1,-150.05,7.26,0.0,0.0,0.0,5.75,60.98,-52.7,7.59,0.0,0.0,37.07,23.92,-69.01,8.02,0.0,0.0,0.0,50.23,89.34,81.05,-377.87,17.43,0.0,1.92,73.25,-0.03,5.62
2013-02-19 06:00:00,36.84,28.49,-21.63,-5.94,13.8,105.83,-130.06,10.42,0.0,0.0,0.0,91.89,55.11,-161.91,14.91,0.0,0.0,0.0,5.61,60.96,-52.36,7.42,0.0,0.0,37.27,23.11,-69.12,8.74,0.0,0.0,0.0,60.36,85.21,90.81,-398.53,20.04,0.11,1.92,73.25,-0.0,7.42
2013-02-19 09:00:00,39.81,14.55,-21.63,-5.94,6.99,105.18,-117.13,4.96,0.0,0.0,0.0,98.09,41.81,-145.72,5.79,0.03,0.0,0.0,3.02,60.63,-44.5,2.47,0.0,0.0,39.61,16.35,-58.73,2.76,0.01,0.0,0.0,90.76,1.47,82.77,-352.67,33.58,17.71,0.58,73.25,-0.38,4.49
2013-02-19 12:00:00,37.68,19.63,-21.63,-5.94,5.43,104.91,-113.8,3.47,0.0,-0.0,0.0,103.28,34.67,-141.26,3.25,0.05,0.0,0.0,1.58,60.32,-41.42,1.14,-0.0,0.0,41.55,11.6,-54.57,1.39,0.02,0.0,0.0,98.61,3.05,57.44,-337.8,31.6,23.58,1.63,73.25,-3.79,1.05
2013-02-19 15:00:00,31.68,29.13,-21.63,-5.94,10.98,105.54,-123.78,7.26,0.0,0.0,0.0,103.4,44.72,-153.27,5.14,0.01,0.0,0.0,1.58,60.3,-41.36,1.1,0.0,0.0,41.37,11.68,-54.45,1.4,0.01,0.0,0.0,95.65,59.86,38.77,-358.32,28.37,5.2,1.92,73.25,-0.05,0.45
2013-02-19 18:00:00,30.37,29.15,-21.63,-5.94,10.91,105.56,-125.03,8.56,0.0,0.0,0.0,98.34,48.56,-155.71,8.81,0.0,0.0,0.0,0.3,59.01,-38.12,0.43,-0.0,0.0,39.06,10.14,-50.38,1.18,0.0,0.0,0.0,84.39,65.24,47.83,-355.5,28.09,0.0,1.92,73.25,-0.03,1.22
2013-02-19 21:00:00,19.23,28.76,-21.63,-5.94,0.0,81.75,-81.95,0.2,0.0,-0.0,0.0,91.78,10.39,-103.28,1.12,0.0,0.0,0.0,0.0,53.15,-31.55,0.03,-0.0,0.0,36.95,4.09,-41.59,0.56,0.0,0.0,0.0,78.15,17.02,24.71,-249.9,15.33,0.0,1.92,73.25,-2.56,0.01
2013-02-20 00:00:00,20.27,28.84,-21.63,-5.94,0.0,73.02,-73.03,0.02,0.0,-0.0,0.0,84.6,5.72,-91.22,0.9,0.0,0.0,0.0,0.35,58.56,-37.61,0.33,-0.0,0.0,37.21,11.12,-49.73,1.4,0.0,0.0,0.0,75.86,17.04,17.8,-243.13,18.74,0.0,1.92,73.25,-4.73,0.06
2013-02-20 03:00:00,40.27,29.33,-21.63,-5.94,13.77,105.28,-125.76,6.71,0.0,0.0,0.0,92.4,54.41,-155.66,8.85,0.0,0.0,0.0,5.5,60.95,-54.47,9.64,0.0,0.0,37.56,24.74,-71.95,9.65,0.0,0.0,0.0,79.04,54.87,84.7,-392.63,30.31,0.0,1.92,73.25,-0.0,4.87
2013-02-20 06:00:00,42.98,29.16,-21.63,-5.94,15.74,105.89,-133.78,12.14,0.0,0.0,0.0,93.02,60.93,-167.89,13.93,0.0,0.0,0.0,5.48,60.95,-54.11,9.31,0.0,0.0,37.64,24.85,-72.0,9.51,0.0,0.0,0.0,81.32,21.56,127.13,-413.82,31.48,0.33,1.92,73.25,-0.0,10.62
2013-02-20 09:00:00,40.28,5.18,-21.63,-5.94,10.11,105.22,-120.43,5.1,0.0,-0.0,0.0,97.79,47.89,-151.03,5.32,0.03,0.0,0.0,4.1,60.68,-45.95,2.8,-0.0,0.0,39.43,18.93,-61.14,2.76,0.01,0.0,0.0,98.82,0.11,68.65,-365.99,59.18,16.58,1.86,73.25,-2.0,10.01
2013-02-20 12:00:00,37.66,25.02,-21.63,-5.94,8.32,104.96,-116.98,3.7,0.0,-0.0,0.0,100.24,43.01,-146.39,3.09,0.05,0.0,0.0,2.65,60.41,-42.77,1.33,-0.0,0.0,40.27,15.1,-56.8,1.41,0.02,0.0,0.0,102.3,1.57,48.4,-350.5,54.0,23.26,1.92,73.25,-11.58,0.63
2013-02-20 15:00:00,37.86,27.42,-21.63,-5.94,14.0,105.63,-127.28,7.65,0.0,-0.0,0.0,99.02,54.14,-158.93,5.78,0.01,0.0,0.0,2.69,60.39,-42.7,1.24,-0.0,0.0,39.6,15.68,-56.68,1.4,0.0,0.0,0.0,100.66,24.86,59.61,-371.93,47.49,6.08,1.92,73.25,-2.06,0.77
2013-02-20 18:00:00,38.23,27.66,-21.63,-5.94,14.18,105.6,-128.62,8.84,0.0,-0.0,0.0,94.81,57.11,-161.45,9.53,0.0,0.0,0.0,0.93,59.52,-39.34,0.52,-0.0,0.0,37.72,13.41,-52.4,1.27,0.0,0.0,0.0,95.34,29.22,57.92,-368.88,49.79,0.06,1.92,73.25,-0.02,1.43
2013-02-20 21:00:00,25.71,25.73,-21.63,-5.94,0.0,83.99,-84.13,0.14,0.0,-0.0,0.0,88.25,17.11,-106.74,1.39,0.0,0.0,0.0,0.0,54.1,-32.53,0.06,-0.0,0.0,35.69,6.85,-43.22,0.68,0.0,0.0,0.0,87.43,15.74,11.33,-258.69,33.0,0.0,1.92,73.25,-9.67,0.17
2013-02-21 00:00:00,27.95,25.83,-21.63,-5.94,0.0,76.79,-76.81,0.03,0.0,-0.0,0.0,83.41,13.68,-98.01,0.93,0.0,-0.0,0.0,2.18,58.95,-39.94,0.44,-0.0,0.0,35.64,16.73,-54.14,1.77,0.0,0.0,0.0,84.22,18.54,14.2,-262.47,30.33,0.0,1.92,73.25,-7.87,0.0
2013-02-21 03:00:00,41.75,28.7,-21.63,-5.94,16.99,104.74,-132.92,11.18,0.0,-0.0,0.0,88.98,63.84,-168.49,15.66,0.0,0.0,0.0,5.76,60.62,-58.01,13.26,0.0,0.0,36.12,25.03,-78.66,17.51,0.0,0.0,0.0,88.59,43.41,101.21,-426.32,49.65,0.0,1.92,73.25,-0.02,3.79
2013-02-21 06:00:00,41.29,28.17,-21.63,-5.94,16.98,105.14,-141.73,19.61,0.0,-0.0,0.0,89.37,63.79,-182.19,29.03,0.0,0.0,0.0,5.62,60.64,-57.65,13.02,-0.0,0.0,36.11,24.92,-78.75,17.72,0.0,0.0,0.0,88.81,33.49,130.81,-450.11,52.71,0.01,1.92,73.25,-0.01,5.6
2013-02-21 09:00:00,41.04,14.98,-21.63,-5.94,15.14,104.14,-127.47,8.19,0.0,-0.0,0.0,92.8,58.97,-163.68,11.88,0.02,0.0,0.0,5.2,60.19,-48.91,5.14,-0.0,0.0,37.32,23.57,-66.76,5.87,0.01,0.0,0.0,94.22,12.09,95.93,-397.51,47.42,8.43,1.92,73.25,-0.85,15.0
2013-02-21 12:00:00,39.71,22.7,-21.63,-5.94,14.26,103.79,-123.74,5.69,0.0,-0.0,0.0,94.76,55.98,-158.53,7.76,0.03,0.0,0.0,4.74,59.84,-45.49,2.54,-0.0,0.0,37.99,21.3,-61.97,2.67,0.01,0.0,0.0,97.2,24.32,75.82,-380.37,41.66,13.65,1.92,73.25,-5.28,1.35
2013-02-21 15:00:00,40.55,26.69,-21.63,-5.94,16.92,104.77,-134.69,13.0,0.0,-0.0,0.0,94.02,61.95,-172.24,16.26,0.01,0.0,0.0,4.79,59.82,-45.42,2.43,-0.0,0.0,37.46,21.68,-61.84,2.69,0.0,0.0,0.0,92.33,39.87,91.22,-403.79,41.43,3.26,1.92,73.25,-1.03,0.23
2013-02-21 18:00:00,41.08,27.77,-21.63,-5.94,16.38,104.7,-136.26,15.17,0.0,-0.0,0.0,91.47,62.69,-175.18,21.03,0.0,0.0,0.0,3.3,59.1,-41.83,1.06,-0.0,0.0,36.11,18.98,-57.14,2.06,0.0,0.0,0.0,88.27,40.71,94.14,-400.76,39.18,0.0,1.92,73.25,-0.16,0.51
2013-02-21 21:00:00,31.45,25.92,-21.63,-5.94,0.0,88.12,-88.87,0.75,0.0,-0.0,0.0,85.15,28.14,-115.29,2.0,0.0,0.0,0.0,0.04,56.04,-34.52,0.08,-0.0,0.0,34.7,11.48,-47.0,0.81,0.0,0.0,0.0,83.55,27.66,20.59,-279.95,27.38,0.0,1.92,73.25,-5.85,0.0
2013-02-22 00:00:00,31.71,25.92,-21.63,-5.94,0.0,78.39,-78.38,0.0,0.0,-0.0,0.0,81.75,17.78,-100.3,0.77,0.0,0.0,0.0,2.92,59.03,-41.36,1.04,-0.0,0.0,34.96,19.08,-56.01,1.97,0.0,0.0,0.0,81.76,23.93,20.45,-269.63,21.87,0.0,1.92,73.25,-5.26,0.01
2013-02-22 03:00:00,42.0,28.27,-21.63,-5.94,16.3,104.73,-135.87,14.84,0.0,-0.0,0.0,87.71,62.49,-172.82,22.62,0.0,0.0,0.0,5.79,60.75,-60.2,15.29,-0.0,0.0,35.55,25.07,-81.53,20.91,0.0,0.0,0.0,88.07,42.58,117.1,-438.76,43.19,0.0,1.92,73.25,-0.12,8.44
2013-02-22 06:00:00,42.03,25.75,-21.63,-5.94,16.42,105.04,-145.32,23.85,0.0,-0.0,0.0,88.06,62.82,-187.36,36.48,0.0,0.0,0.0,5.63,60.75,-59.92,15.16,-0.0,0.0,35.59,24.87,-81.72,21.26,0.0,0.0,0.0,88.71,22.19,139.57,-464.18,41.39,0.12,1.92,73.25,-0.08,35.26
2013-02-22 09:00:00,40.7,8.65,-21.63,-5.94,12.47,103.32,-130.62,14.82,0.0,-0.0,0.0,90.64,57.45,-168.22,20.11,0.02,0.0,0.0,4.33,60.23,-50.79,7.85,-0.0,0.0,36.61,22.43,-69.23,10.18,0.01,0.0,0.0,93.9,7.9,106.1,-409.6,62.68,9.05,1.92,73.25,-3.57,14.94
2013-02-22 12:00:00,40.03,12.61,-21.63,-5.94,11.81,102.98,-126.7,11.91,0.0,-0.0,0.0,92.39,55.51,-162.83,14.89,0.03,-0.0,0.0,4.01,59.85,-47.2,4.98,-0.0,0.0,37.21,21.16,-64.22,5.83,0.01,0.0,0.0,96.18,8.6,93.16,-391.66,57.71,15.77,1.92,73.25,-7.05,5.41
2013-02-22 15:00:00,41.11,26.4,-21.63,-5.94,13.6,104.64,-137.91,19.67,0.0,-0.0,0.0,92.31,59.47,-176.92,25.14,0.0,0.0,0.0,4.12,59.83,-47.12,4.8,-0.0,0.0,36.92,21.33,-64.09,5.83,0.0,0.0,0.0,93.85,18.1,106.27,-415.74,57.09,3.44,1.92,73.25,-1.36,1.59
2013-02-22 18:00:00,40.65,27.14,-21.63,-5.94,13.29,104.1,-139.76,22.38,0.0,-0.0,0.0,90.48,59.28,-180.24,30.48,0.0,0.0,0.0,3.33,59.13,-43.43,2.6,-0.0,0.0,35.87,19.43,-59.25,3.95,0.0,0.0,0.0,92.39,20.15,108.34,-413.12,53.74,0.0,1.92,73.25,-0.2,1.67
2013-02-22 21:00:00,34.57,23.66,-21.63,-5.94,0.07,89.77,-90.96,1.12,0.0,-0.0,0.0,84.73,29.69,-118.32,3.9,0.0,0.0,0.0,0.63,57.28,-36.46,0.18,-0.0,0.0,34.73,13.11,-49.54,1.69,0.0,0.0,0.0,86.72,8.07,45.62,-289.55,31.72,0.0,1.92,73.25,-10.07,0.01
2013-02-23 00:00:00,33.31,22.48,-21.63,-5.94,0.0,74.37,-74.36,0.0,0.0,-0.0,0.0,81.83,14.59,-97.57,1.15,0.0,0.0,0.0,2.87,58.76,-43.13,3.13,-0.0,0.0,35.57,19.05,-59.87,5.25,0.0,0.0,0.0,83.53,6.89,44.91,-271.58,25.76,0.0,1.92,73.25,-14.69,0.15
2013-02-23 03:00:00,42.81,27.14,-21.63,-5.94,11.58,102.02,-129.26,15.65,0.0,-0.0,0.0,87.8,56.26,-169.09,25.03,0.0,0.0,0.0,4.45,60.08,-58.28,15.38,0.0,0.0,35.64,23.12,-81.26,22.5,0.0,0.0,0.0,88.42,20.29,109.2,-431.84,62.16,0.0,1.92,73.25,-0.3,12.88
2013-02-23 06:00:00,42.87,17.81,-21.63,-5.94,11.74,101.94,-138.53,24.84,0.0,-0.0,0.0,88.08,55.67,-183.58,39.82,0.0,0.0,0.0,3.98,59.67,-53.67,11.65,0.0,0.0,35.64,21.69,-75.08,17.75,0.0,0.0,0.0,89.67,4.75,123.34,-446.2,72.77,0.19,1.92,73.25,-0.24,25.8
2013-02-23 09:00:00,40.49,5.13,-21.63,-5.94,9.24,100.29,-124.29,14.77,0.0,-0.04,0.03,90.87,45.62,-164.48,27.98,0.02,-0.04,0.03,3.11,58.97,-46.37,5.94,-0.04,0.03,36.8,17.66,-64.82,10.36,0.01,-0.04,0.03,93.53,1.78,94.15,-395.55,73.88,10.45,1.92,73.25,-4.18,11.07
2013-02-23 12:00:00,40.12,11.63,-21.63,-5.94,8.74,99.91,-120.47,11.84,0.0,-0.04,0.03,92.86,43.85,-159.08,22.36,0.03,-0.04,0.03,2.79,58.65,-43.75,3.95,-0.05,0.03,37.56,16.63,-60.99,6.81,0.01,-0.04,0.03,95.68,2.19,84.26,-379.63,63.81,16.43,1.92,73.25,-7.23,3.49
2013-02-23 15:00:00,40.92,26.17,-21.63,-5.94,10.03,101.57,-131.03,19.42,0.0,-0.0,0.0,93.17,47.99,-172.78,31.63,0.0,0.0,0.0,3.1,58.98,-45.83,5.37,-0.0,0.0,37.58,17.56,-63.91,8.77,0.0,0.0,0.0,94.33,12.92,97.75,-408.29,60.57,6.13,1.92,73.25,-0.77,1.05
2013-02-23 18:00:00,41.54,27.18,-21.63,-5.94,10.04,101.02,-133.25,22.18,0.0,-0.0,0.0,91.55,47.72,-176.58,37.3,0.0,0.0,0.0,2.92,58.58,-44.25,4.38,-0.0,0.0,36.88,16.89,-61.83,8.06,0.0,0.0,0.0,92.17,16.52,105.88,-411.26,55.75,0.13,1.92,73.25,-0.42,3.27
2013-02-23 21:00:00,32.66,24.59,-21.63,-5.94,0.35,85.27,-86.95,1.33,0.0,-0.0,0.0,87.22,23.09,-115.94,5.63,0.0,-0.0,0.0,1.11,56.69,-37.26,1.09,-0.0,0.0,36.19,12.34,-51.96,3.44,0.0,0.0,0.0,88.05,3.16,37.42,-289.63,39.86,0.0,1.76,73.25,-5.22,0.02
2013-02-24 00:00:00,26.53,24.34,-21.63,-5.94,0.0,70.41,-70.41,0.0,0.0,-0.0,0.0,83.33,7.37,-91.93,1.23,0.0,-0.0,0.0,1.65,58.04,-40.75,2.69,-0.0,0.0,36.62,14.01,-56.35,5.72,0.0,-0.0,0.0,86.85,2.37,24.74,-255.77,33.4,0.0,1.62,73.25,-11.41,0.0
2013-02-24 03:00:00,40.74,28.13,-21.63,-5.94,7.9,101.11,-121.57,12.56,0.0,-0.0,0.0,90.51,43.2,-158.16,24.45,0.0,0.0,0.0,3.46,60.08,-55.01,13.1,-0.0,0.0,36.92,19.03,-76.35,20.41,0.0,0.0,0.0,88.52,11.7,96.43,-404.53,61.61,0.0,1.76,73.25,-0.36,8.67
2013-02-24 06:00:00,41.37,27.66,-21.63,-5.94,8.51,101.39,-130.5,20.6,0.0,-0.0,0.0,90.79,44.71,-172.0,36.5,0.0,0.0,0.0,3.07,59.61,-50.73,9.68,-0.0,0.0,36.92,17.91,-70.64,15.81,0.0,0.0,0.0,89.85,10.98,108.89,-418.55,64.49,0.24,1.76,73.25,-0.01,6.0
2013-02-24 09:00:00,39.03,20.83,-21.63,-5.94,6.67,99.15,-117.17,11.35,0.0,-0.0,0.0,93.44,38.56,-154.22,22.21,0.01,-0.0,0.0,2.19,58.56,-43.87,4.76,-0.0,0.0,38.0,14.95,-61.04,8.09,0.0,-0.0,0.0,94.01,0.76,77.84,-371.32,54.75,15.24,1.74,73.25,-2.38,2.16
2013-02-24 12:00:00,37.41,26.74,-21.63,-5.94,5.91,98.5,-113.56,9.14,0.0,-0.0,0.0,95.53,36.56,-149.15,17.05,0.01,-0.0,0.0,1.74,58.02,-41.38,3.25,-0.0,0.0,38.86,13.41,-57.43,5.15,0.0,-0.0,0.0,98.57,1.45,59.36,-356.35,50.35,23.09,1.76,73.25,-10.2,0.51
2013-02-24 15:00:00,38.51,28.92,-21.63,-5.94,7.77,100.79,-123.38,14.82,0.0,-0.0,0.0,95.52,41.71,-161.82,24.59,0.0,0.0,0.0,2.14,58.54,-43.33,4.28,-0.0,0.0,38.76,14.83,-60.15,6.57,0.0,0.0,0.0,96.01,13.84,73.97,-382.91,55.94,5.3,1.76,73.25,-0.8,2.14
2013-02-24 18:00:00,39.11,29.08,-21.63,-5.94,8.0,100.4,-125.58,17.18,0.0,-0.0,0.0,93.49,42.4,-165.5,29.6,0.0,0.0,0.0,1.85,57.99,-41.88,3.66,-0.0,0.0,37.89,14.14,-58.24,6.2,0.0,0.0,0.0,93.01,20.45,79.44,-385.94,53.9,0.12,1.76,73.25,-0.03,1.79
2013-02-24 21:00:00,25.38,28.86,-21.63,-5.94,0.18,81.07,-82.54,1.28,0.0,-0.0,0.0,89.25,15.84,-109.46,4.37,0.0,-0.0,0.0,0.45,54.89,-34.67,0.96,-0.0,0.0,37.09,8.51,-48.17,2.57,0.0,0.0,0.0,88.8,4.54,22.89,-271.91,38.54,0.0,1.73,73.25,-6.16,0.01
2013-02-25 00:00:00,14.78,28.74,-21.63,-5.94,0.0,69.07,-69.07,0.01,0.0,-0.0,0.0,83.48,4.14,-88.7,1.09,0.0,-0.0,0.0,0.73,56.16,-36.64,1.37,-0.0,0.0,36.99,9.27,-49.83,3.57,0.0,-0.0,0.0,84.91,2.89,18.97,-238.97,31.23,0.0,1.76,73.25,-12.23,0.58
2013-02-25 03:00:00,37.04,29.17,-21.63,-5.94,6.24,100.35,-118.04,11.45,0.0,-0.0,0.0,91.6,37.78,-150.91,21.53,0.0,0.0,0.0,3.27,59.97,-53.07,11.46,-0.0,0.0,37.44,18.63,-72.2,16.13,0.0,0.0,0.0,90.48,18.93,80.76,-384.87,53.77,0.0,1.8,73.25,-0.09,5.68
2013-02-25 06:00:00,40.19,29.11,-21.63,-5.94,7.58,100.85,-126.58,18.15,0.0,-0.0,0.0,92.2,44.24,-163.61,27.16,0.0,0.0,0.0,3.33,59.77,-52.96,11.48,-0.0,0.0,37.66,19.19,-72.39,15.54,0.0,0.0,0.0,91.05,20.43,96.16,-407.1,51.99,0.42,1.84,73.25,-0.0,8.59
2013-02-25 09:00:00,38.4,26.36,-21.63,-5.94,5.04,98.72,-113.95,10.19,0.0,-0.0,0.0,95.87,37.23,-147.15,14.02,0.02,0.0,0.0,2.04,58.97,-44.97,5.59,-0.0,0.0,39.15,15.42,-61.44,6.86,0.01,0.0,0.0,95.96,1.53,63.14,-359.8,48.89,18.05,1.76,73.25,-2.79,1.18
2013-02-25 12:00:00,35.94,28.24,-21.63,-5.94,4.44,98.0,-110.52,8.08,0.0,-0.0,0.0,98.45,34.53,-142.46,9.45,0.03,-0.0,0.0,1.57,58.22,-41.81,3.64,-0.0,0.0,40.16,12.96,-57.04,3.91,0.01,0.0,0.0,100.6,4.01,47.43,-344.14,38.22,26.21,1.76,73.25,-6.13,0.54
2013-02-25 15:00:00,33.82,29.34,-21.63,-5.94,6.58,100.37,-120.06,13.1,0.0,-0.0,0.0,98.11,41.59,-154.54,14.84,0.01,0.0,0.0,1.57,58.2,-41.74,3.59,-0.0,0.0,39.84,13.15,-56.93,3.94,0.0,0.0,0.0,96.45,40.32,53.46,-364.79,36.19,5.56,1.92,73.25,-0.51,0.93
2013-02-25 18:00:00,33.35,29.34,-21.63,-5.94,6.97,99.94,-121.89,14.98,0.0,-0.01,0.01,95.37,43.26,-157.56,18.92,0.0,-0.01,0.0,1.12,56.88,-38.57,2.21,-0.01,0.01,38.6,10.9,-52.7,3.21,0.0,-0.01,0.0,92.68,47.21,55.11,-362.69,34.77,0.14,1.92,73.25,-0.4,1.25
2013-02-25 21:00:00,14.61,29.33,-21.63,-5.94,0.13,79.46,-80.37,0.79,0.0,-0.02,0.01,90.65,10.87,-104.55,3.04,0.0,-0.01,0.0,0.11,52.91,-31.82,0.43,-0.01,0.01,36.93,5.14,-43.38,1.31,0.0,-0.01,0.0,84.31,19.92,18.67,-255.18,25.69,0.0,1.84,73.25,-6.54,0.01
2013-02-26 00:00:00,10.69,29.33,-21.63,-5.94,0.12,67.97,-68.09,0.01,0.0,-0.02,0.01,81.65,3.58,-86.08,0.86,0.0,-0.01,0.0,0.44,55.92,-35.82,1.09,-0.02,0.01,37.22,8.07,-47.81,2.52,0.0,-0.0,0.0,80.44,16.25,16.08,-230.95,19.47,0.0,1.8,73.25,-10.45,0.01
2013-02-26 03:00:00,31.31,29.34,-21.63,-5.94,6.11,101.58,-116.21,8.53,0.0,-0.01,0.01,93.69,39.58,-145.96,12.69,0.0,-0.0,0.0,4.35,60.19,-51.82,8.91,-0.01,0.0,37.96,20.18,-69.13,10.98,0.0,-0.0,0.0,90.33,52.87,60.83,-371.02,29.82,0.0,1.92,73.25,-0.44,7.73
2013-02-26 06:00:00,35.72,29.16,-21.63,-5.94,8.14,102.22,-124.32,13.96,0.0,-0.02,0.01,94.2,45.12,-157.89,18.57,0.0,-0.01,0.0,4.08,60.03,-51.66,9.19,-0.01,0.01,38.18,19.79,-69.28,11.31,0.0,-0.0,0.0,92.74,45.6,84.71,-391.87,27.98,0.27,1.92,73.25,-0.18,6.63
2013-02-26 09:00:00,38.32,23.33,-21.63,-5.94,4.3,99.97,-111.97,7.7,0.0,-0.01,0.01,98.66,34.06,-142.1,9.36,0.03,-0.01,0.0,1.9,59.22,-43.89,4.41,-0.01,0.01,40.05,14.11,-58.85,4.68,0.01,-0.0,0.0,96.47,16.8,54.94,-346.64,24.64,22.46,1.86,73.25,-0.59,1.08
2013-02-26 12:00:00,32.23,23.32,-21.63,-5.94,3.31,99.21,-108.65,6.14,0.0,-0.02,0.01,102.05,28.55,-137.66,7.01,0.05,-0.01,0.0,1.19,58.45,-40.83,2.82,-0.02,0.01,41.47,10.28,-54.66,2.9,0.02,-0.0,0.0,100.63,19.62,39.67,-331.76,19.74,33.18,1.88,73.25,-6.17,0.34
2013-02-26 15:00:00,29.42,29.34,-21.63,-5.94,6.28,101.78,-118.03,9.97,0.0,-0.0,0.0,101.92,37.61,-149.3,9.75,0.02,0.0,0.0,1.19,58.42,-40.76,2.78,-0.0,0.0,41.24,10.44,-54.55,2.86,0.01,0.0,0.0,100.23,41.6,60.8,-351.65,10.82,8.78,1.92,73.25,-0.2,1.61
2013-02-26 18:00:00,28.7,29.34,-21.63,-5.94,6.82,101.24,-119.68,11.62,0.0,-0.0,0.0,98.46,40.99,-152.01,12.56,0.0,0.0,0.0,0.68,56.79,-37.65,1.82,-0.0,0.0,39.73,8.4,-50.51,2.38,0.0,0.0,0.0,96.19,52.39,59.91,-349.36,11.83,0.1,1.92,73.25,-0.01,1.65
2013-02-26 21:00:00,17.58,29.34,-21.63,-5.94,0.12,78.28,-78.92,0.53,0.0,-0.0,0.0,92.9,5.99,-101.05,2.17,0.0,0.0,0.0,0.11,52.35,-31.1,0.28,-0.0,0.0,37.69,2.97,-41.64,0.99,0.0,0.0,0.0,80.63,23.22,19.55,-246.15,11.65,0.0,1.92,73.25,-5.1,0.02
2013-02-27 00:00:00,16.98,29.34,-21.63,-5.94,0.12,67.86,-67.98,0.0,0.0,-0.0,0.0,84.46,1.4,-86.34,0.49,0.0,0.0,0.0,0.2,56.08,-35.47,0.81,-0.0,0.0,38.39,7.41,-47.59,1.78,0.0,0.0,0.0,79.65,19.92,14.33,-231.02,7.15,0.0,1.92,73.25,-6.04,0.44
2013-02-27 03:00:00,30.23,29.34,-21.63,-5.94,6.21,103.53,-115.96,6.22,0.0,-0.0,0.0,94.82,41.83,-146.33,9.68,0.0,0.0,0.0,4.82,60.39,-51.25,7.65,-0.0,0.0,38.33,21.98,-68.76,8.46,0.0,0.0,0.0,91.92,63.61,59.56,-371.03,17.65,0.0,1.92,73.25,-0.01,9.48
2013-02-27 06:00:00,35.04,29.1,-21.63,-5.94,8.4,104.09,-123.85,11.36,0.0,-0.0,0.0,95.33,46.58,-158.24,16.33,0.0,0.0,0.0,4.44,60.33,-51.09,7.95,-0.0,0.0,38.49,20.84,-68.96,9.63,0.0,0.0,0.0,93.3,60.94,80.64,-391.93,14.49,0.45,1.92,73.25,-0.0,8.73
2013-02-27 09:00:00,31.73,26.31,-21.63,-5.94,3.77,101.6,-111.58,6.21,0.0,-0.0,0.0,99.91,34.39,-142.43,8.1,0.03,0.0,0.0,1.73,59.62,-43.42,3.69,-0.0,0.0,40.37,14.29,-58.58,3.91,0.01,0.0,0.0,98.79,27.29,54.49,-346.75,20.48,19.04,0.97,73.25,-0.67,1.0
